,states,coherence
0,'0011101100',0.695
1,'1100010011',0.683
2,'1110010011',0.791
3,'0000100111',0.649
4,'0001101100',0.795
5,'1100110011',0.563
6,'1111011000',0.641
7,'0011001100',0.569
