,states,coherence
0,'1100110011',0.645
1,'0001100101',0.418
2,'1111011000',0.53
3,'0000100111',0.525
4,'0011001100',0.658
5,'1110011010',0.412
6,'0010100111',0.49
7,'0001001100',0.606
8,'1100011010',0.426
9,'1110110011',0.614
10,'1101011000',0.485
11,'0011100101',0.416
12,'0011101100',0.632
13,'1100010011',0.651
14,'0001100100',0.455
15,'0000100110',0.517
16,'1110011011',0.473
17,'1111011001',0.508
18,'0001000101',0.419
19,'1110111010',0.41
