,states,coherence
0,'1110110011',0.497
1,'0011001100',0.553
2,'0000100111',0.656
3,'1111011000',0.646
4,'0010100111',0.617
5,'1101011000',0.608
6,'1100110011',0.546
7,'0001001100',0.496
8,'0010101110',0.619
9,'1101010001',0.618
10,'1111011001',0.7
11,'0000100110',0.7
12,'0011101100',0.475
13,'1100010011',0.509
