,states,coherence
0,'0011001100',0.598
1,'0001001100',0.565
2,'1101011000',0.627
3,'0010100111',0.641
4,'1100110011',0.596
5,'1111011000',0.68
6,'0000100111',0.675
7,'1110110011',0.562
8,'0000100110',0.711
9,'0011101100',0.617
10,'1111011001',0.712
11,'1100010011',0.623
