,states,coherence
0,'1111011000',0.8
1,'1100110011',0.618
2,'0011001100',0.63
3,'0000100111',0.8
4,'1101011000',0.66
5,'0010100111',0.664
6,'1110110011',0.542
7,'0001001100',0.557
8,'0011101100',0.594
9,'1100010011',0.59
