,states,coherence
0,'1111011000',0.652
1,'0010100111',0.608
2,'1101011000',0.613
3,'0000100111',0.648
4,'1101010001',0.789
5,'0010101110',0.785
6,'1111011001',0.7
7,'0000100110',0.7
