"posLoopsUnd","posLoopsUndWeighted","negLoopsUnd","negLoopsUndWeighted","inconsistency","Net"
6,2.58333333333333,6,3.33333333333333,3,"Ecad-NRF2_2-0"
8,3.08333333333333,6,3.33333333333333,3,"Ecad-NRF2_2-1"
6,2.58333333333333,7,3.58333333333333,4,"Ecad-ZEB_2-0"
7,2.83333333333333,7,3.58333333333333,4,"Ecad-ZEB_2-1"
6,2.58333333333333,8,3.83333333333333,4,"GRHL2-ZEB_2-0"
6,2.58333333333333,8,3.83333333333333,4,"GRHL2-ZEB_2-1"
6,2.58333333333333,8,3.83333333333333,4,"Iext-SNAIL_2-1"
5,2.33333333333333,8,3.83333333333333,4,"KEAP1-NRF2_2-0"
5,2.33333333333333,9,4.08333333333333,4,"KEAP1-NRF2_2-1"
5,2.33333333333333,8,3.83333333333333,4,"miR200-KEAP1_2-0"
5,2.33333333333333,9,4.08333333333333,4,"miR200-KEAP1_2-1"
5,2.25,6,3.16666666666667,4,"miR200-ZEB_2-0"
7,2.91666666666667,7,3.5,4,"miR200-ZEB_2-1"
5,2.25,8,3.83333333333333,4,"miR34-SNAIL_2-0"
5,2.25,9,4.16666666666667,4,"miR34-SNAIL_2-1"
5,2.33333333333333,10,4.13333333333333,5,"NRF2-SNAIL_2-0"
7,2.83333333333333,7,3.58333333333333,4,"NRF2-SNAIL_2-1"
6,2.58333333333333,4,2.5,3,"OVOL2-miR200_2-0"
10,3.91666666666667,4,2.5,3,"OVOL2-miR200_2-1"
6,2.58333333333333,7,2.83333333333333,3,"OVOL2-OVOL2_2-0"
7,3.58333333333333,7,2.83333333333333,3,"OVOL2-OVOL2_2-1"
6,2.58333333333333,6,3.16666666666667,4,"OVOL2-ZEB_2-0"
8,3.25,6,3.16666666666667,4,"OVOL2-ZEB_2-1"
5,2.06666666666667,8,3.83333333333333,4,"SNAIL-miR200_2-0"
3,1.66666666666667,11,4.75,5,"SNAIL-miR200_2-1"
5,2.25,8,3.83333333333333,4,"SNAIL-miR34_2-0"
5,2.25,9,4.16666666666667,4,"SNAIL-miR34_2-1"
6,2.58333333333333,7,2.83333333333333,3,"SNAIL-SNAIL_2-0"
7,3.58333333333333,7,2.83333333333333,3,"SNAIL-SNAIL_2-1"
6,2.25,10,4.13333333333333,4,"SNAIL-ZEB_1-0"
4,1.75,10,4.66666666666667,4,"SNAIL-ZEB_1-2"
6,2.58333333333333,8,3.83333333333333,4,"wild"
6,2.58333333333333,7,3.58333333333333,4,"ZEB-Ecad_2-0"
7,2.83333333333333,7,3.58333333333333,4,"ZEB-Ecad_2-1"
6,2.58333333333333,8,3.83333333333333,4,"ZEB-GRHL2_2-0"
6,2.58333333333333,8,3.83333333333333,4,"ZEB-GRHL2_2-1"
5,2.25,6,3.16666666666667,4,"ZEB-miR200_2-0"
7,2.91666666666667,7,3.5,4,"ZEB-miR200_2-1"
4,1.91666666666667,8,3.83333333333333,4,"ZEB-miR34_2-0"
4,1.91666666666667,10,4.5,4,"ZEB-miR34_2-1"
6,2.58333333333333,6,3.16666666666667,4,"ZEB-OVOL2_2-0"
8,3.25,6,3.16666666666667,4,"ZEB-OVOL2_2-1"
5,1.58333333333333,8,3.83333333333333,4,"ZEB-ZEB_1-0"
5,1.58333333333333,9,4.83333333333333,5,"ZEB-ZEB_1-2"
