,states,coherence
0,'1101011001',0.79
1,'1111011001',0.7
2,'1111011000',0.622
3,'0011001100',0.617
4,'0000100111',0.608
5,'0010100110',0.786
6,'1100110011',0.606
7,'0000100110',0.7
