,states,coherence
0,'0010100111',0.517
1,'1110110011',0.619
2,'1111011000',0.546
3,'0001001100',0.584
4,'1100110011',0.623
5,'0011001100',0.634
6,'1101011000',0.516
7,'0000100111',0.552
8,'1100010011',0.662
9,'0000100110',0.598
10,'0011101100',0.659
11,'1111011001',0.589
