,states,coherence
0,'0010100111',0.627
1,'1111011000',0.68
2,'0001001100',0.574
3,'1110110011',0.574
4,'1100110011',0.619
5,'0000100111',0.685
6,'0011001100',0.627
7,'1101011000',0.642
8,'0000100110',0.702
9,'1100010011',0.644
10,'1111011001',0.706
11,'0011101100',0.654
