,states,coherence
0,'1011001100',0.84
1,'0100110011',0.838
2,'1000100111',0.332
3,'0111011000',0.35
4,'1001001100',0.798
5,'0110110011',0.78
6,'0101011000',0.355
7,'1010100111',0.348
8,'0111011001',0.358
9,'0111111000',0.411
10,'1000100110',0.389
11,'1000000111',0.406
