,states,coherence
0,'1110110011',0.568
1,'0001001100',0.571
2,'0011001100',0.634
3,'1100110011',0.629
4,'1111011001',0.792
5,'0000100110',0.784
6,'0011101100',0.701
7,'1100010011',0.683
