states,flag,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'1111011000',1,0.08883,0.0008293370846646123,0.2857142857142857,0.08902333333333334,0.00041152831683318684,0.2857142857142857,0.04953,0.0007747687827130552,0.2857142857142857
'0011001100',1,0.21776666666666666,0.001390115902442028,0.14285714285714285,0.2572433333333333,0.0007469642264229063,0.14285714285714285,0.19938999999999998,0.00083693886674396,0.14285714285714285
'0000100111',1,0.08960000000000001,0.00036340977789083663,0.2857142857142857,0.08848,0.0005278257288158656,0.2857142857142857,0.04923666666666667,0.000776845472979595,0.2857142857142857
'1100110011',1,0.21702666666666667,0.002155571592151117,0.14285714285714285,0.2572233333333333,0.0009327140802816194,0.14285714285714285,0.20096000000000003,0.00018239152027072888,0.14285714285714285
'0001001100',1,0.09502666666666666,0.0006584999789082911,0.19047619047619047,,,,0.20006666666666664,0.0009924492710237432,0.19047619047619047
'1101011000',1,0.03555,0.0006237520875048551,0.3333333333333333,,,,0.050186666666666664,0.0005801915392542554,0.3333333333333333
'0010100111',1,0.03528333333333333,0.0001866071333637119,0.3333333333333333,,,,0.049473333333333334,0.0005142200134399898,0.3333333333333333
'1110110011',1,0.0968,0.0016003332986183423,0.19047619047619047,,,,0.20115666666666665,0.0004946603773185037,0.19047619047619047
'1111011001',1,0.061733333333333335,0.00036417334089993575,0.3333333333333333,0.15360333333333334,0.0008213944782434835,0.3333333333333333,,,
'0000100110',1,0.06238333333333334,0.0005820843772360016,0.3333333333333333,0.15442666666666666,0.0008718690013732389,0.3333333333333333,,,
