,states,coherence
0,'1100110011',0.634
1,'1110110011',0.563
2,'0011001100',0.623
3,'0000100111',0.64
4,'1111011000',0.649
5,'0010100111',0.621
6,'1101011000',0.614
7,'0001001100',0.571
8,'1100010011',0.631
9,'0000100110',0.684
10,'0011101100',0.647
11,'1111011001',0.687
