"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.923427137380992,0.819854642075215,0.907729269414145,0.616096282634673,0.524158944245796,0.861206842606196,0.457436716576417,0.690915927809698,0.463299056444606,0,-0.686028747709962,0,0,-0.943613621077512,-0.938575901085075,-0.943613621077512,-0.742457865603115,-0.528328034452486,0.462677453646374,0.776056814450778,0.503679667409111,-0.909294587112194
"ZEB1",0.797071178127158,0.892885671353451,0.877987032367825,0.787791445184551,0.592323783614688,0.842000269008637,0.529919157089927,0.759706717065142,0.528860364752407,0,-0.852497856163622,0,0,-0.920847320154797,-0.914840996531081,-0.920847320154797,-0.919368220943983,-0.596316391171017,0.5345940138994,0.761147420633523,0.5662315317748,-0.879880007548438
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.811595061310075,0.805396190846452,0.684854701649655,0.695256149618977,0.666600185828853,0.674037472042091,0.614319060089437,0.760815937185913,0.482722677241387,0,-0.643885228667805,0,0,-0.744186308790441,-0.7355348381067,-0.744186308790441,-0.741650998451126,-0.587318681968457,0.534965492088842,0.604222947108951,0.528967558472998,-0.788750456715747
"TWIST1",0.811652887045515,0.80548701259687,0.78146529584736,0.69145056759405,0.545293690312619,0.673708390790361,0.592615667878053,0.758025252494581,0.401125001743803,0,-0.63835025396287,0,0,-0.744107921797905,-0.735300034609067,-0.744107921797905,-0.741579103977703,-0.568798982323197,0.516150925284075,0.603712491391783,0.609744626183831,-0.784546971034532
"TGFbeta",0.663352457060321,0.659351833748644,0.640594084584127,0.651876043082634,0.498153251199856,0.637598199360471,0.447902512415939,0.715363770518903,0.352228009186514,0,-0.583388119796055,0,0,-0.602250017221001,-0.693304927795183,-0.602250017221001,-0.600660320492317,-0.529310355773343,0.47979985634088,0.673045695649391,0.500165489949734,-0.645091848545357
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.763454321264224,0.757942919209129,0.840855922383455,0.850490128395586,0.641591410465185,0.816418623541348,0.584043879522222,0.81901208342402,0.47677119482505,0,-0.608572593861333,0,0,-0.691111200311094,-0.88379649469283,-0.691111200311094,-0.688974454559576,-0.752581095083811,0.6953063579397,0.7406504579653,0.514250531250773,-0.843570939876877
"SNAI1",0.57235839437369,0.576796077626425,0.555074118194867,0.478386511858209,0.349003276402507,0.48401197744375,0.315005654477053,0.528825199434462,0.204737746921696,0,-0.492471243275488,0,0,-0.53228124271099,-0.5224294224079,-0.53228124271099,-0.533688694346686,-0.439216626490052,0.404652455242135,0.436881447158156,0.410790453346777,-0.559180429135404
"miR9",-0.944970470693299,-0.742457865603115,-0.832455128049302,-0.541026183220959,-0.457436716576417,-0.776056814450778,-0.395260770975057,-0.618253755734385,-0.418629723434466,0,0.613076937569307,0,0,0.86266065579215,0.858639211452883,0.86266065579215,0.661764459756752,0.462677453646374,-0.39879043279903,-0.688281158955032,-0.44192187486951,0.733712916293727
