"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.917172165876315,0.813444587584412,0.900433746761946,0.610425812676971,0.505394587552664,0.857595689170976,0.442726138950369,0.681174493785962,0.472634973993928,0,-0.678767378225319,0,0,-0.938828255431104,-0.933274586250658,-0.938828255431104,-0.737592419187256,-0.521365413547248,0.45800749180254,0.773975423553661,0.49756769828751,-0.901209451175028
"ZEB1",0.793777365789926,0.889536847973036,0.873567172251154,0.685223882135772,0.575474918706315,0.840064540610902,0.51608310009662,0.753017849257892,0.530680956152346,0,-0.848689268355455,0,0,-0.918314397363969,-0.911904006194764,-0.918314397363969,-0.9168035271076,-0.590265064279872,0.529995852769165,0.759923252144439,0.561608245917049,-0.874387099322342
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.810201167843848,0.803795287907138,0.682874321105373,0.697517689307471,0.654251898418639,0.672959714123976,0.603366942666426,0.756852739173109,0.483213971675822,0,-0.64263442874915,0,0,-0.743003367750989,-0.734060934049426,-0.743003367750989,-0.740406833885488,-0.58429214234369,0.532191834981637,0.603395837277956,0.526332648335057,-0.785949346570447
"TWIST1",0.810025223565604,0.803606507082984,0.779174052501584,0.69433872788576,0.535308601271871,0.672451713937721,0.583901900001498,0.753827480305935,0.399974691855023,0,-0.636627562276966,0,0,-0.74274145396867,-0.733636472842041,-0.74274145396867,-0.740141471341475,-0.565169518060976,0.512658960994972,0.602805439568627,0.60668119423086,-0.781418210583466
"TGFbeta",0.653914638068024,0.649683581967943,0.630624359966225,0.650109509403763,0.503892579544862,0.630682330189544,0.456798420175969,0.703631695014308,0.433832007442342,0,-0.58550591682154,0,0,-0.594150334160933,-0.684887437752856,-0.594150334160933,-0.592515646661383,-0.52926553170137,0.48146081405085,0.667831971350682,0.495040105430671,-0.634547979261383
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.761646086527472,0.756024601353817,0.83847482333278,0.850893141630223,0.628259437065299,0.815246418565852,0.57317906172883,0.814777114595452,0.478175654580235,0,-0.606659118639347,0,0,-0.689639184189556,-0.882053032297587,-0.689639184189556,-0.687445824235878,-0.749323927119889,0.693102211758388,0.739773199564824,0.511694774529697,-0.840406048723388
"SNAI1",0.567019486579351,0.571299141563363,0.549089867601127,0.480174333192332,0.335047498974863,0.479578250970893,0.302641262143847,0.519831879296651,0.196681966763793,0,-0.487198673975912,0,0,-0.527278813239428,-0.516960530399656,-0.527278813239428,-0.528633113354143,-0.430350996123626,0.39665100057341,0.432718581714907,0.400889188409143,-0.551773657002729
"miR9",-0.94029848722938,-0.737592419187256,-0.82675099488715,-0.536220320544913,-0.442726138950369,-0.773975423553661,-0.382194829652457,-0.610425812676971,-0.427523412127802,0,0.607645859861996,0,0,0.859198156621882,0.854716661342642,0.859198156621882,0.65829895993577,0.45800749180254,-0.394863860366226,-0.687179988961914,-0.4377938526169,0.72746179717805
