"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.801945088914156,0.706913692073685,0.727901640962992,0.223170573655869,0.38021731029614,0.761059568433738,0.33923224628476,-0.0262058670297552,0.38715167202121,0,-0.597486260293953,0,0,-0.851021255195006,-0.740537614657585,-0.851021255195006,-0.653290806605539,-0.15544333499488,0.13131319172436,0.698812651094722,0.421903908652314,-0.716586488436765
"ZEB1",0.708764027877031,0.811823612970924,0.746271691404182,0.510635835046899,0.488265495502448,0.769719661397491,0.44659036556637,0.255609719704571,0.470169584928798,0,-0.790414369629493,0,0,-0.855311293444734,-0.766173183291689,-0.855311293444734,-0.85667781838164,-0.334277386792807,0.309006906742563,0.706180087528402,0.508221836417359,-0.74045945719511
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.769854329298968,0.767819012202095,0.616632987861292,0.528137907242892,0.613613738045613,0.642604805865109,0.574915986522727,0.438589830399227,0.453855200953552,0,-0.618164905522383,0,0,-0.716981216230053,-0.657514563320232,-0.716981216230053,-0.715975548319387,-0.431728059290735,0.407110331856811,0.583853879189878,0.503764012967086,-0.716463812072504
"TWIST1",0.766982541577611,0.765194321443602,0.709208516644747,0.517212514594344,0.488906368817378,0.639708443560403,0.550141756991307,0.423267822976654,0.369790061537823,0,-0.61049037362558,0,0,-0.714649806807827,-0.652769073524351,-0.714649806807827,-0.71374922274856,-0.405698635243151,0.380947500123979,0.581475366884112,0.582541261612042,-0.707932511174777
"TGFbeta",0.32195795171718,0.34533478085474,0.230245629789592,0.0746889140628776,0.208131715869448,0.171490033603801,0.190824023561756,-0.00482728984776577,0.226614093518564,0,-0.33986296107984,0,0,-0.313090483067505,-0.154145588345754,-0.313090483067505,-0.323313124735835,-0.101624162669695,0.0911723196257001,0.245809256679235,0.272051584357079,-0.214958112099335
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.715256276306034,0.714343704263175,0.76346266168243,0.668914585966347,0.580828437350904,0.77931940671515,0.53880408119199,0.472939210823188,0.443676032056164,0,-0.577330331644525,0,0,-0.658318481829515,-0.795176907694775,-0.658318481829515,-0.657855428207082,-0.583296792928784,0.557440568868967,0.714554251506309,0.484359956812187,-0.761965127965669
"SNAI1",0.544133658680843,0.551445473648827,0.508899549903766,0.364338394534188,0.313711133462435,0.462747758710024,0.288767703429093,0.309787116021267,0.186416108301137,0,-0.475417854840648,0,0,-0.513873452622327,-0.469479082432727,-0.513873452622327,-0.516344878859723,-0.33379341867171,0.317964320785283,0.423015083047958,0.394264152725381,-0.510255426352615
"miR9",-0.848391216345536,-0.653290806605539,-0.682245982097971,-0.191478992223926,-0.33923224628476,-0.698812651094722,-0.299147858099106,0.0412969923552028,-0.357142554972328,0,0.547126036154488,0,0,0.794336024836466,0.69254384975753,0.794336024836466,0.596409079327022,0.13131319172436,-0.105234164368737,-0.635491996224538,-0.379702494900364,0.571748769546739
"miR34a",-0.661249822960529,-0.759941088707212,-0.613411242440061,-0.639652208548662,-0.509291646730179,-0.637295167348291,-0.470419527792046,-0.464407918159266,-0.446494193376234,0,0.609818700487292,0,0,0.709071675309777,0.655658833821477,0.709071675309777,0.708402231561659,0.442103488862194,-0.417421105396148,-0.578750842430352,-0.513941171343101,0.613737683338244
"miR30c",-0.72797461048284,-0.620572468067624,-0.571245407053124,-0.490202837042351,-0.457771265192837,-0.607515455424434,-0.421489532545934,-0.419916897644489,-0.336802992477447,0,0.522993758246157,0,0,0.67646521322823,0.621419209541151,0.67646521322823,0.572997982312237,0.390409854637684,-0.367299908651794,-0.553587102465266,-0.449694254890659,0.572459830092246
"miR205",-0.85200438231192,-0.855569101551123,-0.693293373444886,-0.451603419565116,-0.444239103223948,-0.703695113414906,-0.402219280940967,-0.187670025841657,-0.444139273765924,0,0.741096305386283,0,0,0.795792523318287,0.708134990339584,0.795792523318287,0.797291661660258,0.285702273550171,-0.258166237818967,-0.638584104663178,-0.469640034454752,0.686603404748552
"miR200c",-0.729903917918507,-0.736680404352524,-0.542473591981789,-0.267305882449396,-0.386878031846755,-0.688727038954079,-0.3541109404986,-0.0250847201481714,-0.391496843459127,0,0.628219154791022,0,0,0.687622933916726,0.548001535070229,0.687622933916726,0.690589431307501,0.185377489824987,-0.163745285689483,-0.637524774181094,-0.43689666183812,0.530522256376949
"miR200b",-0.729903917918507,-0.736680404352524,-0.542473591981789,-0.267305882449396,-0.386878031846755,-0.688727038954079,-0.3541109404986,-0.0250847201481714,-0.391496843459127,0,0.628219154791022,0,0,0.687622933916726,0.548001535070229,0.687622933916726,0.690589431307501,0.185377489824987,-0.163745285689483,-0.637524774181094,-0.43689666183812,0.530522256376949
"miR200a",-0.729903917918507,-0.736680404352524,-0.542473591981789,-0.267305882449396,-0.386878031846755,-0.688727038954079,-0.3541109404986,-0.0250847201481714,-0.391496843459127,0,0.628219154791022,0,0,0.687622933916726,0.548001535070229,0.687622933916726,0.690589431307501,0.185377489824987,-0.163745285689483,-0.637524774181094,-0.43689666183812,0.530522256376949
"miR141",-0.729903917918507,-0.736680404352524,-0.542473591981789,-0.267305882449396,-0.386878031846755,-0.688727038954079,-0.3541109404986,-0.0250847201481714,-0.391496843459127,0,0.628219154791022,0,0,0.687622933916726,0.548001535070229,0.687622933916726,0.690589431307501,0.185377489824987,-0.163745285689483,-0.637524774181094,-0.43689666183812,0.530522256376949
"miR101",-0.736033954696649,-0.733407798966234,-0.573797980217433,-0.378228827957241,-0.369058976419573,-0.614371487217985,-0.332840353433931,-0.281460858822865,-0.351741002676604,0,0.568820843658317,0,0,0.686631934830359,0.622788250171001,0.686631934830359,0.685368232276722,0.343613728686118,-0.420442918015307,-0.560098892696617,-0.455898259642494,0.569235229917681
"KLF8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"GSC",0.760265268646962,0.760462150847634,0.607223801543543,0.415328215028385,0.573813637518906,0.635781471563273,0.53560292412496,0.315660265806716,0.445837862730326,0,-0.619909254976025,0,0,-0.709414489267972,-0.648012800362588,-0.709414489267972,-0.709362755699222,-0.406300490110004,0.382274266557714,0.577674395183805,0.589426773679208,-0.605342097415771
"FOXC2",0.653690950327461,0.85667781838164,0.698705945106249,0.477251443128241,0.44659036556637,0.706180087528402,0.403599411566242,0.239881798778024,0.438688168770673,0,-0.738442064714958,0,0,-0.796443606978207,-0.716072618653537,-0.796443606978207,-0.797698311541688,-0.309006906742563,0.280740294265424,0.640170235311653,0.465061506348723,-0.69373481466647
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
