"","miR200c","miR200a","miR200b","miR141","miR34a","miR101","SNAI1","FOXC2","TWIST1","TWIST2","SNAI2","GSC","ZEB1","TGFbeta","ZEB2"
"miR200c",0.816597690920273,0.816597690920273,0.809320386886534,0.814623396233922,0.746293481740503,0.681260946726197,-0.510262345050272,-0.547669331445713,-0.571250257182647,-0.679793748076156,-0.75033366791667,-0.756456772020997,-0.888428853430339,-0.836280658264556,-0.893589257224169
"miR200b",0.816597690920273,0.816597690920273,0.809320386886534,0.814623396233922,0.746293481740503,0.681260946726197,-0.510262345050272,-0.547669331445713,-0.571250257182647,-0.679793748076156,-0.75033366791667,-0.756456772020997,-0.888428853430339,-0.836280658264556,-0.893589257224169
"miR200a",0.816597690920273,0.816597690920273,0.809320386886534,0.814623396233922,0.746293481740503,0.681260946726197,-0.510262345050272,-0.547669331445713,-0.571250257182647,-0.679793748076156,-0.75033366791667,-0.756456772020997,-0.888428853430339,-0.836280658264556,-0.893589257224169
"miR141",0.816597690920273,0.816597690920273,0.809320386886534,0.814623396233922,0.746293481740503,0.681260946726197,-0.510262345050272,-0.547669331445713,-0.571250257182647,-0.679793748076156,-0.75033366791667,-0.756456772020997,-0.888428853430339,-0.836280658264556,-0.893589257224169
"miR101",0.732544558868545,0.732544558868545,0.720815332448,0.728956816020291,0.614135032920396,0.572057671307666,-0.410246037947706,-0.497030426674721,-0.444838715619645,-0.566387829408935,-0.631548435329256,-0.592087091607107,-0.79283843746732,-0.661597982016683,-0.801514446358109
"miR34a",0.744331469452534,0.744331469452534,0.734847094926706,0.741806544998766,0.644194087996282,0.701065099968142,-0.489167591404507,-0.547696457733503,-0.568394105235197,-0.795517660283566,-0.761662714357976,-0.602128582560659,-0.806927280700314,-0.673021691441992,-0.71324962724378
"SNAI1",-0.533585596383304,-0.533585596383304,-0.524568431140401,-0.536891096229026,-0.501886578643123,-0.491403161657985,0.229231318486594,0.419134140032761,0.366755878184371,0.482206518992545,0.533502449942537,0.435390998950845,0.581766834207643,0.483760651250156,0.570944334733334
"TGFbeta",-0.607464431163197,-0.607464431163197,-0.697205015059464,-0.605386301006826,-0.599431515194754,-0.660960035433022,0.452383149656168,0.511148909524162,0.530199393049881,0.65574348505566,0.717206894729505,0.674834894818052,0.665948693550488,0.640906775948551,0.671193178935927
"FOXC2",-0.84745992416942,-0.84745992416942,-0.841650598643273,-0.846010935504822,-0.786505992143193,-0.619168434396486,0.496867797735237,0.513554766494404,0.534673025304277,0.717060062507681,0.69226910031784,0.67847166223198,0.924225078439235,0.763255299025548,0.72834308668515
"SNAI2",-0.700206979600114,-0.700206979600114,-0.891793919857168,-0.697602348815652,-0.617461620870028,-0.859370487679115,0.491194299270383,0.523815297958328,0.650693855206062,0.856243698348876,0.825919455087313,0.744902312218696,0.769094935607911,0.822639641754505,0.775779908266374
"ZEB1",-0.926104719508988,-0.926104719508988,-0.919141519138169,-0.924225078439235,-0.856490414270401,-0.69226910031784,0.543291318390243,0.572740673797295,0.597543807197281,0.789927661402677,0.762313736375808,0.763255299025548,0.899575310994771,0.845328368496902,0.804756434685642
"GSC",-0.75145480191933,-0.75145480191933,-0.740650044111032,-0.749305422081917,-0.660706288475998,-0.597324492751784,0.493406652396853,0.626574779854748,0.642677021968072,0.597962999548233,0.65906416449828,0.606386307171369,0.815620001703778,0.678531580219772,0.820974977826254
"TWIST2",-0.757436024409061,-0.757436024409061,-0.747419853604632,-0.754348422301527,-0.65739040467682,-0.709249212332995,0.501197460337068,0.541712031831101,0.68043667103566,0.704594784470725,0.77147237076663,0.611412591645802,0.821130077781364,0.684009757443441,0.82872014729985
"TWIST1",-0.757816617156831,-0.757816617156831,-0.74754210779768,-0.754757265794212,-0.652898660448313,-0.706647292213693,0.424037257705611,0.623846071303819,0.560797609477894,0.70141910579572,0.769031847228605,0.611270540747124,0.821761149788228,0.684188056713967,0.829259539390166
"ZEB2",-0.94498920231168,-0.94498920231168,-0.939072193131423,-0.74346592042859,-0.685042394380464,-0.616091401265279,0.482932551951326,0.506732685787057,0.526736458183269,0.614428492700422,0.688932948257048,0.776055373894188,0.821910529117101,0.861595394157613,0.926381681183431
