"","miR200c","miR200a","miR200b","miR141","miR34a","miR101","SNAI1","FOXC2","TWIST1","TWIST2","SNAI2","GSC","ZEB1","TGFbeta","ZEB2"
"miR200c",0.805662091436205,0.805662091436205,0.799489262651491,0.805463581751317,0.736260439136767,0.568799516366926,-0.500790908866716,-0.538688390990944,-0.56184331287729,-0.673768554427759,-0.742454022445709,-0.751669846517809,-0.876292849119698,-0.829207994042062,-0.87686804773539
"miR200b",0.805662091436205,0.805662091436205,0.799489262651491,0.805463581751317,0.736260439136767,0.568799516366926,-0.500790908866716,-0.538688390990944,-0.56184331287729,-0.673768554427759,-0.742454022445709,-0.751669846517809,-0.876292849119698,-0.829207994042062,-0.87686804773539
"miR200a",0.805662091436205,0.805662091436205,0.799489262651491,0.805463581751317,0.736260439136767,0.568799516366926,-0.500790908866716,-0.538688390990944,-0.56184331287729,-0.673768554427759,-0.742454022445709,-0.751669846517809,-0.876292849119698,-0.829207994042062,-0.87686804773539
"miR141",0.805662091436205,0.805662091436205,0.799489262651491,0.805463581751317,0.736260439136767,0.568799516366926,-0.500790908866716,-0.538688390990944,-0.56184331287729,-0.673768554427759,-0.742454022445709,-0.751669846517809,-0.876292849119698,-0.829207994042062,-0.87686804773539
"miR101",0.715867179770109,0.715867179770109,0.706209300368366,0.714494881559084,0.597778009243849,0.511447772227786,-0.389941974918228,-0.486608577904536,-0.428390361724895,-0.555654146685059,-0.619569727503438,-0.583159691211733,-0.774736804536598,-0.649267485291204,-0.777947289302827
"miR34a",0.729745609418013,0.729745609418013,0.721852538299305,0.729036608767454,0.630642331382225,0.579609555684234,-0.476182111976599,-0.536679987030728,-0.555445177399475,-0.786384097758207,-0.750954166470887,-0.594687629355561,-0.790692930759724,-0.662410158741582,-0.692425097754873
"SNAI1",-0.531113118217442,-0.531113118217442,-0.521560775450529,-0.533750400984031,-0.492867345016371,-0.440983753094714,0.210298546915583,0.413117525027654,0.350799270512119,0.478944318739394,0.529231344489298,0.436402029875024,0.576648560026071,0.483429183338674,0.569227883513395
"TGFbeta",-0.586365711077679,-0.586365711077679,-0.678042441051974,-0.587133992773771,-0.580079819363268,-0.529056918566508,0.435284577781381,0.495343083847149,0.512674654700228,0.64207403809072,0.701449797808835,0.663067013158761,0.643332943697855,0.624799632208401,0.641343289285537
"GSC",-0.718338071517039,-0.718338071517039,-0.709294259238656,-0.719672392342889,-0.630533000713014,-0.555682420267143,0.467237786647781,0.603081973243377,0.615241388983768,0.574165505832816,0.631537820510545,0.585425072693285,0.780332065871805,0.652131848766816,0.676605368566652
"FOXC2",-0.840994918247451,-0.840994918247451,-0.83603402849571,-0.840845045414736,-0.780727404608226,-0.533927768158168,0.491967914767531,0.508694466482584,0.52951662034124,0.714167942173074,0.687991336882651,0.676579595107145,0.916638151100869,0.759672785576622,0.717159084647815
"SNAI2",-0.689088255369411,-0.689088255369411,-0.881994144570267,-0.688204352310577,-0.607416099948436,-0.75306115118801,0.482785378926908,0.515891859035412,0.641704474892365,0.850057038298133,0.818133199908602,0.739983396280902,0.756613107677709,0.81519163694169,0.758815570477853
"ZEB1",-0.916874973503965,-0.916874973503965,-0.910969018519633,-0.916638151100869,-0.848321423638584,-0.594375037968653,0.536239045549942,0.565701566427969,0.590248276082411,0.785012839696558,0.755931158637304,0.759672785576622,0.889003168367954,0.83933580578753,0.789835312429147
"TWIST1",-0.742266152435637,-0.742266152435637,-0.733739786949629,-0.741144765074676,-0.637823396550193,-0.569927879468296,0.406624865249931,0.6117429350711,0.546077942737814,0.69138501723388,0.757650455327601,0.603084695215615,0.804593770753517,0.672746310244069,0.807221261287368
"TWIST2",-0.742463350701559,-0.742463350701559,-0.73409213283292,-0.741296474236273,-0.643521625690787,-0.588592701500661,0.488631069508233,0.531066568913201,0.667659718176113,0.695301718046398,0.760567473957626,0.603639993305284,0.804618379573384,0.673140727097117,0.807372695558248
"ZEB2",-0.937894659948045,-0.937894659948045,-0.932781620003141,-0.737770873459246,-0.678641325233784,-0.524435635726561,0.476529430300531,0.500895538137852,0.520787714411317,0.610786768742164,0.683999160870498,0.773915114641642,0.813400432996501,0.857263516701471,0.914057598666983
