"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.927722799139978,0.82420558835112,0.911762732257569,0.617820281754802,0.525739328784326,0.865851850680676,0.461746119393411,0.688050999855928,0.482478205283891,0,-0.692353169662311,0,0,-0.947620443619645,-0.941945764139608,-0.947620443619645,-0.746455521886169,-0.529505871595702,0.465836982345417,0.779886135348701,0.501488576680402,-0.913023335323756
"ZEB1",0.79634890280869,0.892058581929334,0.876426541317855,0.783511676118824,0.582769765714593,0.843521998809119,0.523251085462289,0.749970147032274,0.526521806146311,0,-0.852479336681535,0,0,-0.920542849438288,-0.913524757682452,-0.920542849438288,-0.918989930543581,-0.588034717942308,0.528620077853377,0.762704121329275,0.5539192140584,-0.878040676276221
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.808629079490048,0.802293401117127,0.681097129966837,0.687911454114265,0.653639383728453,0.674640968593804,0.602535027426932,0.747119210743987,0.473578981177929,0,-0.642006175139963,0,0,-0.741774653288934,-0.731767502333242,-0.741774653288934,-0.739196335495049,-0.576236124899843,0.52512933381638,0.605063535047277,0.513536074861965,-0.784715840337109
"TWIST1",0.808722973742775,0.802428411991645,0.777710957928889,0.684218412303146,0.530947993521611,0.674348127427716,0.579213064131477,0.744496234997034,0.39000023939446,0,-0.636343815670019,0,0,-0.741715710644079,-0.731559827788267,-0.741715710644079,-0.739153165849783,-0.557152907801436,0.505610138334616,0.604556917672474,0.59397414018473,-0.780487974182376
"TGFbeta",0.651389895509615,0.647255443166016,0.627881951649293,0.639263949632986,0.503076248574693,0.532159199203901,0.4562035616761,0.693439747573054,0.424894195883334,0,-0.583772210142256,0,0,-0.592196445568128,-0.681863319689516,-0.592196445568128,-0.59058437128565,-0.521132539405357,0.474636695032694,0.56953630776232,0.482733824004861,-0.632274145741152
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.762733641338183,0.75699916412053,0.839028443467937,0.844615988311284,0.622034777945166,0.61796281826599,0.566909565721058,0.807044101657699,0.463065022294694,0,-0.608219798921923,0,0,-0.690563595912102,-0.881988528195404,-0.690563595912102,-0.688295287058295,-0.740047093345007,0.684677085432626,0.542079505272503,0.492942939319861,-0.841381487730468
"SNAI1",0.56877984496907,0.57314303335507,0.550914463808033,0.471266797726184,0.339942527275868,0.484980061872564,0.307106294191085,0.516692680888903,0.199345584900955,0,-0.489987698325394,0,0,-0.529308050215432,-0.518244315435492,-0.529308050215432,-0.530692400479253,-0.430520855232305,0.397074994669789,0.438236503873706,0.398874343677421,-0.55484778790567
"miR9",-0.94899421651278,-0.746455521886169,-0.836330736847961,-0.542600391180663,-0.461746119393411,-0.779886135348701,-0.398264831316823,-0.616545315467641,-0.436689807337764,0,0.619486874185231,0,0,0.866025175855856,0.861591489332224,0.866025175855856,0.665211143281863,0.465836982345417,-0.401377338022572,-0.69069217574878,-0.442257774058533,0.737450671944999
