"","miR200c","miR200a","miR200b","miR141","miR34a","miR101","SNAI1","FOXC2","TWIST1","TWIST2","SNAI2","GSC","ZEB1","TGFbeta","ZEB2"
"miR200c",0.772618617699325,0.772618617699325,0.772903930228981,0.797917474375292,0.730555452517944,0.565952316714522,-0.497090489646237,-0.535379367166101,-0.558446049894029,-0.670457000138947,-0.737498462146741,-0.734984112561112,-0.865453945050648,-0.806784344294213,-0.802715899811265
"miR200b",0.772618617699325,0.772618617699325,0.772903930228981,0.797917474375292,0.730555452517944,0.565952316714522,-0.497090489646237,-0.535379367166101,-0.558446049894029,-0.670457000138947,-0.737498462146741,-0.734984112561112,-0.865453945050648,-0.806784344294213,-0.802715899811265
"miR200a",0.772618617699325,0.772618617699325,0.772903930228981,0.797917474375292,0.730555452517944,0.565952316714522,-0.497090489646237,-0.535379367166101,-0.558446049894029,-0.670457000138947,-0.737498462146741,-0.734984112561112,-0.865453945050648,-0.806784344294213,-0.802715899811265
"miR141",0.772618617699325,0.772618617699325,0.772903930228981,0.797917474375292,0.730555452517944,0.565952316714522,-0.497090489646237,-0.535379367166101,-0.558446049894029,-0.670457000138947,-0.737498462146741,-0.734984112561112,-0.865453945050648,-0.806784344294213,-0.802715899811265
"miR101",0.681371575265329,0.681371575265329,0.677074331166804,0.703163068011119,0.588455172285988,0.506069452446372,-0.383420744221021,-0.480653154423264,-0.422441743502126,-0.549258145709675,-0.611119448379613,-0.563669716610029,-0.760314839203541,-0.625312250785507,-0.706426962732989
"miR34a",0.675567015054596,0.675567015054596,0.677143878742571,0.710497716378936,0.615285451149489,0.570411215580492,-0.465399677940054,-0.526384659272071,-0.545220117626097,-0.775550760088378,-0.73699368051425,-0.561725599537315,-0.76765931171353,-0.623415231068044,-0.583952560888205
"TWIST1",-0.390766177929463,-0.390766177929463,-0.442968793568719,-0.565863034133851,-0.486126041346808,-0.4604419395485,0.299578710371547,0.496936501705169,0.429068460590311,0.563517815859483,0.611979685974379,0.346912417460032,0.607234575010685,0.391907605140494,0.22516858490938
"SNAI1",-0.471731346552472,-0.471731346552472,-0.473027131819996,-0.51094770492163,-0.473563208931734,-0.427972781691986,0.197055100221018,0.39899822316963,0.336569008017596,0.463862998033159,0.511329394923796,0.397729864206719,0.549313147798381,0.438249207751403,0.450947847396297
"TGFbeta",-0.529890396935885,-0.529890396935885,-0.632483577886828,-0.570476988549013,-0.567328756261175,-0.521668191920914,0.426122234075224,0.487224014910694,0.504199947844477,0.633357237124153,0.689680421107571,0.627785000387048,0.6226107532058,0.584299164418796,0.526084515079051
"GSC",-0.631303579622051,-0.631303579622051,-0.63795855842949,-0.692273646923477,-0.609524243339938,-0.544377117652506,0.456300734745954,0.5912848790825,0.602900137362255,0.55942545908314,0.613443349010653,0.52722459160864,0.747445840456331,0.586454802669623,0.601755754215854
"TWIST2",-0.634387474952169,-0.634387474952169,-0.647116114127177,-0.699814714512963,-0.608715315458012,-0.565553172048246,0.464640926268844,0.506039529770091,0.642544462809321,0.668311980938019,0.728404229838755,0.531018474760266,0.755718900125854,0.590947623011326,0.612518507694935
"SNAI2",-0.632488577078177,-0.632488577078177,-0.835727733502614,-0.669939828330161,-0.592378907558399,-0.744152356146104,0.472327311532257,0.505845692115124,0.631736485382939,0.839603212944448,0.804556412710118,0.706003470364094,0.733565291778451,0.774453605941946,0.647462233873722
"FOXC2",-0.816746021077005,-0.816746021077005,-0.816511774658588,-0.836411220317534,-0.777399846288552,-0.532662526325034,0.489778566257942,0.507145173547889,0.527967014725956,0.712662775839601,0.685227587534919,0.666493315698368,0.909512746358478,0.744585970815432,0.658596852741663
"ZEB1",-0.886192539461763,-0.886192539461763,-0.886044379744022,-0.909512746358478,-0.842818294259544,-0.591876623283097,0.532482012587618,0.562770992935566,0.58731942526422,0.782011778876706,0.751188061587595,0.744585970815432,0.878936234901935,0.819478798251608,0.721066829493081
"ZEB2",-0.913117924378474,-0.913117924378474,-0.912914809448319,-0.733243447562467,-0.675480270998478,-0.523457421925833,0.474424206066948,0.499738836618724,0.519574267777425,0.609493732211539,0.681373149119972,0.762892741855943,0.806580563288761,0.842295999581624,0.855773057156975
