"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.774639332979122,0.791265282194821,0.857969507829441,0.603654740347687,0.513706586737169,0.815333497318508,0.453144709070028,0.673341575291512,0.468171261112098,0,-0.666377077991868,0,0,-0.875107489260243,-0.880854489942188,-0.875107489260243,-0.722344607933508,-0.518359138802417,0.457910271557023,0.7433057914272,0.493798558860139,-0.86291281012258
"ZEB1",0.620628894778328,0.859654949857613,0.820653956115261,0.773693654800509,0.579271322459875,0.78491123106689,0.522652050101908,0.740238546236396,0.523938318134753,0,-0.830615509992207,0,0,-0.837956547654944,-0.846394070033587,-0.837956547654944,-0.894741393993497,-0.58473863783595,0.528055736441186,0.716848015250139,0.55464233494096,-0.82664161926693
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.568799478787306,0.750990658320973,0.600010607263764,0.667856442348605,0.641791226029913,0.580070342364749,0.596091487847904,0.726933099312542,0.463286616212989,0,-0.606737853003548,0,0,-0.616382554253269,-0.632852735441608,-0.616382554253269,-0.697215779034435,-0.565066420043482,0.518930867130284,0.523991635805303,0.505231564188575,-0.710894823378543
"TWIST1",0.542954456179836,0.750406669414843,0.693207547656918,0.663572205332059,0.51989214842014,0.576872310394328,0.574064183752428,0.723861478583507,0.38131672996641,0,-0.600695937524667,0,0,-0.61270214346462,-0.628911013773286,-0.61270214346462,-0.696557005312458,-0.546075343618901,0.499847384618544,0.521033362688201,0.585573840866724,-0.702631409951048
"TGFbeta",0.357324473983336,0.582071230469634,0.532009670284588,0.61002568055858,0.482200509034715,0.510949711482191,0.442554385178065,0.662595808447453,0.406319295183563,0,-0.538061787864868,0,0,-0.434718784884001,-0.558339585056602,-0.434718784884001,-0.53622533342876,-0.501511501033007,0.461716613993768,0.563548601589953,0.465144257486269,-0.543971937049171
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.562979418402838,0.717487204972622,0.773791623802265,0.832693382469511,0.625198354502589,0.74509957627169,0.573211930066574,0.795355453165142,0.46501901297361,0,-0.582142783395032,0,0,-0.590641568706615,-0.801980207033818,-0.590641568706615,-0.657420622483013,-0.738302339861067,0.68610197867867,0.681756063907161,0.499220644220907,-0.781826244659405
"SNAI1",0.157430265727015,0.463319702966785,0.404165861114231,0.408776020735619,0.287098952763377,0.294938418125392,0.261900611533338,0.449056444331867,0.151197663638655,0,-0.407553117569642,0,0,-0.289793328596237,-0.32887391018156,-0.289793328596237,-0.433660006420519,-0.38162113254071,0.356129356875367,0.263009773343212,0.349386941687498,-0.413992843715544
"miR9",-0.820760884358571,-0.722344607933508,-0.793291143551846,-0.533379366626208,-0.453144709070028,-0.7433057914272,-0.39219342406811,-0.606390979039382,-0.425293078911383,0,0.599900159020063,0,0,0.808025057263188,0.812956085394232,0.808025057263188,0.648253785692886,0.457910271557023,-0.395721821708998,-0.665101723294242,-0.437459625600247,0.697372781668539
"miR34a",-0.410239036871363,-0.733262169269481,-0.583744729503052,-0.756711457162695,-0.527410161992071,-0.560855218574677,-0.483251276896012,-0.714764293535726,-0.448969193818438,0,0.591041859481013,0,0,0.591070513261962,0.613207669149046,0.591070513261962,0.68170302365014,0.554168194027246,-0.50969964253758,-0.507247277646254,-0.5086121098369,0.593807555508923
"miR30c",-0.48695324773806,-0.583855690176005,-0.527122097871755,-0.601493288435203,-0.47058326029873,-0.507083289913606,-0.430617877731714,-0.663326429092981,-0.33466508085167,0,0.496742891052466,0,0,0.53030161094888,0.561757181789606,0.53030161094888,0.537092428078095,0.498121714618646,-0.457878563150412,-0.458994897193007,-0.438576774798917,0.540028851020081
"miR205",-0.788646642356211,-0.903983305277848,-0.771034334301243,-0.715677226521804,-0.532660193849242,-0.72583975843554,-0.473680357895722,-0.686691087958264,-0.496677214433123,0,0.778683652025094,0,0,0.78650281534147,0.79293893858662,0.78650281534147,0.832997685997452,0.537378959144221,-0.477387079872379,-0.651203185427709,-0.513399231389903,0.775719967814282
"miR200c",-0.711773912943592,-0.845077370804954,-0.706582743009679,-0.661205826321702,-0.549855943372297,-0.774379792087773,-0.496903990670157,-0.725100492484103,-0.487287290002974,0,0.716848651378817,0,0,0.726023369035176,0.732929713023158,0.726023369035176,0.781423083186471,0.558177708918387,-0.504301774030574,-0.707180776356201,-0.526708470211872,0.712589679137676
"miR200b",-0.711773912943592,-0.845077370804954,-0.706582743009679,-0.661205826321702,-0.549855943372297,-0.774379792087773,-0.496903990670157,-0.725100492484103,-0.487287290002974,0,0.716848651378817,0,0,0.726023369035176,0.732929713023158,0.726023369035176,0.781423083186471,0.558177708918387,-0.504301774030574,-0.707180776356201,-0.526708470211872,0.712589679137676
"miR200a",-0.711773912943592,-0.845077370804954,-0.706582743009679,-0.661205826321702,-0.549855943372297,-0.774379792087773,-0.496903990670157,-0.725100492484103,-0.487287290002974,0,0.716848651378817,0,0,0.726023369035176,0.732929713023158,0.726023369035176,0.781423083186471,0.558177708918387,-0.504301774030574,-0.707180776356201,-0.526708470211872,0.712589679137676
"miR141",-0.711773912943592,-0.845077370804954,-0.706582743009679,-0.661205826321702,-0.549855943372297,-0.774379792087773,-0.496903990670157,-0.725100492484103,-0.487287290002974,0,0.716848651378817,0,0,0.726023369035176,0.732929713023158,0.726023369035176,0.781423083186471,0.558177708918387,-0.504301774030574,-0.707180776356201,-0.526708470211872,0.712589679137676
