"","miR200c","miR200a","miR200b","miR141","miR34a","miR101","SNAI1","FOXC2","TWIST1","TWIST2","SNAI2","GSC","ZEB1","TGFbeta","ZEB2"
"miR200c",0.809438809607582,0.809438809607582,0.802545138699668,0.808916615289481,0.736842045246091,0.568827470015518,-0.500882479860263,-0.538950826369994,-0.561884630406853,-0.673994238999146,-0.742967701166315,-0.75360468674055,-0.880391277927434,-0.831582003630958,-0.881805308091375
"miR200b",0.809438809607582,0.809438809607582,0.802545138699668,0.808916615289481,0.736842045246091,0.568827470015518,-0.500882479860263,-0.538950826369994,-0.561884630406853,-0.673994238999146,-0.742967701166315,-0.75360468674055,-0.880391277927434,-0.831582003630958,-0.881805308091375
"miR200a",0.809438809607582,0.809438809607582,0.802545138699668,0.808916615289481,0.736842045246091,0.568827470015518,-0.500882479860263,-0.538950826369994,-0.561884630406853,-0.673994238999146,-0.742967701166315,-0.75360468674055,-0.880391277927434,-0.831582003630958,-0.881805308091375
"miR141",0.809438809607582,0.809438809607582,0.802545138699668,0.808916615289481,0.736842045246091,0.568827470015518,-0.500882479860263,-0.538950826369994,-0.561884630406853,-0.673994238999146,-0.742967701166315,-0.75360468674055,-0.880391277927434,-0.831582003630958,-0.881805308091375
"miR101",0.720752567118423,0.720752567118423,0.709784006863508,0.71996665477928,0.599529126233158,0.511156257914686,-0.389437150490657,-0.486449993510659,-0.428222914985285,-0.556074476912678,-0.619661738057221,-0.586005114573623,-0.781149202479564,-0.653173601754562,-0.783097625762349
"miR34a",0.730871893972478,0.730871893972478,0.722088066502278,0.730056889411323,0.627884647924907,0.57741735461085,-0.473584512226803,-0.534656927479927,-0.553240273795203,-0.784023717570446,-0.748561842269814,-0.594835494662362,-0.792174898098259,-0.663058919178168,-0.694201047854476
"SNAI1",-0.527629778237558,-0.527629778237558,-0.517946858112601,-0.529514800841116,-0.488821965897915,-0.436878388427978,0.206507253614176,0.409161338685542,0.346705046370475,0.474162332538886,0.524586262918281,0.433081496431896,0.572124195663064,0.479389228692417,0.567843670530925
"TGFbeta",-0.592224363705546,-0.592224363705546,-0.682790719821836,-0.591178499001707,-0.58097291695197,-0.529779795618791,0.435563376870531,0.496925685793572,0.513541624392541,0.642705653261205,0.702836478605116,0.666219673506215,0.648544587280454,0.629351380132273,0.65108502487251
"FOXC2",-0.843240012493084,-0.843240012493084,-0.837747631645493,-0.842948988289441,-0.780363530477144,-0.533602908134598,0.491532496168756,0.508490222358775,0.529168711631608,0.713864596023661,0.687811467255229,0.67739430621197,0.91933398455252,0.760950933838463,0.720286602696981
"SNAI2",-0.690469316742886,-0.690469316742886,-0.882507708602611,-0.689478283077877,-0.603194790868917,-0.75087204216949,0.480188547734923,0.513910763230439,0.639462445692938,0.847376893597871,0.81580941809351,0.740462015237499,0.758277513135812,0.815895877769149,0.76072253077979
"TWIST1",-0.713677174773387,-0.713677174773387,-0.703171270865927,-0.611962373269925,-0.591753735782677,-0.539384643680978,0.377003960182449,0.582206011587039,0.515942939517515,0.654936253644358,0.719269023358918,0.580872312492479,0.672290128607489,0.647237743841203,0.776210550970495
"ZEB1",-0.919785339198156,-0.919785339198156,-0.913199159518187,-0.91933398455252,-0.848040508514085,-0.594069102911264,0.535670452489106,0.565586812185409,0.589966146026748,0.784783103930433,0.755802326907202,0.760950933838463,0.892552226008217,0.841373045748773,0.793880606413787
"GSC",-0.733450130908923,-0.733450130908923,-0.723143253709554,-0.733195173576463,-0.633144592476186,-0.562610243332413,0.475054282423955,0.61211393486081,0.623088735664347,0.579331541533248,0.640337219878623,0.59582507172659,0.795848531139785,0.6645504988479,0.796604575511365
"TWIST2",-0.740258488561316,-0.740258488561316,-0.730826767605554,-0.738918138034094,-0.626971982895704,-0.582597043689162,0.482245210916491,0.525540461888418,0.661406012550637,0.687076743612045,0.753772569070985,0.601504575663276,0.802122954820491,0.670779078828581,0.805243864531945
"ZEB2",-0.940543098046781,-0.940543098046781,-0.934916324155498,-0.740155287788415,-0.678804256522552,-0.524542702455574,0.476434517428,0.501244571206869,0.520942929533244,0.610928213457849,0.68426904164916,0.77481697579055,0.816819076257159,0.859111503153734,0.918045841397597
