"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.740931441797926,0.651453229992225,0.78910079232868,0.53060736383654,0.445682507841652,0.60437388075483,0.402403702720742,0.583098659134737,0.400449644340291,0,-0.568460711529263,0,0,-0.190412039826305,-0.808348558232272,-0.802682443975889,-0.607078295313156,-0.455973786271455,0.411955154046175,0.564641805857586,0.426453890398248,-0.795563200144717
"ZEB1",0.385143319965865,0.522821918659288,0.578275730569517,0.548396870741677,0.377596951067004,0.34702600539474,0.350758430247362,0.485938342537567,0.339818300185582,0,-0.566031370168701,0,0,0.259739024256855,-0.590401567521476,-0.579001467616615,-0.594769305284382,-0.391871556260226,0.364356654675859,0.321941866934186,0.358170199136572,-0.588485442723351
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.634213119124109,0.644499999149687,0.570461921238473,0.611389257442839,0.589131575429036,0.410885887458639,0.554996561548735,0.657724353349284,0.41072674275198,0,-0.532083084722633,0,0,0.0404026717509189,-0.607858537435236,-0.604712631123385,-0.608990012254464,-0.516921703695078,0.482000870100986,0.378955630026845,0.452770639949189,-0.679822697276491
"TWIST1",0.622020519825997,0.633510267939789,0.657538675606452,0.599686728568948,0.460471816340019,0.39852167135005,0.526736932691293,0.646068297775514,0.322283818940078,0,-0.517551123106389,0,0,0.061123860339436,-0.59734252900344,-0.594017791476594,-0.598824528615006,-0.491500709313822,0.457151818592883,0.367287044037463,0.526632065731119,-0.666312520535755
"TGFbeta",0.526617856792746,0.536086385567388,0.554312893026708,0.593018215195483,0.465586265446524,0.430807527412431,0.432058000339311,0.637881837746548,0.3861283551755,0,-0.510072909986209,0,0,0.0444164394277162,-0.59835414997789,-0.498009600986309,-0.501888731908408,-0.487020459731443,0.452980626199933,0.50005157464738,0.448237426425573,-0.5631192411938
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.609364359561402,0.618650312420284,0.745810306771188,0.784040136402477,0.578812257008166,0.58334012130686,0.540081971522041,0.734000274229349,0.418268041690357,0,-0.515033954521163,0,0,0.0348662537466193,-0.777355321185931,-0.573997395022369,-0.577790835635401,-0.696415100221105,0.656564642406575,0.546804242360347,0.452873691653717,-0.753454037511849
"SNAI1",0.444973112916603,0.462023869554208,0.473236552672088,0.41816528219619,0.294008489325994,0.290368850533355,0.272768660375101,0.455355550332241,0.154494110071193,0,-0.412670866803522,0,0,0.0460433161901329,-0.430732701726358,-0.431839586541687,-0.438477764124439,-0.389103128857473,0.366810275167141,0.269336983347002,0.356254282148709,-0.481222202060612
"miR9",-0.797598186864605,-0.607078295313156,-0.741455859512218,-0.479277702152827,-0.402403702720742,-0.564641805857586,-0.356335425006894,-0.536243848938986,-0.371352232179551,0,0.522885687069599,0,0,0.195247037755149,0.758214686968748,0.753121989242147,0.556896778212334,0.411955154046175,-0.363991628210308,-0.519445840916293,-0.386804574323705,0.646999863310029
