"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.91816380425946,0.81772315576084,0.901976703991663,0.6110527724432,0.520979329569644,0.859320654300592,0.45666956525988,0.684359212046381,0.476513906709383,0,-0.679301952961791,0,0,-0.940937582348494,-0.935235192276188,-0.940937582348494,-0.740847118939449,-0.524571533362306,0.460855229484549,0.774954978205593,0.501263306569867,-0.903636159309637
"ZEB1",0.794348207032104,0.894105272504494,0.875235859744805,0.785313642312801,0.590302960727592,0.84194765508062,0.529385115268439,0.75624849321751,0.536076431057592,0,-0.849182306875196,0,0,-0.920577174079577,-0.913902025177059,-0.920577174079577,-0.920556676593605,-0.594376611879417,0.533797409194951,0.76131324871908,0.56586977773498,-0.877175975388647
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.810772754717695,0.80954975377746,0.684215109888445,0.694301386897572,0.666356892021943,0.675538339258395,0.613924204256237,0.759445148066195,0.487057248931837,0,-0.643264437054031,0,0,-0.745865820285188,-0.736315299882523,-0.745865820285188,-0.745358305250522,-0.587238391259873,0.534827084274336,0.605330984015829,0.529860968222702,-0.788175544519769
"TWIST1",0.805007600429903,0.803443992421019,0.772649003952586,0.681711202313193,0.539325722932366,0.670712407177538,0.587197164558657,0.750541998188263,0.399699999001678,0,-0.615385594618432,0,0,-0.740552806751118,-0.730748172108496,-0.740552806751118,-0.739878719030238,-0.563482500316603,0.511467773378579,0.601190119029052,0.605885532185006,-0.776193039342146
"TGFbeta",0.651232827943275,0.649862705949805,0.62826167479833,0.642787712443833,0.513496330263459,0.62975843235184,0.465478228521975,0.702913452450121,0.435597895496398,0,-0.581457849536873,0,0,-0.592898589941388,-0.683295913397873,-0.592898589941388,-0.592343749235204,-0.529720732054405,0.482124293834016,0.666649480481797,0.496853764010975,-0.633131835845356
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.762713788943646,0.76176553121096,0.84036845442236,0.849856125898972,0.641147889017573,0.817743094988911,0.584364240254073,0.81786663145324,0.482036040613219,0,-0.607851626702087,0,0,-0.692732794027854,-0.884681857482332,-0.692732794027854,-0.692363385446994,-0.752474143026874,0.695730071475221,0.741781931702309,0.515405751867504,-0.843090791890137
"SNAI1",0.567671548497412,0.5730424513718,0.550273908992721,0.473855065908145,0.346372910234366,0.479670667275779,0.312798677723042,0.524256838618317,0.206159227556105,0,-0.488262269571788,0,0,-0.527839352957517,-0.517973494181735,-0.527839352957517,-0.530132642570183,-0.436560685370412,0.40242195796737,0.433018321177692,0.408905567294021,-0.554927158297893
"miR9",-0.941043306519704,-0.740847118939449,-0.828080318724264,-0.5369374222439,-0.45666956525988,-0.774954978205593,-0.393911481894083,-0.613185294681151,-0.430864797855762,0,0.608107329713022,0,0,0.860844663178442,0.856287013476207,0.860844663178442,0.660784985698165,0.460855229484549,-0.39708443466015,-0.687789202804523,-0.441150894391881,0.729520141034682
"miR34a",-0.696367414738676,-0.796856931451844,-0.672532823974206,-0.786274814292159,-0.554814702385885,-0.665594699747085,-0.503247944892697,-0.750655423527381,-0.475287833108912,0,0.631380488609262,0,0,0.733951162812924,0.724913755196147,0.733951162812924,0.73421547675295,0.578923383798122,-0.527536951737393,-0.597010052281947,-0.536064818828031,0.676272086901613
