"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.861381177464022,0.763786057872813,0.870454411127946,0.591577069879532,0.502277292090691,0.766596728090387,0.444667050269922,0.657199748907731,0.45536146115253,0,-0.64847059329404,0,0,-0.89927827904007,-0.673976057724546,-0.89927827904007,-0.700353834870887,-0.508113338436444,0.450558112238406,0.701602056146408,0.482290021076974,-0.873934517198305
"ZEB1",0.720674056487916,0.824080837849912,0.831454857782981,0.756102614221591,0.562732827394157,0.72592277555017,0.510226703969818,0.718050296245345,0.506922673717923,0,-0.806299887592636,0,0,-0.864084773748166,-0.609498056000609,-0.864084773748166,-0.865588058654652,-0.569745032493865,0.517029566841573,0.666163353962096,0.538116193446902,-0.83573741164384
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.687912897379741,0.692746892001398,0.602384831103913,0.632703051622395,0.609524852789464,0.492813671439421,0.569106207138405,0.685990515475327,0.432904534795973,0,-0.563494659486178,0,0,-0.6447778895081,-0.332769088785781,-0.6447778895081,-0.646863462947493,-0.535113331392194,0.494243022445035,0.446520655316687,0.473363761206382,-0.709987397035188
"TWIST1",0.688636738085283,0.693709315771182,0.698938191194665,0.628708918924766,0.48786163939508,0.499239759259784,0.546811916495845,0.682992419988984,0.350776698248828,0,-0.558185248201723,0,0,-0.645390040097538,-0.346025286448113,-0.645390040097538,-0.647553534987481,-0.516237080788448,0.474881828478219,0.452689925017457,0.554150382726092,-0.705649018812379
"TGFbeta",0.51211486804689,0.522703961531433,0.537645336764996,0.573794206069466,0.44802448441559,0.263877204597608,0.412456933058565,0.620712282180589,0.374716453936342,0,-0.494610439457463,0,0,-0.479113316276737,-0.149222680293939,-0.479113316276737,-0.483716985951829,-0.470400066974878,0.434888770898778,0.3242130760566,0.431316669499591,-0.546814317380874
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.321187716614038,0.327124539312551,0.514942978190379,0.576999894935159,0.390032552678195,0.0212445856548689,0.36735337519766,0.514368236567112,0.263385263249046,0,-0.285011288899253,0,0,-0.298004955943571,0.0562428088988072,-0.298004955943571,-0.300680774387591,-0.521547582735979,0.498362207454795,-0.00552284486682779,0.273344437553893,-0.531008993816221
"SNAI1",0.492436135501489,0.504804404319328,0.502862230556011,0.439228364823009,0.313990841476517,0.362310633387647,0.287320295726422,0.481845235183516,0.174801830622931,0,-0.441715970794222,0,0,-0.468471863816031,-0.245363476585231,-0.468471863816031,-0.473189075825097,-0.407154184789929,0.379724600620492,0.330300308371687,0.376288001234827,-0.509362044456867
"miR9",-0.898026519327277,-0.700353834870887,-0.806514920032315,-0.52498383620526,-0.444667050269922,-0.701602056146408,-0.38778174148588,-0.594954883747499,-0.416340491940103,0,0.586938973619576,0,0,0.8315814041839,0.633739490697222,0.8315814041839,0.632428225037118,0.450558112238406,-0.391956288530199,-0.633816377297391,-0.428907114623288,0.709343843209819
