"","miR200c","miR200a","miR200b","miR141","miR34a","miR101","SNAI1","FOXC2","TWIST1","TWIST2","SNAI2","GSC","ZEB1","TGFbeta","ZEB2"
"miR200c",0.795683021725164,0.795683021725164,0.789703014438071,0.788429862459906,0.712324699371425,0.56102213300035,-0.490329404194367,-0.531890114435346,-0.553305373242452,-0.66203465867285,-0.732389538867268,-0.746242793268009,-0.8550162164187,-0.821273396677677,-0.871735676359385
"miR200a",0.795683021725164,0.795683021725164,0.789703014438071,0.788429862459906,0.712324699371425,0.56102213300035,-0.490329404194367,-0.531890114435346,-0.553305373242452,-0.66203465867285,-0.732389538867268,-0.746242793268009,-0.8550162164187,-0.821273396677677,-0.871735676359385
"miR141",0.795683021725164,0.795683021725164,0.789703014438071,0.788429862459906,0.712324699371425,0.56102213300035,-0.490329404194367,-0.531890114435346,-0.553305373242452,-0.66203465867285,-0.732389538867268,-0.746242793268009,-0.8550162164187,-0.821273396677677,-0.871735676359385
"miR200b",0.768376232435658,0.768376232435658,0.761390303576862,0.559269312239441,0.571174460523821,0.519418519109478,-0.436549877221224,-0.498154726980115,-0.503959048102611,-0.628734012237568,-0.696836045745106,-0.726826055543559,-0.622060884850426,-0.797539460418536,-0.842208164740345
"miR101",0.701596397199373,0.701596397199373,0.692277616291026,0.691301636835145,0.572653979863371,0.502326139758405,-0.378733137833525,-0.478223183004131,-0.418752400015151,-0.541556254808217,-0.607202479345785,-0.573801272570074,-0.747238745530692,-0.637029238681009,-0.769966651686628
"miR34a",0.716476624784908,0.716476624784908,0.709190403559304,0.707698090835048,0.606429036090139,0.571454758212002,-0.46574733990734,-0.529112364185989,-0.546703039334623,-0.773556511734601,-0.739778130174026,-0.586357649498925,-0.765083891440286,-0.651303583158669,-0.684832297861454
"SNAI1",-0.518107795751187,-0.518107795751187,-0.509212253144969,-0.512912143477471,-0.470171105173754,-0.433228251273815,0.201094831357323,0.406009576341844,0.34245194474097,0.466753364882177,0.518773108011209,0.427377556185114,0.552534470633175,0.472158773355474,0.561807111741354
"TGFbeta",-0.580380465668143,-0.580380465668143,-0.672321690005586,-0.571984428257373,-0.562887675353336,-0.525617407926937,0.429699871286517,0.493089730988416,0.508842489404585,0.634589409788282,0.696351702228263,0.659521772183942,0.625036447461484,0.619631088661041,0.643888124413774
"FOXC2",-0.832849948725276,-0.832849948725276,-0.827970016298084,-0.827396492045213,-0.761026327596174,-0.527002061358896,0.482077497801812,0.502340686930621,0.521977548607286,0.704658124460533,0.679194219070921,0.672889809746682,0.898965770316151,0.753619210917326,0.712415829312168
"SNAI2",-0.671495835925804,-0.671495835925804,-0.864544828863862,-0.66264171863374,-0.573896093639889,-0.739031307333372,0.466020052659311,0.502613327711887,0.626894736887641,0.830716515764834,0.800081090846927,0.729212005342275,0.725693082645582,0.800636664752147,0.745659824968629
"ZEB1",-0.905738129889245,-0.905738129889245,-0.899933726456852,-0.898965770316151,-0.823987938965777,-0.585076420043493,0.52384529453398,0.55715141827939,0.580294886485122,0.772102813635062,0.744175954290955,0.753619210917326,0.866745795666778,0.830478921144173,0.782879865156963
"GSC",-0.723286313127337,-0.723286313127337,-0.714479633316269,-0.715071183234092,-0.622344700967274,-0.560869940946854,0.471337856896506,0.61034597553627,0.620911170298725,0.575449135410866,0.636627877047058,0.590265528995736,0.773622679457726,0.656538345543677,0.792107594496779
"TWIST1",-0.727974786194045,-0.727974786194045,-0.719821639832125,-0.718301414936062,-0.612309541592872,-0.56062099781619,0.39499385831656,0.603136260417566,0.536226886962486,0.677229697405997,0.745093671883008,0.593971725625171,0.777271949987904,0.660664516900664,0.798776406789917
"TWIST2",-0.72843756842583,-0.72843756842583,-0.720507600726569,-0.718730343058444,-0.617690653249612,-0.579526575969601,0.477218001022186,0.522707651200503,0.65798739495506,0.681293778568074,0.748324199905585,0.594767479963905,0.777605058148293,0.66134014029628,0.799128320678219
"ZEB2",-0.92680852429302,-0.92680852429302,-0.921593948680474,-0.720702248284496,-0.653183200299078,-0.512495487664158,0.460034849373215,0.490686215203006,0.508086051946153,0.596762820368114,0.670873900430267,0.768252851799397,0.791508115327379,0.848628063351015,0.906422391296883
