"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.911553581637336,0.786153822313097,0.89188384098972,0.60434920183993,0.518198549694171,0.84778765154907,0.455325149978666,0.679398900785377,0.473220505635929,0,-0.662851863025414,0,0,-0.925332325690431,-0.922347051842517,-0.925332325690431,-0.715525099020026,-0.522143436901776,0.459704309228686,0.766892538137591,-0.000314336347331125,-0.894118497241575
"ZEB1",0.784865413266721,0.856348568461176,0.861935425825582,0.775775799318807,0.585683462728152,0.826438581991036,0.526686509505139,0.748840196216369,0.531073117453146,0,-0.828438627742571,0,0,-0.900752387836294,-0.897259439870575,-0.900752387836294,-0.889483565679124,-0.590246787975164,0.531433226644627,0.750002469635799,-0.108579901500568,-0.864600155011517
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.792732592476887,0.755496021044224,0.661585300878226,0.676368273749959,0.656067417743966,0.648674573830012,0.606404886661302,0.744625870845418,0.477090475537998,0,-0.610666335311212,0,0,-0.713955718646619,-0.708831720479813,-0.713955718646619,-0.698525862995341,-0.577774097252512,0.528019210630488,0.583589998799029,-0.0186032967044168,-0.76662890758278
"TWIST1",0.792758088430996,0.756888570448439,0.758213573371754,0.672595919640458,0.534480184546388,0.648988747715081,0.584262074420179,0.74164646420672,0.395044701652015,0,-0.605690154895873,0,0,-0.714383227462493,-0.708786884060529,-0.714383227462493,-0.699640778868307,-0.559076077888725,0.50890073427677,0.583430251297586,0.0250592568722808,-0.762448625182239
"TGFbeta",0.630283494921173,0.588891495792701,0.602675739937058,0.62240214847032,0.501352907101354,0.598077944341208,0.456481112229559,0.685774284125309,0.424098777807286,0,-0.545414877414711,0,0,-0.555604536993747,-0.651694356201369,-0.555604536993747,-0.538398726526693,-0.518605239582973,0.4740184381561,0.64008284851621,0.00192205289149627,-0.608813690892436
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.749748484500085,0.716856536660321,0.823261273977561,0.836854758168698,0.634269197187409,0.797503872031693,0.579934998744606,0.807485017916146,0.475008676903196,0,-0.582072389997056,0,0,-0.667979090691611,-0.863613671684243,-0.667979090691611,-0.654564062692131,-0.746244457312495,0.691813636414609,0.726514966320315,-0.0475205966707404,-0.826892792371262
"SNAI1",0.528403676020553,0.482210184174002,0.505543085223271,0.435250709767157,0.320656846505285,0.424815237174875,0.291780764748984,0.49078811141027,0.183130336814779,0,-0.428771020135585,0,0,-0.466508675110277,-0.465134475026041,-0.466508675110277,-0.447498489952483,-0.412457704272252,0.382951164351639,0.385804995425173,-0.0756090134188725,-0.512325080629583
"miR9",-0.936821121680142,-0.715525099020026,-0.821128354091238,-0.532547470919395,-0.455325149978666,-0.766892538137591,-0.393453266587795,-0.610320439790874,-0.428918661186809,0,0.5961347946273,0,0,0.849709828336908,0.847230602181779,0.849709828336908,0.641931060423759,0.459704309228686,-0.396725585824431,-0.683462738236814,-0.00399118095735996,0.723009986292087
