"","miR200c","miR200a","miR200b","miR141","miR34a","miR101","SNAI1","FOXC2","TWIST1","TWIST2","SNAI2","GSC","ZEB1","TGFbeta","ZEB2"
"miR200c",0.809779794162074,0.809779794162074,0.802844598180534,0.806641474143303,0.737321424434273,0.569311661206052,-0.501508059275917,-0.539263040791077,-0.562335207367051,-0.674489844448842,-0.743393387909718,-0.753534554430658,-0.877777626615012,-0.831622278790034,-0.886260545994285
"miR200b",0.809779794162074,0.809779794162074,0.802844598180534,0.806641474143303,0.737321424434273,0.569311661206052,-0.501508059275917,-0.539263040791077,-0.562335207367051,-0.674489844448842,-0.743393387909718,-0.753534554430658,-0.877777626615012,-0.831622278790034,-0.886260545994285
"miR200a",0.809779794162074,0.809779794162074,0.802844598180534,0.806641474143303,0.737321424434273,0.569311661206052,-0.501508059275917,-0.539263040791077,-0.562335207367051,-0.674489844448842,-0.743393387909718,-0.753534554430658,-0.877777626615012,-0.831622278790034,-0.886260545994285
"miR141",0.809779794162074,0.809779794162074,0.802844598180534,0.806641474143303,0.737321424434273,0.569311661206052,-0.501508059275917,-0.539263040791077,-0.562335207367051,-0.674489844448842,-0.743393387909718,-0.753534554430658,-0.877777626615012,-0.831622278790034,-0.886260545994285
"miR34a",0.731312051233545,0.731312051233545,0.722546781258538,0.727934752308109,0.629202025640451,0.57841396171701,-0.474627095063483,-0.535216711246498,-0.554141859475848,-0.78518817187844,-0.749575793206372,-0.594955343843367,-0.789549557320799,-0.66308349373112,-0.698590414687345
"miR101",0.690062164379259,0.690062164379259,0.679216614107423,0.686912828938068,0.571679263458949,0.488386027154141,-0.363463034796416,-0.462224305729184,-0.402556191575965,-0.532330167979312,-0.592657915791046,-0.563247860107758,-0.743811306095429,-0.626246194366503,-0.651254813620377
"SNAI1",-0.528562216572554,-0.528562216572554,-0.51893942074781,-0.531028922562728,-0.490077187402411,-0.438485500052543,0.207737005418551,0.410318504005128,0.348019194948596,0.476446436448219,0.526493279434295,0.43406213066505,0.573585913705631,0.480715372020721,0.56197238797385
"TGFbeta",-0.593524487553146,-0.593524487553146,-0.684128988726963,-0.591319839397342,-0.584154610666338,-0.531610764502368,0.437310604252581,0.498175790819931,0.515224350561681,0.645291911842432,0.704978623029551,0.667132034521565,0.648301967815303,0.630284835821119,0.654021688619183
"FOXC2",-0.843413539226442,-0.843413539226442,-0.83790853623695,-0.841148406483649,-0.780930420992986,-0.53397561616199,0.492101573211439,0.508747914323033,0.529559318109076,0.71426409815114,0.688166764751495,0.677307605893864,0.917105967091859,0.76086537860934,0.72385337981432
"SNAI2",-0.687040086762416,-0.687040086762416,-0.879120802956639,-0.683678884824879,-0.602220918121797,-0.74884005236441,0.477909194661025,0.510921403526787,0.637071920035614,0.845766202557179,0.813161199026871,0.737967526807773,0.751397346424853,0.812763374689606,0.76069315774414
"ZEB1",-0.920052167820357,-0.920052167820357,-0.91343693670071,-0.917105967091859,-0.848634976297623,-0.59453143148168,0.536297224214294,0.56587066647315,0.590428685910381,0.78519972299244,0.756198073503366,0.76086537860934,0.889764189727046,0.841262439104562,0.798320605681423
"GSC",-0.740413683954781,-0.740413683954781,-0.730088568460537,-0.736241897522571,-0.646399531890849,-0.568851667394994,0.481488921289726,0.617569849080559,0.629463203583108,0.588189165133187,0.647690177561779,0.600415008059617,0.799298337022584,0.670078153896558,0.810143050416093
"TWIST2",-0.745023867473024,-0.745023867473024,-0.7356160733985,-0.740663193862742,-0.642504304820421,-0.587666772756037,0.487466840211263,0.529932600588211,0.66666522701641,0.694400928956492,0.7595815747045,0.604552674937204,0.804031277704559,0.674507602514426,0.815447273293357
"TWIST1",-0.745151805536944,-0.745151805536944,-0.735486568866351,-0.740631384341834,-0.636943411193672,-0.569074257304272,0.405501516704701,0.610707839033305,0.545161408237965,0.690569018871311,0.756760302889871,0.604171091987916,0.804185655803293,0.67440018095968,0.815852779663012
"ZEB2",-0.940805542133217,-0.940805542133217,-0.935148723621242,-0.738436740955714,-0.679353265702311,-0.524910909842393,0.476975514606449,0.501491559765048,0.521319123873907,0.611260878240173,0.684614032689818,0.774803693691576,0.814477232464084,0.859022949674516,0.921835196924732
