"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.904117740302799,0.754983180621222,0.880809172811033,0.596535759721442,0.514521915377622,0.835988636683804,0.453391047667807,0.67337047537391,0.468522845134813,0,-0.644516199105217,0,0,-0.909607366707922,-0.90908474989284,-0.909607366707922,-0.690437142429007,-0.518891508239899,0.458047411973402,0.758663320806196,0.496288582265948,-0.883668768910583
"ZEB1",0.774453830258247,0.819259018197267,0.84753128401432,0.764977873918821,0.579969259666009,0.810725600163903,0.523212583639962,0.740183352133307,0.524495199327083,0,-0.805648362611771,0,0,-0.880830255035829,-0.880212137051531,-0.880830255035829,-0.858808776835414,-0.585103231956627,0.528384780062378,0.738477855586515,0.557514212035639,-0.850962158245992
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.721462929698124,0.585871925712442,0.579513545426576,0.604099389672573,0.607348437402997,0.548994027426489,0.566016717956104,0.68213537316788,0.432670093712936,0,-0.495590252897533,0,0,-0.603390982267256,-0.614384050776999,-0.603390982267256,-0.541127908614666,-0.531648877575638,0.490069304385826,0.495743731739278,0.477913221054377,-0.688267684693205
"TWIST1",0.444142947984327,0.129009890076843,0.394076439135706,0.332056526683218,0.28113718648458,0.230541620400154,0.360883216259329,0.423768323947086,0.172630780705612,0,-0.167552493727627,0,0,-0.255641222041998,-0.300874618721293,-0.255641222041998,-0.108199794739481,-0.316446784692718,0.296536363745001,0.205178022923948,0.372101137644662,-0.413809584446036
"TGFbeta",0.60335186792852,0.522339572657226,0.570586840250624,0.595279883445424,0.483859782335931,0.561270383439466,0.442826643934371,0.662273240771825,0.407004155388898,0,-0.500924769163578,0,0,-0.512969526851494,-0.614422072078766,-0.512969526851494,-0.479076596086122,-0.502262492246365,0.461462848964558,0.609197401572008,0.47133707627211,-0.578311770117895
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.720039181774417,0.636519360148932,0.78704891534914,0.806359914777413,0.615221460748628,0.75508408638882,0.56518352902573,0.781712843365908,0.456261010851441,0,-0.529466835323059,0,0,-0.619051408598037,-0.821330703516596,-0.619051408598037,-0.582727206031234,-0.728453554588951,0.678249201390585,0.690909143913177,0.493188752718097,-0.792282853491926
"SNAI1",0.521705653949381,0.460260461033207,0.496644307403094,0.428316626053817,0.316811758822812,0.414893887273703,0.28930813372699,0.485197658913159,0.178949224949324,0,-0.415070097857103,0,0,-0.454398461390895,-0.454690354228008,-0.454398461390895,-0.429224464545059,-0.408955605540947,0.380748261495717,0.37853309854399,0.383033731557513,-0.503894981193693
"miR9",-0.932048920771788,-0.690437142429007,-0.813385173277382,-0.527456294733244,-0.453391047667807,-0.758663320806196,-0.392823345327952,-0.606741308841172,-0.426023371118402,0,0.582477597308543,0,0,0.838348104039353,0.837813889815818,0.838348104039353,0.622957364070941,0.458047411973402,-0.396223703766715,-0.67883861434018,-0.438756222034607,0.71575934317696
"miR34a",-0.653495336737128,-0.679113985062502,-0.6197915040761,-0.743356953749057,-0.528544997682832,-0.604433160625453,-0.483441039660997,-0.714204131779327,-0.44940403302337,0,0.556510733055602,0,0,0.6618922360088,0.662518830080819,0.6618922360088,0.630966133989336,0.554581160058452,-0.509470665292415,-0.546723701043007,-0.513535666135292,0.626224942810681
"miR30c",-0.73068535120506,-0.561783236050894,-0.589600332950202,-0.604321473522204,-0.484342167686558,-0.589128310520336,-0.440808526642709,-0.678258276696698,-0.346120229911049,0,0.48506029529928,0,0,0.645148733932356,0.642057735824283,0.645148733932356,0.515625796373604,0.510312635874,-0.466923646307345,-0.53369743423956,-0.455509052120716,0.596500941653947
"miR205",-0.91545718039465,-0.869448233394162,-0.793793071612243,-0.708870579324476,-0.533118014463726,-0.745326512886781,-0.474240707560104,-0.686912314176081,-0.497320633604666,0,0.75885202688522,0,0,0.821975244683846,0.821345622070628,0.821975244683846,0.804462159387455,0.537646155017887,-0.477803155762287,-0.668228401417412,-0.515269822536499,0.796493092152144
"miR200c",-0.859701900253345,-0.800620345083441,-0.733452566584566,-0.651277635565371,-0.550184795889262,-0.796527973702892,-0.497860150484427,-0.725202539414815,-0.488215130944456,0,0.6905382241327,0,0,0.766383220598385,0.766136773686473,0.766383220598385,0.742544960012351,0.558225400314792,-0.504930195739341,-0.727876445339477,-0.529296846235769,0.736852121550929
"miR200b",-0.859701900253345,-0.800620345083441,-0.733452566584566,-0.651277635565371,-0.550184795889262,-0.796527973702892,-0.497860150484427,-0.725202539414815,-0.488215130944456,0,0.6905382241327,0,0,0.766383220598385,0.766136773686473,0.766383220598385,0.742544960012351,0.558225400314792,-0.504930195739341,-0.727876445339477,-0.529296846235769,0.736852121550929
"miR200a",-0.859701900253345,-0.800620345083441,-0.733452566584566,-0.651277635565371,-0.550184795889262,-0.796527973702892,-0.497860150484427,-0.725202539414815,-0.488215130944456,0,0.6905382241327,0,0,0.766383220598385,0.766136773686473,0.766383220598385,0.742544960012351,0.558225400314792,-0.504930195739341,-0.727876445339477,-0.529296846235769,0.736852121550929
"miR141",-0.859701900253345,-0.800620345083441,-0.733452566584566,-0.651277635565371,-0.550184795889262,-0.796527973702892,-0.497860150484427,-0.725202539414815,-0.488215130944456,0,0.6905382241327,0,0,0.766383220598385,0.766136773686473,0.766383220598385,0.742544960012351,0.558225400314792,-0.504930195739341,-0.727876445339477,-0.529296846235769,0.736852121550929
"miR101",-0.755196637871944,-0.699121845491439,-0.613500749985736,-0.527813958983308,-0.411737329355495,-0.613441600750997,-0.365788512950601,-0.596124315434721,-0.372780278048521,0,0.547934368914515,0,0,0.672824904724769,0.667898906377897,0.672824904724769,0.649972747539673,0.495945159095963,-0.549937000587805,-0.554566532575977,-0.472567138493994,0.615254151956531
"KLF8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"GSC",0.708310667418151,0.595042767162664,0.567986358542899,0.49205684120002,0.565517576956011,0.543888637537284,0.524798160949078,0.564205470459891,0.422253080034608,0,-0.502134522383299,0,0,-0.598407446613921,-0.603146175414779,-0.598407446613921,-0.551089071966591,-0.508056743182177,0.467131932115186,0.491527215320671,0.561242047696181,-0.574034483995087
"FOXC2",0.70689108129851,0.858808776835414,0.784041973172643,0.700084172611545,0.523212583639962,0.738477855586515,0.465183456803496,0.677538444319199,0.484003471223799,0,-0.747392436743875,0,0,-0.813541406275273,-0.812989750809512,-0.813541406275273,-0.795077078113701,-0.528384780062378,0.469534952791498,0.66274862549851,0.503893482491412,-0.787067518225923
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
