"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.904379448191225,0.757180961477211,0.88140670346267,0.596812424381752,0.514593039132956,0.836466352938192,0.453391047667807,0.673559647036986,0.468686995426736,0,-0.645642905495247,0,0,-0.910523309259594,-0.909825731115715,-0.910523309259594,-0.692025758944998,-0.518947969528628,0.458047411973402,0.758927914819757,0.496325303095839,-0.884222129362594
"ZEB1",0.778112370372237,0.829277392612142,0.852107110039206,0.768725108297197,0.582264114245964,0.81581461666795,0.524817432843252,0.743335795145589,0.526801580367754,0,-0.812354428720906,0,0,-0.886815647317391,-0.885504728580989,-0.886815647317391,-0.867517330855589,-0.587214843966552,0.529830412715293,0.742453557099199,0.559467690907032,-0.855339798545269
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.773736190626525,0.706787287077194,0.638367949094681,0.656957790721608,0.643883565648278,0.622821708683554,0.597062878080028,0.728074418160565,0.465025480108462,0,-0.577801866370621,0,0,-0.68386288825718,-0.682159531055681,-0.68386288825718,-0.65594163320161,-0.566393108533072,0.519416868885201,0.562568860748838,0.510651718543938,-0.744469726988596
"TWIST1",0.711563999379013,0.58003001137207,0.663213576252458,0.589411275565574,0.478896267580042,0.53535550352321,0.537855858992247,0.67072396734658,0.344667099604601,0,-0.474256329020191,0,0,-0.589323519699527,-0.600198145187485,-0.589323519699527,-0.535527920276533,-0.506253067504775,0.465109458010379,0.482861117896004,0.552405309421633,-0.670842647298089
"TGFbeta",0.6013233503982,0.519634190352226,0.56861065289477,0.593226445895411,0.482328539069388,0.558669982816769,0.441542814073136,0.660481003559365,0.4057814907629,0,-0.498608085623377,0,0,-0.510622611229625,-0.612236262785676,-0.510622611229625,-0.476305322952811,-0.500801701991777,0.460275542657651,0.607014823753725,0.469926320346623,-0.576396120476699
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.740299304048312,0.685356773052255,0.810509616073467,0.827072376862275,0.628852441622628,0.783631903997672,0.576398858073018,0.79950371205045,0.469008090558383,0,-0.562348960732007,0,0,-0.650613778587721,-0.848636759572421,-0.650613778587721,-0.628243532581622,-0.741318651856205,0.688665228544099,0.71600293396166,0.505246761589549,-0.814811311473296
"SNAI1",0.5176388569903,0.453924229006867,0.492200091190532,0.424308426022364,0.313838989844116,0.409983055381326,0.286472056259566,0.481421716022942,0.176253594014403,0,-0.4096829219119,0,0,-0.448925252993646,-0.449677573552873,-0.448925252993646,-0.422656376059507,-0.406093599105133,0.378060555295721,0.373379604986208,0.380378178614533,-0.499566111656411
"miR9",-0.932169508637634,-0.692025758944998,-0.813672289751982,-0.527591338622508,-0.453391047667807,-0.758927914819757,-0.392823345327952,-0.606795480022104,-0.426082324692463,0,0.583061743883578,0,0,0.838801488483601,0.838175263483219,0.838801488483601,0.62379443609932,0.458047411973402,-0.396223703766715,-0.67883861434018,-0.438756222034607,0.71602151507441
"miR34a",-0.666902857818744,-0.70828865773277,-0.635298054377529,-0.756736776627732,-0.537574722171042,-0.622021811779344,-0.490871192958414,-0.726126145729726,-0.458014736471971,0,0.577135690973156,0,0,0.68192046350681,0.680266931521202,0.68192046350681,0.657894447968824,0.563066730398521,-0.51634131212886,-0.562289502612207,-0.521450119292501,0.640973390943024
"miR30c",-0.732896206159942,-0.568476349065167,-0.592610713104641,-0.606584984963424,-0.485661022276524,-0.592183860119017,-0.441719073048759,-0.680234307881258,-0.347613436915983,0,0.489590977650111,0,0,0.649172634690972,0.645567289965672,0.649172634690972,0.521576647156493,0.511507618834871,-0.467735076300958,-0.536460507924491,-0.456566889039109,0.599364033256239
"miR205",-0.917339628295152,-0.875754201162969,-0.796335887883558,-0.710821444891576,-0.534186828484845,-0.7480370937788,-0.474942125819089,-0.688521612039732,-0.498546809946573,0,0.762804745529352,0,0,0.825384597773285,0.824322154583322,0.825384597773285,0.809656889732286,0.538610235025187,-0.47841533754938,-0.67029780312933,-0.516139727619683,0.798916642109762
"miR200c",-0.860338553855363,-0.803917417519356,-0.734434568105087,-0.65195619330758,-0.550432816742683,-0.79763669363481,-0.497952732361524,-0.725664417100977,-0.488592280213855,0,0.692268289074476,0,0,0.767824318558586,0.767330046911442,0.767824318558586,0.744944150339261,0.558439719591423,-0.505003731909945,-0.728426139028219,-0.529487854664956,0.73776707810965
"miR200b",-0.860338553855363,-0.803917417519356,-0.734434568105087,-0.65195619330758,-0.550432816742683,-0.79763669363481,-0.497952732361524,-0.725664417100977,-0.488592280213855,0,0.692268289074476,0,0,0.767824318558586,0.767330046911442,0.767824318558586,0.744944150339261,0.558439719591423,-0.505003731909945,-0.728426139028219,-0.529487854664956,0.73776707810965
