"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.874868974723415,0.666436022100488,0.842877206712558,0.566017390027342,0.497001974809021,0.794327477746971,0.441703255036617,0.648387065337557,0.450000416852936,0,-0.586904924961897,0,0,-0.859748400319681,-0.865082430549369,-0.859748400319681,-0.615348335282625,-0.502854263569791,0.447585719565274,0.727445151669943,0.481615783953543,-0.847280194977007
"ZEB1",0.672709850294963,0.611492228398767,0.729184422011463,0.662467993694586,0.510346686185253,0.68120703759622,0.466114653208373,0.649709962830503,0.460142438282009,0,-0.653024417069332,0,0,-0.73659857310427,-0.748169001052756,-0.73659857310427,-0.670193536214079,-0.519066574342113,0.474679405702393,0.62724325232525,0.496392303403926,-0.735879121430205
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.755317602961166,0.643786493384961,0.613253231055968,0.63782265023373,0.633604542101261,0.595204347978907,0.590686126692154,0.712674896056362,0.453371116815212,0,-0.538439249002435,0,0,-0.649359397815816,-0.652542344043781,-0.649359397815816,-0.603195986872151,-0.55710980196935,0.513802961741551,0.541997061340574,0.502223898906357,-0.720676397658826
"TWIST1",0.751678989018308,0.638080673144074,0.705677944244028,0.630338536163944,0.509508532046936,0.590861397711453,0.566512118056841,0.706421059045301,0.368999838454391,0,-0.528176668050698,0,0,-0.644708536588257,-0.647791483107345,-0.644708536588257,-0.59771876971561,-0.53603292541377,0.492792575464835,0.537805574804812,0.580711480505048,-0.712411334112221
"TGFbeta",0.607508152379763,0.509953193862799,0.571557150166541,0.598779501212713,0.488755259981685,0.563786474438966,0.448786748960542,0.666869673547846,0.40976751985552,0,-0.496478855858754,0,0,-0.512726762281918,-0.614965823066977,-0.512726762281918,-0.472919724459676,-0.507236405317003,0.467248295923424,0.615081886454194,0.476244697839027,-0.579423831671116
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.720130826009472,0.616585665081527,0.783208978741312,0.806131465423778,0.617570765317281,0.753567251672202,0.569497297559245,0.78270122743369,0.456314861341096,0,-0.519539749370385,0,0,-0.613281374853807,-0.816498972681941,-0.613281374853807,-0.571082829966967,-0.73112690930885,0.682585896097178,0.694256004270421,0.49596374778543,-0.788997763618217
"SNAI1",0.504965064598355,0.412480620025368,0.475239313182045,0.411191560677151,0.306584237400146,0.391225692885226,0.281840303085959,0.470779909027301,0.168268621717304,0,-0.383515924708104,0,0,-0.425798550069574,-0.429752366164432,-0.425798550069574,-0.387736898698283,-0.399506203015848,0.373949980204488,0.359288324971283,0.374363740016159,-0.483493458264561
"miR9",-0.910801660472645,-0.615348335282625,-0.783585184211173,-0.505120458477381,-0.441703255036617,-0.727445151669943,-0.385891977706352,-0.588675066366132,-0.412192716453189,0,0.534899232531051,0,0,0.798175242497616,0.802834126863324,0.798175242497616,0.560224457822591,0.447585719565274,-0.390199701328192,-0.655525191359045,-0.429463025301198,0.687288704596866
"miR34a",-0.357855308709379,-0.140547129547702,-0.306873980638194,-0.478076634576597,-0.324104181651913,-0.187174238070224,-0.302567803397053,-0.462257047185871,-0.272161867487587,0,0.199376691297546,0,0,0.168502125783447,0.29079521638766,0.168502125783447,0.121123510933264,0.361408887036608,-0.340070424121694,-0.161432354648004,-0.32593872011934,0.334656459306632
"miR30c",-0.720396502555553,-0.520324115237358,-0.574635728065547,-0.593545402954445,-0.479213625571495,-0.572948856820494,-0.438160900558181,-0.66994263684505,-0.339641408315644,0,0.460389965163098,0,0,0.624070642239724,0.62420521526036,0.624070642239724,0.482197344856661,0.505782810948711,-0.464674026178227,-0.522748138056156,-0.451469820407102,0.582426401538885
"miR205",-0.851662648635212,-0.718259753298841,-0.715762852264376,-0.642251768021372,-0.490994848287333,-0.662543347008811,-0.441584390324243,-0.629635951769022,-0.455846659633203,0,0.650674989153447,0,0,0.726326349756638,0.734030708042525,0.726326349756638,0.670027501835191,0.498010317581214,-0.447499388434567,-0.599440629367172,-0.479242007155408,0.720477175445746
"miR200c",-0.819912993943837,-0.698046319692573,-0.6843466205834,-0.610594560615943,-0.524652400671361,-0.743446658327034,-0.478434286479228,-0.690143595306066,-0.462476698461002,0,0.620151858395948,0,0,0.703650384119245,0.709819140566511,0.703650384119245,0.652750481422431,0.534489571398508,-0.487133654108583,-0.684456250166207,-0.507537317629567,0.689551498295968
"miR200b",-0.819912993943837,-0.698046319692573,-0.6843466205834,-0.610594560615943,-0.524652400671361,-0.743446658327034,-0.478434286479228,-0.690143595306066,-0.462476698461002,0,0.620151858395948,0,0,0.703650384119245,0.709819140566511,0.703650384119245,0.652750481422431,0.534489571398508,-0.487133654108583,-0.684456250166207,-0.507537317629567,0.689551498295968
"miR200a",-0.819912993943837,-0.698046319692573,-0.6843466205834,-0.610594560615943,-0.524652400671361,-0.743446658327034,-0.478434286479228,-0.690143595306066,-0.462476698461002,0,0.620151858395948,0,0,0.703650384119245,0.709819140566511,0.703650384119245,0.652750481422431,0.534489571398508,-0.487133654108583,-0.684456250166207,-0.507537317629567,0.689551498295968
"miR141",-0.819912993943837,-0.698046319692573,-0.6843466205834,-0.610594560615943,-0.524652400671361,-0.743446658327034,-0.478434286479228,-0.690143595306066,-0.462476698461002,0,0.620151858395948,0,0,0.703650384119245,0.709819140566511,0.703650384119245,0.652750481422431,0.534489571398508,-0.487133654108583,-0.684456250166207,-0.507537317629567,0.689551498295968
"miR101",-0.717465498230526,-0.602759322481802,-0.56708101145859,-0.489108824857593,-0.387662009640013,-0.56206816110977,-0.347644444639298,-0.563197312014366,-0.348758772832787,0,0.482322213656398,0,0,0.613028246301114,0.614719840100892,0.613028246301114,0.565259279859981,0.473502471511408,-0.533292681301617,-0.512716483564423,-0.451866023261541,0.570819905620412
"KLF8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
