"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.915851234108718,0.81392704055747,0.90058011075122,0.611178164608478,0.521230776884516,0.857759678725946,0.45693482561257,0.684450920096867,0.476853465116266,0,-0.679151131866396,0,0,-0.938672041776506,-0.933451163602553,-0.938672041776506,-0.73816125697027,-0.524841102458172,0.461107882769274,0.774143703907925,0.501402666786054,-0.902393838850136
"ZEB1",0.790165252776199,0.888350146783577,0.87217734846788,0.784583991047199,0.589785437756961,0.839058778103503,0.529057235126664,0.75536169256914,0.535479104956033,0,-0.847699816451515,0,0,-0.916589504143696,-0.910582888682638,-0.916589504143696,-0.916097688623364,-0.593961781290457,0.533548883043828,0.759344398567385,0.565164174369293,-0.874394161500165
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.686166463146169,0.786948257883712,0.664526669326644,0.68199706660936,0.653535679034747,0.658624569176636,0.602769314906599,0.745318772656144,0.474302917913028,0,-0.628108105284616,0,0,-0.725473537718227,-0.717284993112011,-0.725473537718227,-0.725857001921868,-0.575892817128339,0.525193616215097,0.591423366137098,0.516715574734078,-0.770004019427815
"TWIST1",0.805960747083138,0.803027591883052,0.777845868392251,0.690306726660844,0.544899725605763,0.671491128802885,0.592426364852401,0.756363396695836,0.405359182161333,0,-0.636429217027594,0,0,-0.740973317416184,-0.732307479810905,-0.740973317416184,-0.73988848646958,-0.568867892896033,0.516479281833786,0.602104063369691,0.610465227642679,-0.781248894872777
"TGFbeta",0.646393858373014,0.647845979085666,0.62769166323149,0.64547803199962,0.515434066375011,0.628195789075366,0.467620173644106,0.705114735481684,0.437660340060303,0,-0.584211705446102,0,0,-0.59047986685619,-0.681887235735666,-0.59047986685619,-0.591175004539052,-0.531830288772159,0.484342148643221,0.665776642891666,0.498433769573721,-0.632780929001536
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.752637747913703,0.750711417233218,0.832024162355378,0.845741723484158,0.637101136296403,0.810827870505259,0.581224908983104,0.8129910825167,0.477812629890732,0,-0.601996838720251,0,0,-0.683802663224159,-0.876648025345945,-0.683802663224159,-0.683221492968107,-0.74887765090487,0.692969753510405,0.7364325770048,0.510973008440136,-0.835417383324778
"SNAI1",0.566740388321853,0.574754872173128,0.551859558389248,0.477663353005018,0.349563576398642,0.481614261006468,0.315583287727928,0.527713235077639,0.20895071632063,0,-0.491199028516765,0,0,-0.52896841956141,-0.519428538384461,-0.52896841956141,-0.532110638399778,-0.439833806369315,0.405351512441038,0.434708500356703,0.411783267674593,-0.556201515254257
"miR9",-0.939332628526398,-0.73816125697027,-0.827085063856799,-0.537203825942234,-0.45693482561257,-0.774143703907925,-0.394083187847638,-0.613363136938493,-0.431228598179924,0,0.608185860031794,0,0,0.859191123531278,0.854995941146949,0.859191123531278,0.658884366730312,0.461107882769274,-0.397227467882148,-0.687322263143159,-0.4413508581081,0.728628493489559
"miR34a",-0.682320710040541,-0.783985098357925,-0.662039776927769,-0.781823584099566,-0.5510016737317,-0.656455534102891,-0.500597585307645,-0.745668081474803,-0.471640793823641,0,0.624763262275118,0,0,0.72260650537307,0.715062068781669,0.72260650537307,0.723370298610362,0.575479672149849,-0.525155840236831,-0.589809283798292,-0.531818321016381,0.666665809973125
"miR30c",-0.756706749200493,-0.650131263296796,-0.626745947067731,-0.636927789536395,-0.503683046095108,-0.631431624881693,-0.455489671146368,-0.705452065371879,-0.365565775743346,0,0.542836720948324,0,0,0.695391715441129,0.686073396998204,0.695391715441129,0.592769750350535,0.528351510172879,-0.480436684072596,-0.568398075973043,-0.471636142972369,0.631954044672975
