"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.923339821458441,0.823158550164,0.907941716155139,0.636586593701677,0.528497257969556,0.861296418789535,0.461722963625217,0.697365003835347,0.483543234599335,0,-0.744185354008592,0,0,-0.944170188534243,-0.939953167898013,-0.944170188534243,-0.744185354008592,-0.531144961382256,0.464945456023641,0.775812284016882,0.507367036934907,-0.909961320930172
"ZEB1",0.801478592711749,0.901415331518786,0.883339288712213,0.816292368256408,0.600008980658985,0.845167145117884,0.53608345976981,0.772588214984834,0.544447353050402,0,-0.925376932595999,0,0,-0.925321395307084,-0.92052616238125,-0.925321395307084,-0.925376932595999,-0.603190434446048,0.539661039319544,0.762949042977314,0.573973227270105,-0.885781461942657
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.825474280659323,0.824825968709307,0.700458640539785,0.742245530587646,0.68576427769108,0.684617080624221,0.629715904102255,0.785485292087063,0.503759713558857,0,-0.757049562096974,0,0,-0.75730207471061,-0.750525199129408,-0.75730207471061,-0.757049562096974,-0.604239911953199,0.548211505572362,0.61148237658098,0.544629607721338,-0.805163853821924
"TWIST1",0.825974374830496,0.825595473910174,0.79771277965749,0.741226493049425,0.568058274235712,0.684863657888404,0.611732122455463,0.782026100544842,0.426479568604734,0,-0.757608562388415,0,0,-0.757741058499337,-0.750820939601011,-0.757741058499337,-0.757608562388415,-0.587410050661438,0.53115136346305,0.611458629322334,0.626925084219655,-0.801685644130559
"TGFbeta",0.668088481567356,0.669223138350059,0.64668483208197,0.693626532078355,0.533519580458347,0.641142776846077,0.48203769242322,0.73018232293335,0.453356441270291,0,-0.607711355623298,0,0,-0.607148163410029,-0.699885753833936,-0.607148163410029,-0.607711355623298,-0.547484647792342,0.496234228354093,0.674591580201617,0.512273274328476,-0.652067624540154
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.772340431500338,0.771577307350732,0.851186501370575,0.88725874442036,0.653992288984565,0.822649451132065,0.593591052902748,0.837516779204434,0.492852408704533,0,-0.699220451949689,0,0,-0.699498824071818,-0.893727516407908,-0.699498824071818,-0.699220451949689,-0.764018004796208,0.703816874896578,0.744496519721474,0.525699098619397,-0.854533408738721
"SNAI1",0.57541959036358,0.581057628737802,0.557493997730845,0.516561092996977,0.367379894321718,0.482691173476973,0.330447674731475,0.531074719473424,0.222267683933928,0,-0.535625085384682,0,0,-0.533140252848909,-0.523328395356994,-0.533140252848909,-0.535625085384682,-0.444325606274822,0.407175548750032,0.433906791128857,0.413676840220495,-0.562632305658668
"miR9",-0.944158872280467,-0.744185354008592,-0.831702929660277,-0.555896514864777,-0.461722963625217,-0.775812284016882,-0.395875729209063,-0.622241547045224,-0.435162329908966,0,0.662498300342467,0,0,0.862435592332923,0.858943909580788,0.862435592332923,0.662498300342467,0.464945456023641,-0.398533242283183,-0.687950407490896,-0.444900997227488,0.7334222942727
"miR34a",-0.710011264205008,-0.810537132313649,-0.687482992602953,-0.832911985511017,-0.573595341552464,-0.673530607383294,-0.518632954664359,-0.776143068861316,-0.491373116741939,0,0.744430866230348,0,0,0.744151653344396,0.73787003587902,0.744151653344396,0.744430866230348,0.595447968883225,-0.540605456555916,-0.602129127604543,-0.550254249372387,0.692046493140455
"miR30c",-0.778861260764858,-0.673228913429904,-0.647566062054527,-0.690323418095933,-0.529176159681862,-0.645824966543055,-0.47727467258376,-0.730822564850468,-0.38818664726752,0,0.610863644396255,0,0,0.713483156245428,0.705649222497042,0.713483156245428,0.610863644396255,0.547207313846388,-0.495451744856014,-0.578439255084516,-0.488827871714924,0.653216058297308
"miR205",-0.931776756061052,-0.931764161637649,-0.817173791157347,-0.744235597754563,-0.544484749353448,-0.767346590375981,-0.479716419161961,-0.707338411605043,-0.509335784324005,0,0.8520042467311,0,0,0.851954709683375,0.848031592250885,0.851954709683375,0.8520042467311,0.547500138489623,-0.482338999933989,-0.681508565256882,-0.524140999340343,0.819110288531703
"miR200c",-0.890638637385197,-0.890618083855519,-0.773355494311948,-0.707356332692512,-0.574420149465917,-0.836359491981038,-0.513805362431361,-0.761528753666452,-0.51150255730183,0,0.816006454916327,0,0,0.815970463612442,0.810973332336585,0.815970463612442,0.816006454916327,0.579871323713508,-0.518855272434173,-0.756165543903936,-0.548960467883037,0.775749661999374
"miR200b",-0.890638637385197,-0.890618083855519,-0.773355494311948,-0.707356332692512,-0.574420149465917,-0.836359491981038,-0.513805362431361,-0.761528753666452,-0.51150255730183,0,0.816006454916327,0,0,0.815970463612442,0.810973332336585,0.815970463612442,0.816006454916327,0.579871323713508,-0.518855272434173,-0.756165543903936,-0.548960467883037,0.775749661999374
"miR200a",-0.890638637385197,-0.890618083855519,-0.773355494311948,-0.707356332692512,-0.574420149465917,-0.836359491981038,-0.513805362431361,-0.761528753666452,-0.51150255730183,0,0.816006454916327,0,0,0.815970463612442,0.810973332336585,0.815970463612442,0.816006454916327,0.579871323713508,-0.518855272434173,-0.756165543903936,-0.548960467883037,0.775749661999374
"miR141",-0.890638637385197,-0.890618083855519,-0.773355494311948,-0.707356332692512,-0.574420149465917,-0.836359491981038,-0.513805362431361,-0.761528753666452,-0.51150255730183,0,0.816006454916327,0,0,0.815970463612442,0.810973332336585,0.815970463612442,0.816006454916327,0.579871323713508,-0.518855272434173,-0.756165543903936,-0.548960467883037,0.775749661999374
"miR101",-0.797865009146255,-0.796774525188095,-0.665470326205883,-0.608480919696273,-0.453264288558162,-0.66218946362087,-0.399591551618111,-0.640926161943838,-0.41262885253794,0,0.731876713431179,0,0,0.732326893507636,0.72418774348217,0.732326893507636,0.731876713431179,0.528619388265402,-0.574988948912869,-0.59213408470697,-0.500468567447471,0.666314557408143
"KLF8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"GSC",0.818083673162936,0.81951782747552,0.693822786139598,0.636148263829871,0.647641086715639,0.679311185912912,0.591793858234341,0.671818431973782,0.496204689748985,0,-0.75218482067015,0,0,-0.751534929391758,-0.743925678251342,-0.751534929391758,-0.75218482067015,-0.583955405730341,0.528196255088125,0.606577780924216,0.629722996742297,-0.697026744980209
"FOXC2",0.725254239411203,0.925376932595999,0.80986057052388,0.738566517031839,0.53608345976981,0.762949042977314,0.471868509304484,0.700229148462646,0.497497989760945,0,-0.846606807913757,0,0,-0.84649372612637,-0.842400509025616,-0.84649372612637,-0.846606807913757,-0.539661039319544,0.475141466365807,0.678147280862777,0.514042807457685,-0.812036430972888
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
