"","miR200c","miR200a","miR200b","miR141","miR34a","miR101","SNAI1","FOXC2","TWIST1","TWIST2","SNAI2","GSC","ZEB1","TGFbeta","ZEB2"
"miR200c",0.811308575772641,0.811308575772641,0.805091855303503,0.809667276520453,0.743384476586937,0.574001218782241,-0.498889904368987,-0.543012264358853,-0.568254010095895,-0.678325969238679,-0.748902534916445,-0.753715762680926,-0.882468912512273,-0.832716433626453,-0.886700832516888
"miR200b",0.811308575772641,0.811308575772641,0.805091855303503,0.809667276520453,0.743384476586937,0.574001218782241,-0.498889904368987,-0.543012264358853,-0.568254010095895,-0.678325969238679,-0.748902534916445,-0.753715762680926,-0.882468912512273,-0.832716433626453,-0.886700832516888
"miR200a",0.811308575772641,0.811308575772641,0.805091855303503,0.809667276520453,0.743384476586937,0.574001218782241,-0.498889904368987,-0.543012264358853,-0.568254010095895,-0.678325969238679,-0.748902534916445,-0.753715762680926,-0.882468912512273,-0.832716433626453,-0.886700832516888
"miR141",0.811308575772641,0.811308575772641,0.805091855303503,0.809667276520453,0.743384476586937,0.574001218782241,-0.498889904368987,-0.543012264358853,-0.568254010095895,-0.678325969238679,-0.748902534916445,-0.753715762680926,-0.882468912512273,-0.832716433626453,-0.886700832516888
"miR101",0.720666826660908,0.720666826660908,0.710883391858013,0.717717811354265,0.603036154124575,0.515249411150993,-0.382550380687909,-0.490309479702471,-0.43240313408777,-0.558963275962863,-0.624794524699216,-0.584742535183833,-0.779673450100171,-0.652240944079044,-0.786828917452918
"miR34a",0.744422990272017,0.744422990272017,0.736718927420809,0.742390073553124,0.642415564391244,0.591315648484344,-0.392698864731005,-0.544194365861167,-0.546654890125414,-0.799601337237646,-0.768866371137752,-0.602543260029161,-0.807521773628231,-0.673601528158723,-0.712616324452862
"SNAI1",-0.534349651452461,-0.534349651452461,-0.524667770765391,-0.535728676657813,-0.495801292114891,-0.44026789661632,0.191155421287153,0.41054759026235,0.34610789408002,0.481006843919155,0.532616871797984,0.437184602667119,0.579917242305837,0.485112116682726,0.575470427510018
"TGFbeta",-0.598016373462188,-0.598016373462188,-0.689203330836735,-0.596371070333816,-0.592259068058287,-0.536678729621146,0.432073110771995,0.50022296716241,0.521410445880856,0.650506248984861,0.712038678111187,0.669150555230904,0.655269420633665,0.633380199954923,0.659460420034137
"FOXC2",-0.846064729041527,-0.846064729041527,-0.841185369099326,-0.844908839468297,-0.787835434782108,-0.53995801745674,0.488848815512226,0.513737165788274,0.536450835544698,0.718803354239701,0.694712028164309,0.678218973054593,0.922685315843944,0.762795443642828,0.726008651143531
"SNAI2",-0.717519616186864,-0.717519616186864,-0.91133193314951,-0.715626687121141,-0.646952264172744,-0.79143861084977,0.514834420364296,0.553061612343302,0.683357472740377,0.882526213229215,0.85512041346931,0.75761019707661,0.789562838976188,0.838242279191802,0.794509813558057
"ZEB1",-0.924209375157933,-0.924209375157933,-0.918391825883311,-0.922685315843944,-0.857778566294741,-0.602464318212831,0.534284526634513,0.572778891127338,0.599253860493458,0.791918486402199,0.765051167018811,0.762795443642828,0.897402477100409,0.844294056038758,0.801584316877737
"GSC",-0.740692282350728,-0.740692282350728,-0.73147559423591,-0.739054605094948,-0.652210396131709,-0.573016006688827,0.476635861636254,0.621081196967923,0.634270989313277,0.591986871983032,0.653126129122595,0.599758349567586,0.803582689007936,0.670097121979433,0.807688870928106
"TWIST1",-0.748525345467242,-0.748525345467242,-0.739997468713154,-0.745985757978508,-0.646179627571388,-0.576407595789282,0.405097845349682,0.616602029814409,0.554618997700025,0.697006647472937,0.765256768862656,0.605419031742596,0.811534443366624,0.676831163195807,0.817773070103151
"TWIST2",-0.826174069659432,-0.826174069659432,-0.820439003845049,-0.824560739576664,-0.762660984984856,-0.6997595290691,0.517252278068856,0.660246276363216,0.691820539768629,0.795285759562946,0.868125780857003,0.663593138937126,0.89976537690296,0.745322491688538,0.903997757904734
"ZEB2",-0.941265299081934,-0.941265299081934,-0.936108393381727,-0.739999014986626,-0.683081843007264,-0.527212689961924,0.472715207405846,0.50294932208702,0.524373069069813,0.613266120245086,0.687960410169638,0.774751445134463,0.817198701602235,0.859088413681958,0.920917591267961
