"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.928133041805946,0.824535741348246,0.913174841787013,0.620203951751539,0.532031989358687,0.862494525925523,0.463035098883045,0.697165430116422,0.465803420761529,0,-0.692808832833103,0,0,-0.946383692079435,-0.941626992113705,-0.946383692079435,-0.745164466124324,-0.535137341070213,0.467121257729265,0.776524602376837,0.510207619955805,-0.914453404716916
"ZEB1",0.827999240572903,0.924599227442805,0.913205097763255,0.820678330840571,0.634935321230703,0.862582542363506,0.56629377872413,0.797778738365829,0.471971635771796,0,-0.892858043940786,0,0,-0.946421909008436,-0.941738651330665,-0.946421909008436,-0.94528362750774,-0.639629170191866,0.571850909700077,0.776711474060881,0.510373878062453,-0.914761077500696
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.824728589077839,0.818565257972002,0.699516532503479,0.707955593150904,0.685584873210373,0.680830683372898,0.629663340850475,0.776803498990827,0.491685124951416,0,-0.661177608905791,0,0,-0.753896814263849,-0.745862315562141,-0.753896814263849,-0.751343870039657,-0.603837522896916,0.547810771752953,0.60840895613976,0.54215283342247,-0.802974278823462
"TWIST1",0.825556907287227,0.819442476559744,0.797099805984975,0.70533492572602,0.568218490601589,0.681042545238849,0.612096171098987,0.775103640242547,0.419521772854139,0,-0.65714499151175,0,0,-0.754493618498399,-0.746350581363874,-0.754493618498399,-0.751951209762383,-0.587327350173837,0.53109387515794,0.608354496247138,0.626085960046545,-0.799702709650922
"TGFbeta",0.666136560032575,0.66206804028267,0.644573464356897,0.657344909464985,0.531605192037831,0.637073642113045,0.480269626467981,0.720436302494117,0.440693599542059,0,-0.600967198091972,0,0,-0.603156998135623,-0.694673411454712,-0.603156998135623,-0.601524899012185,-0.546182198823963,0.495085357726324,0.671745000155931,0.510358326715655,-0.648776142991441
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.772415112297462,0.76690555542424,0.851024514687217,0.858785694953288,0.654543240210456,0.820166748818458,0.593108262631981,0.830298901278088,0.479727419361843,0,-0.620816288018414,0,0,-0.697167314797944,-0.890340460536882,-0.697167314797944,-0.695003433112586,-0.764195928843727,0.703224757896132,0.74240229257494,0.523819444909681,-0.853369422950368
"SNAI1",0.583695787933635,0.58776351530713,0.566938704138653,0.488831028060035,0.370821594199913,0.48986743226025,0.332823987708507,0.541364712316886,0.21916049201111,0,-0.508152625428393,0,0,-0.540517814226192,-0.531091974227459,-0.540517814226192,-0.541799430560429,-0.454315520891211,0.416162040175273,0.44027471728292,0.422210194808771,-0.570919512207372
"miR9",-0.947813758658669,-0.745164466124324,-0.835697730374275,-0.542881876962637,-0.463035098883045,-0.776524602376837,-0.397457331940091,-0.6220866026027,-0.418651137837274,0,0.617577539211938,0,0,0.863901654706738,0.860031322051624,0.863901654706738,0.662967331951505,0.467121257729265,-0.400403229994288,-0.68820759436259,-0.446022657365348,0.736767356648098
