"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.918183433702416,0.814513540976566,0.90167579939595,0.609804726285137,0.518125743721163,0.858151222774378,0.454478799007293,0.68136593544623,0.473354035424433,0,-0.67991960885631,0,0,-0.939709969643847,-0.934058912272539,-0.939709969643847,-0.738476168933488,-0.521958782789014,0.458794837054362,0.774330524268557,0.496903035830023,-0.903241970445837
"ZEB1",0.796866195496754,0.892679975209735,0.877331711201426,0.786072708694825,0.588300888974993,0.842041641264608,0.527746705825063,0.755338616141259,0.533035528218662,0,-0.852605116146422,0,0,-0.9210032318682,-0.914508263882378,-0.9210032318682,-0.919493990028271,-0.592932948232313,0.532571063484145,0.761443431646207,0.561510621860905,-0.879079214518716
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.810327086939298,0.804134664460629,0.68334808109053,0.692534020093824,0.662521177053333,0.673201665619571,0.61059934544924,0.75558215054459,0.483076049884333,0,-0.643158770216535,0,0,-0.743289796437213,-0.73410411020287,-0.743289796437213,-0.740770675931407,-0.58400767528288,0.53208673923835,0.603602552677154,0.524673434054215,-0.787184337764378
"TWIST1",0.810262863471036,0.804101351750625,0.779799495121906,0.688517676085188,0.540419867384313,0.672779065292659,0.587995759176757,0.752498459283268,0.400419161435586,0,-0.637437490513289,0,0,-0.743107489106884,-0.733734519196117,-0.743107489106884,-0.740597421763382,-0.565005016613396,0.51273317560865,0.603005736935177,0.604990691264903,-0.782806804944012
"TGFbeta",0.653900834734961,0.649892548469378,0.630974389209828,0.644647208083992,0.513095780893934,0.630793754128375,0.4653656946433,0.702742001534704,0.435139478622218,0,-0.585835644477336,0,0,-0.594345911337988,-0.684900658496707,-0.594345911337988,-0.592786723722386,-0.529598776687526,0.48222158567269,0.66792729204357,0.495006706177061,-0.635546488176978
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.761947178644395,0.756476347895592,0.839120859141463,0.84790199455761,0.637403891838334,0.815523594586791,0.581377889671487,0.8139475185973,0.478083473116475,0,-0.607290631382534,0,0,-0.690121989127959,-0.882332596270516,-0.690121989127959,-0.687984064749509,-0.74922828413756,0.693141074636242,0.740159448497838,0.510435662333898,-0.841780609158982
"SNAI1",0.571083732449284,0.575542350233686,0.553648108220084,0.475855217632745,0.346291169157648,0.482338177229443,0.312663574591717,0.524224502088649,0.205823616867511,0,-0.491839424961379,0,0,-0.531311437989604,-0.520963682693603,-0.531311437989604,-0.532734852151198,-0.436693750115287,0.402508237691441,0.435429187377884,0.407419861173946,-0.557709149744381
"miR9",-0.941169797619242,-0.738476168933488,-0.827833208584436,-0.535955862744082,-0.454478799007293,-0.774330524268557,-0.391916815536219,-0.610667492618714,-0.427905090406722,0,0.608702727261937,0,0,0.859885639174517,0.855357273937027,0.859885639174517,0.658990348631341,0.458794837054362,-0.395259285847578,-0.687355983119948,-0.437652733532562,0.729209302365332
