"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.918694629437478,0.818756619315512,0.902737701188771,0.61172060064253,0.52143644226775,0.859727065730528,0.456951975811199,0.68496028979655,0.477239009257593,0,-0.68073069455248,0,0,-0.941491412796527,-0.935808290521671,-0.941491412796527,-0.741598413736221,-0.524988069868211,0.461098586038697,0.775197585058915,0.608931004032468,-0.904352311685583
"ZEB1",0.794863418474984,0.895088600243763,0.875983113704522,0.785961752924386,0.590752222693104,0.842335201654042,0.529666786390277,0.756834468066911,0.536769374444678,0,-0.850584351918983,0,0,-0.921124264522165,-0.914468040570103,-0.921124264522165,-0.921290850769823,-0.594785319025498,0.534042383418069,0.761573535757402,0.581410736009928,-0.877882564015697
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.812593080522891,0.812373473087825,0.686426910662811,0.696388497105853,0.667933680707985,0.67722278082873,0.61520216023856,0.761368460546775,0.488840337110529,0,-0.646434478962535,0,0,-0.747811174670415,-0.73830459846434,-0.747811174670415,-0.747736619372609,-0.588753253987054,0.536036891289187,0.606613742104032,0.66683620981069,-0.790285849332643
"TWIST1",0.812713296840936,0.812767236979012,0.783131621778094,0.692730922036052,0.546508905255744,0.677122488866059,0.593283874014756,0.758578853295571,0.406955889348696,0,-0.641303010369041,0,0,-0.747871898847696,-0.738148238749178,-0.747871898847696,-0.747920677250929,-0.570215820171573,0.51714170664243,0.606208438932497,0.639485209516478,-0.786188168428107
"TGFbeta",0.655330642275242,0.65690311902906,0.63302581302083,0.647276636685861,0.516738748951119,0.634094961803406,0.468172678778422,0.706980177233435,0.438998523790018,0,-0.588077871407018,0,0,-0.597804936845627,-0.688007088706825,-0.597804936845627,-0.598556052030293,-0.532841950199045,0.484666643505151,0.670159250985482,0.619853933517979,-0.637647362803184
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.763489605452438,0.763077939683661,0.841428339286544,0.850805352945249,0.641854975533461,0.818353272376146,0.584866387976706,0.818741655613201,0.482956578663503,0,-0.609651791158279,0,0,-0.693556264179242,-0.885538619973222,-0.693556264179242,-0.693415699025676,-0.75313303922689,0.696190665466599,0.742255291151736,0.636252964062204,-0.844103626435127
"SNAI1",0.569049143415136,0.575127998810733,0.552000694828739,0.475479220247874,0.347576997071832,0.480881176502544,0.31381372612225,0.525711974144329,0.207488314223585,0,-0.491207972776606,0,0,-0.529349046810665,-0.519518445692377,-0.529349046810665,-0.53200168533464,-0.437683855161868,0.403363106937025,0.434137441528069,0.37095107657103,-0.556660491601475
"miR9",-0.941374387184599,-0.741598413736221,-0.828608845716258,-0.537348056339747,-0.456951975811199,-0.775197585058915,-0.393997606128291,-0.613554136855758,-0.431335674140775,0,0.609205927464573,0,0,0.861219530295398,0.85666747546519,0.861219530295398,0.66133797967946,0.461098586038697,-0.397156131187151,-0.687930399146284,-0.535043617752655,0.730010958465835
"miR34a",-0.697128147040935,-0.798078122632036,-0.673522737226125,-0.7872312949947,-0.555516294786687,-0.666217266425038,-0.503738192596906,-0.751478821662843,-0.476143863507277,0,0.633177277672725,0,0,0.734674488105782,0.725681102381473,0.734674488105782,0.735132056539148,0.579575594540944,-0.527981706563875,-0.597365861313807,-0.553724820709914,0.677231673283817
"miR30c",-0.765151442964707,-0.660180425982001,-0.632630795744443,-0.639323521257933,-0.505386055973492,-0.638032904890746,-0.456326313793572,-0.707682980928985,-0.367211869723736,0,0.547885225930978,0,0,0.703368255287551,0.692732686467107,0.703368255287551,0.60104279790597,0.52970901004659,-0.481000441962885,-0.573275533263946,-0.503432186914982,0.637419447169854
"miR205",-0.927922978220932,-0.928135639881153,-0.812847144270309,-0.721898103202143,-0.538611783427125,-0.766198532569129,-0.476718128725384,-0.69648916284594,-0.504631405038022,0,0.791053904401279,0,0,0.849951677069998,0.844694606009628,0.849951677069998,0.850074430639992,0.54244144244105,-0.479870541053774,-0.681199572994379,-0.518667538364108,0.814390572676192
"miR200c",-0.882961905142593,-0.883269154426309,-0.764976714377881,-0.675346429630487,-0.562815977106148,-0.832787694404067,-0.505781961188625,-0.744143798834566,-0.502062147323068,0,0.739561105291269,0,0,0.810970633065705,0.803993491409471,0.810970633065705,0.811128478340654,0.569681437366558,-0.511940767188367,-0.754361829199103,-0.673934959503584,0.766757702654172
"miR200b",-0.882961905142593,-0.883269154426309,-0.764976714377881,-0.675346429630487,-0.562815977106148,-0.832787694404067,-0.505781961188625,-0.744143798834566,-0.502062147323068,0,0.739561105291269,0,0,0.810970633065705,0.803993491409471,0.810970633065705,0.811128478340654,0.569681437366558,-0.511940767188367,-0.754361829199103,-0.673934959503584,0.766757702654172
"miR200a",-0.882961905142593,-0.883269154426309,-0.764976714377881,-0.675346429630487,-0.562815977106148,-0.832787694404067,-0.505781961188625,-0.744143798834566,-0.502062147323068,0,0.739561105291269,0,0,0.810970633065705,0.803993491409471,0.810970633065705,0.811128478340654,0.569681437366558,-0.511940767188367,-0.754361829199103,-0.673934959503584,0.766757702654172
"miR141",-0.882961905142593,-0.883269154426309,-0.764976714377881,-0.675346429630487,-0.562815977106148,-0.832787694404067,-0.505781961188625,-0.744143798834566,-0.502062147323068,0,0.739561105291269,0,0,0.810970633065705,0.803993491409471,0.810970633065705,0.811128478340654,0.569681437366558,-0.511940767188367,-0.754361829199103,-0.673934959503584,0.766757702654172
"miR101",-0.783768782626002,-0.783155155404747,-0.650007673487519,-0.556854427543544,-0.428700643483622,-0.653898727014878,-0.378119137287245,-0.620336874143805,-0.390149435547315,0,0.601345740579136,0,0,0.7217791819397,0.710733675542269,0.7217791819397,0.721530326358116,0.511584221429622,-0.56115328813206,-0.586515124946403,-0.423487985859317,0.650016223925521
"KLF8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"GSC",0.804627344915093,0.806472075495169,0.679344513144788,0.589473174733724,0.630048927995058,0.671461519803367,0.577597002729072,0.648651058533867,0.482087976789583,0,-0.649429686813928,0,0,-0.741522779529247,-0.731229100654018,-0.741522779529247,-0.742341491592849,-0.569314401121961,0.516918227309233,0.601352184672019,0.732237973519386,-0.681758805902871
"FOXC2",0.72092944010621,0.921290850769823,0.804998997982144,0.714646796341487,0.529666786390277,0.761573535757402,0.468307727077602,0.688480490834864,0.49230536877259,0,-0.782291763788857,0,0,-0.844146045939518,-0.838600286152704,-0.844146045939518,-0.844340867078266,-0.534042383418069,0.472162085447352,0.67771807978927,0.510138824404046,-0.806754442475955
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
