"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.883137315105052,0.782938971319673,0.843947927271663,0.459123838774437,0.475522444346481,0.832160367656698,0.422855303521446,0.39132019782231,0.447360286705316,0,-0.657784521624358,0,0,-0.916763365623576,-0.868299168349496,-0.916763365623576,-0.716792383685112,-0.383865818354947,0.344900471470905,0.757438187720634,0.478230715326226,-0.841659449666363
"ZEB1",0.694579015750591,0.797680926491472,0.736752924125955,0.460923889919817,0.477770148882656,0.757237860414165,0.434132536122037,0.167154371909717,0.459716984716543,0,-0.77736163317561,0,0,-0.840822123115127,-0.760163388701239,-0.840822123115127,-0.842318582950596,-0.282282287496336,0.249977548614754,0.694787287760765,0.495380225239907,-0.729562400978803
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.765738329030909,0.763549984177058,0.615632516643168,0.533446399045506,0.611266819634066,0.638054474452988,0.570558726958392,0.467251066961983,0.451795380150994,0,-0.613235037652077,0,0,-0.711364821286646,-0.657389647077978,-0.711364821286646,-0.710381970386259,-0.439163045343763,0.40882322432868,0.578076658067672,0.499694055010041,-0.71563816705738
"TWIST1",0.762725346109101,0.760770331232137,0.708331409955779,0.518623957301415,0.486252633905465,0.635322197157664,0.545516492824694,0.447069644441765,0.367532757352433,0,-0.605270490690658,0,0,-0.708734197540187,-0.653038810441427,-0.708734197540187,-0.707847334885397,-0.412165565372126,0.381936326671022,0.57552377987609,0.5781200500651,-0.70720646899616
"TGFbeta",0.616365485821021,0.615926872816642,0.573416571467449,0.51217447367732,0.468682668791662,0.601417666363344,0.430738449268495,0.459668100164935,0.408351774827994,0,-0.56106754175703,0,0,-0.567807144507836,-0.618971812801323,-0.567807144507836,-0.567609128416578,-0.408701984477906,0.3806877157502,0.646737728310818,0.473799050303015,-0.574936650598052
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.728227251516533,0.72613881675941,0.784366890858638,0.711094457990722,0.597152320867418,0.790088001773206,0.551230979282271,0.554808053540071,0.453920033473455,0,-0.586196082603349,0,0,-0.667849845434765,-0.819709649700852,-0.667849845434765,-0.666961117204521,-0.624264369034859,0.589974219175847,0.723476934856769,0.492933137156671,-0.78377979689494
"SNAI1",0.517281099710846,0.526107894992724,0.479326817794585,0.324786378203691,0.286275307698915,0.437128513201982,0.261876796528078,0.268960263146913,0.168312808367087,0,-0.453731606908587,0,0,-0.489652501711068,-0.436344581246921,-0.489652501711068,-0.49286462501288,-0.301852789868652,0.283369641332627,0.400015949116702,0.37398261966233,-0.480416712431816
"miR9",-0.916734464480596,-0.716792383685112,-0.783816474883077,-0.411759558680023,-0.422855303521446,-0.757438187720634,-0.371033285876643,-0.360099729177779,-0.409342192869844,0,0.594429545194579,0,0,0.845531718364405,0.80475799835133,0.845531718364405,0.645529406804659,0.344900471470905,-0.305751535300692,-0.677448109996143,-0.425765829619809,0.682118703213146
