"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.915100374684655,0.810722706789547,0.899579455943955,0.610674222785309,0.490537191574975,0.856921389125337,0.429914106794587,0.684452245979702,0.457134106111258,0,-0.677214557233733,0,0,-0.937304523158157,-0.932408363051951,-0.937304523158157,-0.735835018418776,-0.52347623471619,0.459517464625345,0,0.445008341472596,-0.901391309668319
"ZEB1",0.788470473400159,0.8836410055192,0.870105508799812,0.782816288317304,0.555682627404912,0.837408572100203,0.499153971479968,0.753688009320208,0.523028252376166,0,-0.844387340080023,0,0,-0.914243969183906,-0.90850592094648,-0.914243969183906,-0.912517402534866,-0.591813691730173,0.531658990660669,0,0.511383648772189,-0.872276677281417
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.804271174842079,0.797621138416798,0.678785806140281,0.691836629483512,0.635884731323804,0.670213769830921,0.588241231400066,0.756509156156124,0.478386850289773,0,-0.638020359492891,0,0,-0.738549925691099,-0.730330696784775,-0.738549925691099,-0.73586324832631,-0.584394080471467,0.533037576926193,0,0.486259065494118,-0.782903662466715
"TWIST1",0.803992296461749,0.797374365351212,0.775096409445155,0.687804863426652,0.511583343184283,0.669648096407476,0.563477579165733,0.753468770674469,0.396497158153405,0,-0.632202447361156,0,0,-0.738183665113414,-0.729818535821722,-0.738183665113414,-0.735503645855142,-0.565674945552287,0.514035375422775,0,0.565038064804731,-0.778420119838841
"TGFbeta",0.612944814575652,0.606945649846483,0.587150420428416,0.607467186426916,0.447721978404609,0.599492902747447,0.40562897870853,0.671550242933657,0.327009053135632,0,-0.508450079043897,0,0,-0.557432734323969,-0.649484506984452,-0.557432734323969,-0.554959489223711,-0.498529837547576,0.45419301300406,0,0.409074559790206,-0.595201879145585
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.756407907803061,0.750428344898368,0.834901354204995,0.8471395804648,0.60863988881726,0.812864658662646,0.556454160111615,0.814730004685746,0.472515988337584,0,-0.602726914824391,0,0,-0.685807351936461,-0.878835125011791,-0.685807351936461,-0.683502925511858,-0.749526467841139,0.693465459178759,0,0.469390687837356,-0.837837334711366
"SNAI1",0.565796252162901,0.569913114541681,0.549727124043586,0.475274992746861,0.327907262343347,0.480278224629152,0.297427485891703,0.525011476499546,0.201291564896451,0,-0.487342714638891,0,0,-0.527037948062955,-0.517634734446199,-0.527037948062955,-0.528333880229982,-0.436655944287854,0.402938051737269,0,0.379488071818978,-0.55400276134624
"miR9",-0.939026974181626,-0.735835018418776,-0.826476289633139,-0.537277093598706,-0.429914106794587,-0.773528787638245,-0.373452980789225,-0.613611983051057,-0.413641519620319,0,0.606520298221717,0,0,0.858395131491728,0.854441207746052,0.858395131491728,0.657266414227396,0.459517464625345,-0.396570871623503,0,-0.39183991456876,0.727952272575558
"miR34a",-0.689602999340533,-0.784271046924241,-0.666677573909724,-0.783237339858089,-0.526704350685018,-0.659833153463225,-0.479708773713534,-0.747220085740775,-0.466820267598385,0,0.625628021307525,0,0,0.726208546546397,0.718451151115146,0.726208546546397,0.72411879576306,0.575769346534631,-0.525408019613926,0,-0.495936600252673,0.670618533793756
"miR30c",-0.756897711240149,-0.645380180941601,-0.625143050944213,-0.634886236775094,-0.472468084342732,-0.630875942004796,-0.428091806224123,-0.703062152608099,-0.357844982937627,0,0.539266955116664,0,0,0.694108013217843,0.684921751377909,0.694108013217843,0.589156027359246,0.525514060934828,-0.478222585135136,0,-0.430277202276093,0.630156642330068
"miR205",-0.923828106947325,-0.920097432243007,-0.809043725977506,-0.720487061934852,-0.507798117365388,-0.763298874874075,-0.452095046481066,-0.694932704694267,-0.491690353830911,0,0.786810045402369,0,0,0.845518786490483,0.840931497611167,0.845518786490483,0.844177933671396,0.540251708759035,-0.478791970559908,0,-0.469954605427261,0.810735410778246
"miR200c",-0.876966647977924,-0.871989714404887,-0.759527807102086,-0.673139759842007,-0.528864357587719,-0.82797868381213,-0.478083809978401,-0.742053926143938,-0.46294755129378,0,0.733135612311707,0,0,0.80415865111692,0.79825974248387,0.80415865111692,0.802201858667815,0.563525670079678,-0.507235356545548,0,-0.472037448669661,0.761527511581842
"miR200b",-0.876966647977924,-0.871989714404887,-0.759527807102086,-0.673139759842007,-0.528864357587719,-0.82797868381213,-0.478083809978401,-0.742053926143938,-0.46294755129378,0,0.733135612311707,0,0,0.80415865111692,0.79825974248387,0.80415865111692,0.802201858667815,0.563525670079678,-0.507235356545548,0,-0.472037448669661,0.761527511581842
"miR200a",-0.876966647977924,-0.871989714404887,-0.759527807102086,-0.673139759842007,-0.528864357587719,-0.82797868381213,-0.478083809978401,-0.742053926143938,-0.46294755129378,0,0.733135612311707,0,0,0.80415865111692,0.79825974248387,0.80415865111692,0.802201858667815,0.563525670079678,-0.507235356545548,0,-0.472037448669661,0.761527511581842
"miR141",-0.876966647977924,-0.871989714404887,-0.759527807102086,-0.673139759842007,-0.528864357587719,-0.82797868381213,-0.478083809978401,-0.742053926143938,-0.46294755129378,0,0.733135612311707,0,0,0.80415865111692,0.79825974248387,0.80415865111692,0.802201858667815,0.563525670079678,-0.507235356545548,0,-0.472037448669661,0.761527511581842
"miR101",-0.773876584949586,-0.766254796505914,-0.641020536432661,-0.551274650979664,-0.39054774228985,-0.645395942083197,-0.34508644263745,-0.614494371415995,-0.379028350857496,0,0.591120722484602,0,0,0.710871799640617,0.701407723437515,0.710871799640617,0.707731484716124,0.506361308022103,-0.557557898558657,0,-0.43721017037465,0.641304347056361
"KLF8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"GSC",0.795845702046354,0.79128175279767,0.671372933612051,0.584638545373223,0.597435723971191,0.664158839620093,0.549977098498543,0.643483762705415,0.471188532755882,0,-0.640621990037194,0,0,-0.731881578986254,-0.722917085305075,-0.731881578986254,-0.730081684145145,-0.564742800467491,0.513687893195142,0,0.571840967476177,-0.674040863779555
"FOXC2",0.716276415773258,0.912517402534866,0.800706126379076,0.712825300491376,0.499153971479968,0.758282734896224,0.443812510144816,0.686420520076259,0.48090321316005,0,-0.777604399503979,0,0,-0.839202523956418,-0.834365732918394,-0.839202523956418,-0.837864686034173,-0.531658990660669,0.470908917411328,0,0.461432468228962,-0.802645755002608
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
