"","miR200c","miR200a","miR200b","miR141","miR34a","miR101","SNAI1","FOXC2","TWIST1","TWIST2","SNAI2","GSC","ZEB1","TGFbeta","ZEB2"
"miR200c",0.803191513267301,0.803191513267301,0.796923320454616,0.799581816620355,0.727449443772467,0.566036594817388,-0.497136943397424,-0.536492016581586,-0.558801631690197,-0.669455669720315,-0.739020627098302,-0.750193218107796,-0.868999146226891,-0.827008117385637,-0.877858669537675
"miR200b",0.803191513267301,0.803191513267301,0.796923320454616,0.799581816620355,0.727449443772467,0.566036594817388,-0.497136943397424,-0.536492016581586,-0.558801631690197,-0.669455669720315,-0.739020627098302,-0.750193218107796,-0.868999146226891,-0.827008117385637,-0.877858669537675
"miR200a",0.803191513267301,0.803191513267301,0.796923320454616,0.799581816620355,0.727449443772467,0.566036594817388,-0.497136943397424,-0.536492016581586,-0.558801631690197,-0.669455669720315,-0.739020627098302,-0.750193218107796,-0.868999146226891,-0.827008117385637,-0.877858669537675
"miR141",0.780262527375147,0.780262527375147,0.772912337802172,0.576139211349826,0.594866344800292,0.527725124472841,-0.446885773789971,-0.505695468762405,-0.513032762385027,-0.641024837981868,-0.70758189242143,-0.733872994230617,-0.642356372288821,-0.807085441062943,-0.852200104863841
"miR101",0.710604944281333,0.710604944281333,0.700893232685493,0.704794922088984,0.587297931745926,0.507442804114396,-0.385207889445939,-0.48299079091818,-0.424198221881479,-0.549475710649854,-0.614229994507842,-0.579380422001458,-0.763428656219964,-0.644482256466286,-0.776906214287942
"miR34a",0.725060666820641,0.725060666820641,0.717256619908009,0.720598798178433,0.620989709074696,0.576218274288047,-0.471961491405036,-0.533573061964961,-0.551836870698153,-0.781060139733407,-0.746375849602336,-0.591480131922072,-0.780698018204812,-0.658272470139209,-0.691351875930599
"SNAI1",-0.526876031006047,-0.526876031006047,-0.517427388396096,-0.525892952841008,-0.484289586132561,-0.438001030963517,0.206830077605387,0.410421622928755,0.347604029943389,0.474208108299428,0.525264203037576,0.433293957507548,0.567599918925539,0.479531843046105,0.568391319055163
"TGFbeta",-0.590806205806378,-0.590806205806378,-0.682108286015654,-0.587126965609226,-0.579109726376408,-0.531290571187398,0.436735310368242,0.498395316294844,0.514891626008143,0.643518161891083,0.704189190666976,0.666164301392853,0.64299998827153,0.628322431244959,0.651792610349103
"FOXC2",-0.83680057375671,-0.83680057375671,-0.831677179378622,-0.833997945324066,-0.770103934896441,-0.529010385538512,0.485571811985072,0.504181086355008,0.524262153565595,0.708167548208516,0.682241047723541,0.674407772084292,0.907914249896795,0.756310456329763,0.715265078870631
"SNAI2",-0.686486670991868,-0.686486670991868,-0.879367790161588,-0.682321476022502,-0.600052120497656,-0.750946810708472,0.479813408514248,0.514024498681007,0.639421335455902,0.846450031307952,0.815178498313337,0.7383842357646,0.749333177707743,0.812913844125477,0.759515395928723
"ZEB1",-0.911411727019229,-0.911411727019229,-0.905320955444408,-0.907914249896795,-0.835691858625255,-0.588325109391394,0.528722921939633,0.560178176155452,0.583868413030512,0.777403195839356,0.748795401332337,0.756310456329763,0.878331739787299,0.834701993399749,0.787236870812538
"GSC",-0.731211889485616,-0.731211889485616,-0.722058698613149,-0.726942136993571,-0.636109133295694,-0.56541489141686,0.477302132858564,0.614573668717352,0.625798512849473,0.582563014635648,0.642863009446334,0.594956948644923,0.788114310659456,0.662954904403675,0.798216200665925
"TWIST1",-0.737883455330111,-0.737883455330111,-0.729334862465871,-0.732851117379967,-0.628258621037143,-0.566495840322985,0.402384320510933,0.608633418379187,0.542454050729631,0.686064975398403,0.753071366898152,0.600090269798494,0.794745447855345,0.668835118110929,0.806575464660416
"TWIST2",-0.738497796466235,-0.738497796466235,-0.73010805554026,-0.733599753747581,-0.634429651700344,-0.585458519326375,0.484689810270947,0.528238167617424,0.664325585471833,0.690358230444318,0.756368761759734,0.600957527498362,0.79542704070019,0.669608650793114,0.80699415364773
"ZEB2",-0.936403261967081,-0.936403261967081,-0.931223125976412,-0.73363154381079,-0.672132121659309,-0.522786436820924,0.4739648289209,0.499629155751486,0.519012129354316,0.607866574399666,0.681769226482758,0.773174148859838,0.807975597073836,0.856023731262881,0.91547084340313
