"","miR200c","miR200a","miR200b","miR141","miR34a","miR101","SNAI1","FOXC2","TWIST1","TWIST2","SNAI2","GSC","ZEB1","TGFbeta","ZEB2"
"miR200c",0.853777443154335,0.853777443154335,0.849310949141757,0.852584652779241,0.800540799269589,0.650426053158856,-0.466300308944327,-0.62231757767989,-0.646554137301172,-0.727599901671581,-0.806369828970664,-0.780977808317197,-0.933314190653062,-0.868184923076903,-0.936815697060475
"miR200b",0.853777443154335,0.853777443154335,0.849310949141757,0.852584652779241,0.800540799269589,0.650426053158856,-0.466300308944327,-0.62231757767989,-0.646554137301172,-0.727599901671581,-0.806369828970664,-0.780977808317197,-0.933314190653062,-0.868184923076903,-0.936815697060475
"miR200a",0.853777443154335,0.853777443154335,0.849310949141757,0.852584652779241,0.800540799269589,0.650426053158856,-0.466300308944327,-0.62231757767989,-0.646554137301172,-0.727599901671581,-0.806369828970664,-0.780977808317197,-0.933314190653062,-0.868184923076903,-0.936815697060475
"miR141",0.853777443154335,0.853777443154335,0.849310949141757,0.852584652779241,0.800540799269589,0.650426053158856,-0.466300308944327,-0.62231757767989,-0.646554137301172,-0.727599901671581,-0.806369828970664,-0.780977808317197,-0.933314190653062,-0.868184923076903,-0.936815697060475
"miR101",0.719499562937338,0.719499562937338,0.709604416112705,0.716384692642842,0.600658635904999,0.507279956602342,-0.339901599275415,-0.4799525463972,-0.423516923696533,-0.556389566240154,-0.62303876584407,-0.583419762718514,-0.77873216553277,-0.650872306532008,-0.786278598584458
"miR34a",0.732299982651892,0.732299982651892,0.724194166248322,0.730184421870653,0.633314974961724,0.57649190379699,-0.443760962064114,-0.529331305329624,-0.552679979412732,-0.786941831081845,-0.753352157491376,-0.594790646066654,-0.793495217453254,-0.663381337055255,-0.69880386263097
"SNAI1",-0.531578423564338,-0.531578423564338,-0.52170846503689,-0.532849966237533,-0.492721395348627,-0.436175071749725,0.187328745629813,0.405157800224467,0.347808090272786,0.477280409239789,0.528524326165558,0.435515328042726,0.576695743521436,0.482889878540346,0.572582138992336
"FOXC2",-0.85535848298269,-0.85535848298269,-0.851057857147035,-0.854280387044069,-0.802169222470533,-0.554628320194389,0.462096645467578,0.526895985308603,0.551421895529562,0.729775590907594,0.709257140719968,0.68200215367677,0.935240523969864,0.769564508182922,0.738536949125826
"TGFbeta",-0.69215858524427,-0.69215858524427,-0.784880721229403,-0.690272608007855,-0.617093098847612,-0.652463720033606,0.459491437979574,0.608048964665216,0.638433525770174,0.753585391219094,0.821799460253468,0.74053768453088,0.760431572677637,0.716452863482189,0.765333102315426
"SNAI2",-0.695633616812003,-0.695633616812003,-0.888502438163942,-0.693303825491561,-0.614413098290631,-0.754568270348973,0.448165629606222,0.512635964985586,0.641901096203122,0.855002500172096,0.825753696051766,0.742399840525058,0.764300255115853,0.819178757354794,0.770092789513266
"GSC",-0.739932702988138,-0.739932702988138,-0.730639255519304,-0.738145523640542,-0.651292494692236,-0.567208618896289,0.447840411528688,0.612372659479931,0.629069630835683,0.590440466734084,0.652119796624924,0.598785775337773,0.803114868357545,0.669066126333483,0.807542451271351
"TWIST2",-0.746254633084204,-0.746254633084204,-0.737726430118742,-0.743580057938296,-0.648009584520278,-0.586933925372446,0.454112621960506,0.525527587148409,0.666609511738299,0.697139813302907,0.764746823414498,0.604155549055108,0.809005043493923,0.674945031167653,0.815567768816603
"TWIST1",-0.746607187795986,-0.746607187795986,-0.737951589692643,-0.743956027773598,-0.642615263461433,-0.568454855527268,0.364846197690106,0.60670742484458,0.544019050491705,0.693630622862882,0.762630877636908,0.603783335702384,0.809696700785998,0.674939763010052,0.816210229736121
"ZEB1",-0.936759236845117,-0.936759236845117,-0.931545427988739,-0.935240523969864,-0.874853275285459,-0.618715075671654,0.508421958012563,0.587184434892092,0.615304210254144,0.806513118643619,0.782833008538673,0.769564508182922,0.913222926261659,0.853799251611411,0.817291205273158
"ZEB2",-0.973114930807188,-0.973114930807188,-0.969911726433894,-0.772383709378337,-0.731895454407862,-0.590687867864059,0.43584246606477,0.568063284720175,0.587302024365606,0.654592023136718,0.736455531156078,0.792181683819917,0.857408624143614,0.883685962611545,0.95976012155201
