"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.911918102033281,0.812862415095668,0.898784853019741,0.610635717568303,0.520589408215029,0.856734732078713,0.456606472751654,0.68369925004757,0.476102445157371,0,-0.678276969317596,0,0,-0.936971540233258,-0.931928093199001,-0.936971540233258,-0.737457574016092,-0.52427065674472,0.460810777538508,0.773583368314159,0.500664125554501,-0.900745213815512
"ZEB1",0.783581825777886,0.885340297516719,0.868275187040955,0.782415104275937,0.587450366167773,0.836422242114589,0.527344765206615,0.752765780087741,0.533000029515787,0,-0.844853346864239,0,0,-0.91295411601394,-0.907152279661729,-0.91295411601394,-0.913743387442163,-0.591818708359876,0.531960866510819,0.757549536803972,0.562578660340526,-0.870755795583708
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.802211680041587,0.802587153772595,0.680277982237368,0.694185518752117,0.666457696125347,0.671012892694058,0.614436611220955,0.759100635084233,0.487145877321834,0,-0.641894492326881,0,0,-0.739582588149659,-0.731379193553887,-0.739582588149659,-0.739736651841741,-0.587521148521545,0.535456035211619,0.601957260620281,0.52975530132356,-0.784628136293883
"TWIST1",0.801541910743368,0.802362875196451,0.77647747453447,0.690137180206978,0.544729549917226,0.67038155891189,0.592293782936813,0.756025119415129,0.404981106711648,0,-0.636034657021272,0,0,-0.739084209728484,-0.73073715054509,-0.739084209728484,-0.739419437880066,-0.56872673859455,0.516383037722972,0.601203447597633,0.610280120763234,-0.780028067520266
"TGFbeta",0.647367988672106,0.64910152675498,0.628900954029313,0.646480350824723,0.516442383177671,0.629350820230537,0.468514650773384,0.706210843930445,0.438613861025349,0,-0.585328659138622,0,0,-0.591538143052706,-0.682979908797027,-0.591538143052706,-0.592331342026832,-0.532754927340819,0.485126552220279,0.666867157880971,0.499479593041382,-0.633845958402752
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.755140463642484,0.755344377901528,0.836668750474755,0.849485448841764,0.641031022345797,0.813879838009314,0.584592120818336,0.817286153607337,0.481847162338202,0,-0.606440245173186,0,0,-0.687194722205783,-0.880222683200694,-0.687194722205783,-0.687310545122046,-0.752480768274561,0.69600728470558,0.739012220533919,0.515142992437788,-0.839758797787629
"SNAI1",0.563864492746974,0.574661664366222,0.551433286218801,0.477828681114707,0.349649467854734,0.481064307968311,0.315796967831135,0.527822239429594,0.20901106984514,0,-0.491299868737113,0,0,-0.528042541397755,-0.518760803774402,-0.528042541397755,-0.532170815415045,-0.43994923629545,0.405562215179368,0.43445361549754,0.411890556158007,-0.555881102567361
"miR9",-0.936365643610049,-0.737457574016092,-0.825744946196962,-0.536890729597172,-0.456606472751654,-0.773583368314159,-0.393824809969991,-0.612857968721516,-0.430563652053923,0,0.607587078295755,0,0,0.858023132919976,0.853946495362131,0.858023132919976,0.658433024097925,0.460810777538508,-0.397012375571698,-0.687050565821516,-0.440937995372547,0.727407515018569
"miR34a",-0.686056158145772,-0.788349026201702,-0.667346290554488,-0.785108706862718,-0.554079189309435,-0.659829347650236,-0.5030379432754,-0.749282325940455,-0.474512517193638,0,0.628793541759335,0,0,0.726257535874286,0.718650363019376,0.726257535874286,0.727218969282674,0.578395135125268,-0.527473055424715,-0.592607050487484,-0.535198090157291,0.671572162863076
"miR30c",-0.758360089353402,-0.651913916487888,-0.628647899133306,-0.638250793420658,-0.505036209307686,-0.63329530303373,-0.456587425308046,-0.706923338932706,-0.366812750531454,0,0.544358682437934,0,0,0.697225613253597,0.687920803801434,0.697225613253597,0.59433348853066,0.529584752553138,-0.481406268880904,-0.57000616985152,-0.473036071428764,0.633724276069265
"miR205",-0.920545044531987,-0.921885274584477,-0.808066455812349,-0.720211823164757,-0.537065453213568,-0.763121017781857,-0.475592767023324,-0.694395420867838,-0.502444780595689,0,0.787757579919735,0,0,0.844925836668832,0.840256057579943,0.844925836668832,0.845463963709887,0.541052597186866,-0.478884378123906,-0.679341505779486,-0.51765138213063,0.810003587794693
"miR200c",-0.873807985360872,-0.875335580948079,-0.759161625532307,-0.673376981502495,-0.561337015259025,-0.828237023294067,-0.504810069151241,-0.741839972094774,-0.500070501977427,0,0.735541024312357,0,0,0.80421574097289,0.798145234052202,0.80421574097289,0.804831212976652,0.568373112789019,-0.511103953151688,-0.751019004910034,-0.53812690097545,0.761401520569774
"miR200b",-0.873807985360872,-0.875335580948079,-0.759161625532307,-0.673376981502495,-0.561337015259025,-0.828237023294067,-0.504810069151241,-0.741839972094774,-0.500070501977427,0,0.735541024312357,0,0,0.80421574097289,0.798145234052202,0.80421574097289,0.804831212976652,0.568373112789019,-0.511103953151688,-0.751019004910034,-0.53812690097545,0.761401520569774
"miR200a",-0.873807985360872,-0.875335580948079,-0.759161625532307,-0.673376981502495,-0.561337015259025,-0.828237023294067,-0.504810069151241,-0.741839972094774,-0.500070501977427,0,0.735541024312357,0,0,0.80421574097289,0.798145234052202,0.80421574097289,0.804831212976652,0.568373112789019,-0.511103953151688,-0.751019004910034,-0.53812690097545,0.761401520569774
"miR141",-0.654470691848396,-0.857936463315711,-0.740429667551968,-0.657163910519769,-0.54638115945414,-0.815169379868452,-0.491620299427813,-0.723943186914504,-0.484271599300184,0,0.716058089543985,0,0,0.788478731132881,0.78227491862357,0.788478731132881,0.789851686567346,0.553832142989948,-0.498406414160702,-0.740579175906412,-0.521001356978054,0.743497441407329
"miR101",-0.771314721617239,-0.772117394350126,-0.642834596199304,-0.554145132739837,-0.426797537694597,-0.646389077167181,-0.377060502597688,-0.617650117876563,-0.388069018069179,0,0.595691872485075,0,0,0.712093348261561,0.702611560871753,0.712093348261561,0.71241607669655,0.510020604062962,-0.560379410141949,-0.580797880201164,-0.484908830381447,0.643369062438655
"KLF8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"GSC",0.79262888294312,0.796221914403227,0.672484933874196,0.587001647465,0.62825845846738,0.664651651463425,0.576626460154355,0.646009621954915,0.480086581831211,0,-0.644487157340523,0,0,-0.732521700284976,-0.723583274776909,-0.732521700284976,-0.733974814184337,-0.567808263169562,0.516166301394623,0.596189112755435,0.616329382123891,-0.675421863593663
"FOXC2",0.711894644604116,0.913743387442163,0.798935815171314,0.71219931105801,0.527344765206615,0.757549536803972,0.466552792683212,0.685500265389004,0.489227320971756,0,-0.77797254743526,0,0,-0.837922747577987,-0.833044194589889,-0.837922747577987,-0.838679658381711,-0.531960866510819,0.470639308732568,0.675203664913575,0.506187216035881,-0.801192995152068
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
