"","miR200c","miR200a","miR200b","miR141","miR34a","miR101","SNAI1","FOXC2","TWIST1","TWIST2","SNAI2","GSC","ZEB1","TGFbeta","ZEB2"
"miR200c",0.808316090172544,0.808316090172544,0.802777682840439,0.806719455607777,0.737654354584288,0.566155432590215,-0.501245157631939,-0.539320253462502,-0.561289917599877,-0.67568465433714,-0.746220146143978,-0.753056923468734,-0.877970788823134,-0.831036950034386,-0.882133969463604
"miR200b",0.808316090172544,0.808316090172544,0.802777682840439,0.806719455607777,0.737654354584288,0.566155432590215,-0.501245157631939,-0.539320253462502,-0.561289917599877,-0.67568465433714,-0.746220146143978,-0.753056923468734,-0.877970788823134,-0.831036950034386,-0.882133969463604
"miR200a",0.808316090172544,0.808316090172544,0.802777682840439,0.806719455607777,0.737654354584288,0.566155432590215,-0.501245157631939,-0.539320253462502,-0.561289917599877,-0.67568465433714,-0.746220146143978,-0.753056923468734,-0.877970788823134,-0.831036950034386,-0.882133969463604
"miR141",0.808316090172544,0.808316090172544,0.802777682840439,0.806719455607777,0.737654354584288,0.566155432590215,-0.501245157631939,-0.539320253462502,-0.561289917599877,-0.67568465433714,-0.746220146143978,-0.753056923468734,-0.877970788823134,-0.831036950034386,-0.882133969463604
"miR101",0.718319579084856,0.718319579084856,0.710002567431791,0.715352081141811,0.598576381563696,0.509954445594815,-0.390093285347738,-0.486776696311848,-0.427708369348881,-0.553585488102026,-0.619488566784278,-0.584579092525398,-0.776119629362133,-0.65142447064601,-0.783289632105303
"miR34a",0.730325179908113,0.730325179908113,0.723011115104384,0.728378454069328,0.629986244284117,0.573548987459734,-0.474657610032304,-0.535373006564501,-0.552367537634812,-0.784050668943306,-0.750335376121546,-0.594697657468846,-0.790248952311425,-0.662790518875229,-0.695170443802486
"SNAI1",-0.530157429591855,-0.530157429591855,-0.519703789204983,-0.531665756240986,-0.491085293492123,-0.435154578705757,0.208432056846253,0.410845838368412,0.343597371402451,0.469353102104514,0.520590101069271,0.435006614843423,0.574446175895227,0.481784003875164,0.569804015519732
"TGFbeta",-0.593059076394437,-0.593059076394437,-0.684311596019957,-0.591541548988113,-0.584700077095169,-0.524188300631809,0.437153448438754,0.497961172337217,0.511530607069484,0.641111208637883,0.70128263664134,0.667082378333988,0.648748282636393,0.630137751873486,0.65266596336396
"FOXC2",-0.842289400718514,-0.842289400718514,-0.837854628935264,-0.841159388484703,-0.781041769486438,-0.53070905951091,0.491630675164954,0.508486470865709,0.528593687893155,0.714837655331519,0.690003551493866,0.677097592730805,0.917180739785798,0.760490666592678,0.72043942293758
"SNAI2",-0.689756987641486,-0.689756987641486,-0.883381429439364,-0.687626825825026,-0.606799281214568,-0.74506009115557,0.48101253279161,0.514650654697131,0.639078432926175,0.849040049167695,0.818432928549161,0.740123684018243,0.756213698411899,0.815585350119908,0.761693365310288
"TWIST1",-0.728392004823429,-0.728392004823429,-0.720022976336881,-0.726344618935807,-0.626178641056685,-0.518714187954785,0.399086008716502,0.594527524134898,0.43687969577509,0.570153773390212,0.63007418701972,0.591801502711763,0.788506816709046,0.660244243326155,0.793574718329605
"ZEB1",-0.918671044864663,-0.918671044864663,-0.913407163896494,-0.917180739785798,-0.848886143668231,-0.590897139186421,0.535974696178709,0.565715960324688,0.589504716378353,0.786075923572512,0.758847308705959,0.760490666592678,0.889943902097087,0.840684023713047,0.794123681741038
"GSC",-0.734469798804939,-0.734469798804939,-0.726042460395959,-0.732874353212363,-0.643468659876487,-0.542388444973352,0.47695784984833,0.614098441530137,0.623103551756389,0.583429247219444,0.639900366548963,0.596681403507929,0.795621016048407,0.665735084092793,0.79965907827712
"TWIST2",-0.74106754138816,-0.74106754138816,-0.733471142744474,-0.738544569192838,-0.640656790148085,-0.570149886785642,0.484001882197845,0.527475515463194,0.661971668635686,0.690589897558716,0.756735624649809,0.602211476050397,0.801823906905649,0.671768222275434,0.808038703409099
"ZEB2",-0.939649951948025,-0.939649951948025,-0.935048531932401,-0.738442153888088,-0.679442741883308,-0.521833969449436,0.476680426280188,0.501236414666043,0.520358689647581,0.611889229711737,0.686833949356845,0.774584980575752,0.814540840813905,0.85855335144284,0.91818291563509
