"","miR200c","miR200a","miR200b","miR141","miR34a","miR101","SNAI1","FOXC2","TWIST1","TWIST2","SNAI2","GSC","ZEB1","TGFbeta","ZEB2"
"miR200c",0.762931036323153,0.762931036323153,0.761500782569777,0.7631528396936,0.694176935631415,0.134693419607383,-0.450962623038531,-0.504800127509075,-0.530152901698389,-0.64700530384008,-0.714095434198083,-0.728134849804784,-0.823648803852368,-0.796705152132865,-0.823352789429724
"miR200b",0.762931036323153,0.762931036323153,0.761500782569777,0.7631528396936,0.694176935631415,0.134693419607383,-0.450962623038531,-0.504800127509075,-0.530152901698389,-0.64700530384008,-0.714095434198083,-0.728134849804784,-0.823648803852368,-0.796705152132865,-0.823352789429724
"miR200a",0.762931036323153,0.762931036323153,0.761500782569777,0.7631528396936,0.694176935631415,0.134693419607383,-0.450962623038531,-0.504800127509075,-0.530152901698389,-0.64700530384008,-0.714095434198083,-0.728134849804784,-0.823648803852368,-0.796705152132865,-0.823352789429724
"miR141",0.762931036323153,0.762931036323153,0.761500782569777,0.7631528396936,0.694176935631415,0.134693419607383,-0.450962623038531,-0.504800127509075,-0.530152901698389,-0.64700530384008,-0.714095434198083,-0.728134849804784,-0.823648803852368,-0.796705152132865,-0.823352789429724
"miR101",0.641203124446564,0.641203124446564,0.636404055040345,0.640944607288453,0.526418940274951,0.0816952630759507,-0.308380498035905,-0.414535102114001,-0.366018227511769,-0.502916465949392,-0.563268022902237,-0.533025942932575,-0.689066007875611,-0.588187011916899,-0.68972789351175
"miR34a",0.656589713648974,0.656589713648974,0.65552605394697,0.657675714412634,0.561669394795817,0.166423886185969,-0.404341784461349,-0.478001882102802,-0.500982654420448,-0.737769212188013,-0.699477408600724,-0.546587642182416,-0.707310285971968,-0.603514415512837,-0.604952803313671
"SNAI1",-0.383940983984921,-0.383940983984921,-0.38899881896993,-0.393850430632478,-0.36498004363195,-0.0634023804755775,0.106852096796651,0.309490235455858,0.25709126227591,0.377164474017976,0.424393739055362,0.326592077072742,0.421163121527629,0.357320101719554,0.395663379934942
"TGFbeta",-0.505866293367323,-0.505866293367323,-0.60549128233965,-0.50817262167508,-0.505629733457175,-0.145703619656629,0.362771338786217,0.434718994625939,0.454006255162406,0.588265526156197,0.644857843850972,0.608272825236263,0.552444669216881,0.559252047021125,0.547252478800684
"FOXC2",-0.811330957411943,-0.811330957411943,-0.809805798777766,-0.811620209567892,-0.75067105052624,-0.115304513220577,0.451001257616977,0.483127141735886,0.505943291330379,0.697082672949888,0.668991148465627,0.663339883806227,0.878045172992033,0.738936275016721,0.67766251883812
"SNAI2",-0.638853530769369,-0.638853530769369,-0.836432276284582,-0.638590309280456,-0.557859866203039,-0.338979316421222,0.423771061615053,0.472654654985529,0.601368068034758,0.817619098300819,0.783187068814401,0.710714726585804,0.696195215217618,0.776607273653131,0.697091480884255
"GSC",-0.66681113671744,-0.66681113671744,-0.663034961100039,-0.668261539787431,-0.579281382227711,-0.0553893048667414,0.402502565534973,0.553846921554033,0.57227390671269,0.54051495691514,0.597321350414757,0.552816229859922,0.719322609652457,0.611293057319934,0.715904061088648
"TWIST2",-0.675474195485591,-0.675474195485591,-0.672621205069319,-0.675397923912844,-0.5788893997019,-0.166297745074521,0.415936028739378,0.473430892765304,0.61448083923756,0.649715314648107,0.71225501635441,0.560187428849,0.727028984872043,0.619253000671282,0.727346634852407
"TWIST1",-0.676328025133061,-0.676328025133061,-0.672720662012258,-0.676330139290454,-0.574667729309905,-0.191785071872108,0.335218361940958,0.552688185534467,0.49273140850312,0.646206776858903,0.70927792320902,0.560212977162997,0.728240386825346,0.619723992027718,0.728310795048195
"ZEB1",-0.877869715015587,-0.877869715015587,-0.876113877162828,-0.878045172992033,-0.809255258657195,-0.130063895589899,0.487635118893683,0.532938200577561,0.559366434887342,0.761382157962433,0.729955637630214,0.738936275016721,0.840734590665836,0.810870499855163,0.740717115986096
"ZEB2",-0.907306093015529,-0.907306093015529,-0.905821364519188,-0.707417334637124,-0.647471818593896,-0.112833095958263,0.436335817571932,0.475393678891675,0.496811199384627,0.59348102348863,0.664447547027798,0.759318500520509,0.77431940549727,0.836263240968066,0.874509663190197
