"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.922654138871518,0.819018972455093,0.907053313311471,0.615157661761368,0.52852548261296,0.859682799431894,0.461991374322963,0.690586686771264,0.480815962804362,0,-0.685828405708543,0,0,-0.9424027801864,-0.937381834120914,-0.9424027801864,-0.741144458367645,-0.531215398394962,0.465187115566679,0.77500525229198,0.507710901919098,-0.908459268215768
"ZEB1",0.800545915315145,0.896428949133834,0.882166997119234,0.791195774023127,0.600013905556398,0.842972000957304,0.536318639593392,0.764668122963028,0.54070903150029,0,-0.857730140219176,0,0,-0.922969774070921,-0.917207677070963,-0.922969774070921,-0.921460975006899,-0.603251768956233,0.539892758492112,0.761517755910649,0.574251300229684,-0.883846372665537
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.823694300847237,0.817610525642452,0.698409449821487,0.707354475829704,0.685428480611866,0.680798444221185,0.629729895000332,0.775644240728978,0.499336407838373,0,-0.659887424015047,0,0,-0.753435208648857,-0.745355148688457,-0.753435208648857,-0.750936279313535,-0.604016502228635,0.548304292555739,0.608546400598734,0.543376321058593,-0.801986105729619
"TWIST1",0.824049505140499,0.818008499129024,0.795475348092665,0.704280291905828,0.56758908071999,0.680773947509378,0.611672123076146,0.77338962575835,0.427631651594187,0,-0.655332665948116,0,0,-0.753666250120069,-0.745452246681882,-0.753666250120069,-0.751178583115603,-0.587073576853138,0.531183664183475,0.608375367613658,0.626939763920377,-0.798219551613941
"TGFbeta",0.666904592427124,0.662842610857875,0.64534867180061,0.658372104213994,0.53455977918027,0.637948660173061,0.483581139865317,0.721006103455857,0.449687025554915,0,-0.602084969156107,0,0,-0.604051952662631,-0.695563293487171,-0.604051952662631,-0.602432503965164,-0.548259984344984,0.497436095290406,0.672404685511894,0.511827408295647,-0.649650488837646
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.797795646424634,0.792975083663147,0.878668782794776,0.886066586016578,0.68966661495259,0.839936621899301,0.62624766012531,0.859635974283283,0.524193842757908,0,-0.651790903983108,0,0,-0.719946051387411,-0.913967576884186,-0.719946051387411,-0.718105507825204,-0.797564261635775,0.734415719416088,0.758557103567476,0.559458268368564,-0.880796169606448
"SNAI1",0.583501141597433,0.587662771870414,0.566793054578921,0.489073237068811,0.371332213548527,0.490267397407084,0.333635921905069,0.541256217589575,0.225940462523922,0,-0.507925073820743,0,0,-0.54069410583648,-0.531260448955763,-0.54069410583648,-0.542025199231606,-0.455294997616496,0.417433508846121,0.44076213561197,0.424037269459587,-0.57085425500509
"miR9",-0.943889394792791,-0.741144458367645,-0.831125129780494,-0.53901337045628,-0.461991374322963,-0.77500525229198,-0.396000869359648,-0.617085131781159,-0.43258969243044,0,0.612526481876583,0,0,0.861166002713939,0.857066314077313,0.861166002713939,0.660246642244701,0.465187115566679,-0.398668495819498,-0.6874734887819,-0.4452403388705,0.732381318017284
