"","miR200c","miR200a","miR200b","miR141","miR34a","miR101","SNAI1","FOXC2","TWIST1","TWIST2","SNAI2","GSC","ZEB1","TGFbeta","ZEB2"
"miR200c",0.80664965930355,0.80664965930355,0.799868360697259,0.805081158056929,0.735828670196842,0.54634317771002,-0.497319531047483,-0.536603886772089,-0.556571863415546,-0.668409088000452,-0.731307812283847,-0.752078998074142,-0.875784103178759,-0.829596167130196,-0.879852858103854
"miR200b",0.80664965930355,0.80664965930355,0.799868360697259,0.805081158056929,0.735828670196842,0.54634317771002,-0.497319531047483,-0.536603886772089,-0.556571863415546,-0.668409088000452,-0.731307812283847,-0.752078998074142,-0.875784103178759,-0.829596167130196,-0.879852858103854
"miR200a",0.80664965930355,0.80664965930355,0.799868360697259,0.805081158056929,0.735828670196842,0.54634317771002,-0.497319531047483,-0.536603886772089,-0.556571863415546,-0.668409088000452,-0.731307812283847,-0.752078998074142,-0.875784103178759,-0.829596167130196,-0.879852858103854
"miR141",0.80664965930355,0.80664965930355,0.799868360697259,0.805081158056929,0.735828670196842,0.54634317771002,-0.497319531047483,-0.536603886772089,-0.556571863415546,-0.668409088000452,-0.731307812283847,-0.752078998074142,-0.875784103178759,-0.829596167130196,-0.879852858103854
"miR101",0.715452184267983,0.715452184267983,0.704825405231782,0.71256853494212,0.595831443783903,0.492367890609673,-0.386085346312773,-0.48351089265087,-0.42115067342354,-0.534705348385216,-0.58471411732291,-0.582541830685216,-0.772581056183511,-0.648651556845562,-0.779548999418159
"miR34a",0.71121526695867,0.71121526695867,0.701568825899155,0.710055942074863,0.613441391201463,0.533104271702034,-0.457095955666768,-0.513569461089947,-0.501398349029981,-0.656901630272937,-0.61006705469265,-0.580283163138684,-0.7693971574572,-0.645751918042798,-0.672403704241231
"SNAI1",-0.5281584585377,-0.5281584585377,-0.516130219002329,-0.529723231428753,-0.489111221964304,-0.422334700972002,0.205571383896277,0.408589130900381,0.339654049222559,0.461517688811099,0.505004897507324,0.433532464424719,0.572013522715894,0.479876717059973,0.567231802259536
"TGFbeta",-0.59369826457124,-0.59369826457124,-0.684652167234996,-0.592167484670281,-0.585122683072942,-0.519018185660374,0.436630199056457,0.498121311794194,0.511938909755268,0.640606244859177,0.696416630123337,0.667859357752795,0.649183022814443,0.630807056533641,0.653125207794726
"FOXC2",-0.84027088244232,-0.84027088244232,-0.834674433556569,-0.839186280701547,-0.778914059540346,-0.514077295561546,0.48638404559821,0.504812761171533,0.521780727805346,0.707101205019614,0.574624933392976,0.675949161827141,0.914592963358462,0.758766466299391,0.717701717100954
"SNAI2",-0.689542077963419,-0.689542077963419,-0.882001949673037,-0.687444594947374,-0.606537391488351,-0.738079382601517,0.479845252330966,0.514004139532087,0.63725936175034,0.843292225760428,0.805954449987126,0.740134290906034,0.755674988769216,0.815348561751623,0.761073416114886
"ZEB1",-0.916012824583086,-0.916012824583086,-0.90938164052111,-0.914592963358462,-0.846245904828016,-0.572146863397715,0.529911688376719,0.561481856117243,0.581857946551576,0.776710105896216,0.641034370059275,0.758766466299391,0.886642698455178,0.838327141743009,0.790657656061866
"GSC",-0.735833235130796,-0.735833235130796,-0.725805743464413,-0.734256861992043,-0.644727847204032,-0.548473839438897,0.477952125908139,0.615162446101296,0.623549308482013,0.57783671607193,0.626097917699544,0.597872296328468,0.796804135254232,0.666814333890794,0.800774735601653
"TWIST1",-0.742251252800454,-0.742251252800454,-0.733152084265956,-0.739787450665935,-0.63638612083282,-0.553611385132698,0.403213950468414,0.609165589966953,0.539937203529919,0.679177031232778,0.738260796627469,0.602836622330289,0.803062109555633,0.672560582421943,0.809105450932528
"TWIST2",-0.742534306255674,-0.742534306255674,-0.733699131184935,-0.740050978055874,-0.642155746953243,-0.57190354151533,0.485217067841115,0.528610454048194,0.662101218577177,0.686453672190852,0.746078683049679,0.603473035578989,0.803195382173206,0.673006559739672,0.809296915871508
"ZEB2",-0.938664281194657,-0.938664281194657,-0.933051128446649,-0.737481734824172,-0.678373627228867,-0.508070900058588,0.473859049967234,0.4995207954379,0.516888791196142,0.606115475434955,0.674450539864364,0.774118264604522,0.813097920823409,0.857707061651308,0.91668008838119
