"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.899508159037853,0.806959721146385,0.890777145740977,0.606307187902945,0.515920404209603,0.852109249531077,0.453045554149627,0.67838060105976,0.47043337320498,0,-0.672361019666017,0,0,-0.930319949626636,-0.925526445212044,-0.930319949626636,-0.733001911436032,-0.519935844595633,0.457519737213083,0.770519563016515,0.49528201776886,-0.893305709141133
"ZEB1",0.774966555707011,0.883211678449781,0.864429242723173,0.781559814701223,0.586415438159697,0.834181671158642,0.526807032114829,0.751426415782171,0.531444387891436,0,-0.843280943095851,0,0,-0.909363404126063,-0.903924447740483,-0.909363404126063,-0.91235076610631,-0.590932202823495,0.531514017300078,0.756082726468874,0.561400836352926,-0.867301504666488
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.788118856766832,0.798264650268629,0.673501908475867,0.691907697197066,0.66400810801197,0.666101439177281,0.612711530753225,0.756083875607397,0.484119768604369,0,-0.638532615314624,0,0,-0.732706991195698,-0.725122523666092,-0.732706991195698,-0.736459772454367,-0.585344492419663,0.533970340966424,0.598159087782359,0.527086948166879,-0.778461850346835
"TWIST1",0.7876304989039,0.798111614942065,0.769888621907721,0.687862624193123,0.542271201172724,0.665573179925525,0.590503029901188,0.753030024585166,0.401935147572857,0,-0.632732506847348,0,0,-0.732375742046404,-0.724575471628564,-0.732375742046404,-0.736191840343462,-0.566545246773479,0.514850122447049,0.597491935526012,0.607619007887307,-0.77402358633187
"TGFbeta",0.632238193446023,0.644738259152538,0.622107697026724,0.644245624492322,0.514066683971551,0.624027852696157,0.466852481021768,0.703255463320281,0.435725324964141,0,-0.582049272029594,0,0,-0.584190064398073,-0.676431215951392,-0.584190064398073,-0.588992540372919,-0.530650886053815,0.483707238274573,0.662644303831128,0.496926514272505,-0.627703013223504
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.738109567630252,0.747376915798387,0.826109895709817,0.844385876459415,0.635489318441739,0.806746342223464,0.580404646654029,0.810948960797671,0.475644717507083,0,-0.599625271758801,0,0,-0.677569308061452,-0.871141426335765,-0.677569308061452,-0.68096410166533,-0.747497793564063,0.692278851311051,0.733621297901264,0.509199584719308,-0.830096584816342
"SNAI1",0.552227614186538,0.571135652078205,0.545929392915089,0.475947024418498,0.347743368178356,0.476712077864445,0.314423656172129,0.525388790122226,0.206769301747382,0,-0.488566299979001,0,0,-0.522076967499129,-0.513441495214861,-0.522076967499129,-0.529386939133624,-0.438229951891244,0.404346263642986,0.430843113968073,0.409841232790029,-0.550745212243373
"miR9",-0.926389558609865,-0.733001911436032,-0.819410357675421,-0.533685623420915,-0.453045554149627,-0.770519563016515,-0.39111253168248,-0.608739106017807,-0.425795127744295,0,0.602935233089581,0,0,0.853069833939454,0.849160438603966,0.853069833939454,0.655262932824072,0.457519737213083,-0.39455182277458,-0.685306629262572,-0.436688429351073,0.721562307892678
"miR34a",-0.673494538604337,-0.784809298884815,-0.661644991809569,-0.783357467735132,-0.552164597414088,-0.655696467525261,-0.501761012631608,-0.746896572391743,-0.472075696520327,0,0.626108498338439,0,0,0.720357258105559,0.713384914594179,0.720357258105559,0.724597079608659,0.57671036518835,-0.526385971231212,-0.589458523183222,-0.533104220638297,0.666416163319066
"miR30c",-0.737895592681892,-0.645178694918135,-0.61875809949051,-0.634551579692921,-0.501152705903364,-0.625057096715499,-0.453666462193633,-0.70218832997521,-0.362308136436476,0,0.539224639918245,0,0,0.686252818832453,0.677999485750806,0.686252818832453,0.589011174189191,0.526123628191986,-0.478901921499584,-0.563296385246122,-0.468932565916612,0.624722567658595
"miR205",-0.912044458344679,-0.919095646577975,-0.803580792787363,-0.71865828540467,-0.535295344894368,-0.760815911290191,-0.474346204822631,-0.692240253776671,-0.499928314395591,0,0.785297586748807,0,0,0.841143261590257,0.836734205595614,0.841143261590257,0.843548083047959,0.539468868984354,-0.4777937420808,-0.677948374376003,-0.51558556775913,0.80592599711115
"miR200c",-0.863049224783381,-0.871929579443457,-0.753632469185273,-0.671608139275565,-0.559410994461601,-0.824908027810105,-0.503525522563404,-0.739404873848284,-0.497504213614667,0,0.732757852819509,0,0,0.799187446273312,0.793550956013087,0.799187446273312,0.802358998643709,0.566652054810792,-0.509973690063075,-0.748653508252748,-0.535950692258154,0.756364856696423
"miR200b",-0.645662095826403,-0.855904104781803,-0.73668350595949,-0.656394159525934,-0.545433945125576,-0.812866652126345,-0.491141213184078,-0.72269830057744,-0.482830941536179,0,0.714586443789342,0,0,0.784806290695692,0.779011437378408,0.784806290695692,0.788496288359226,0.553031815337084,-0.498011404776455,-0.738970458354718,-0.519942736338244,0.740126528838537
"miR200a",-0.863049224783381,-0.871929579443457,-0.753632469185273,-0.671608139275565,-0.559410994461601,-0.824908027810105,-0.503525522563404,-0.739404873848284,-0.497504213614667,0,0.732757852819509,0,0,0.799187446273312,0.793550956013087,0.799187446273312,0.802358998643709,0.566652054810792,-0.509973690063075,-0.748653508252748,-0.535950692258154,0.756364856696423
"miR141",-0.863049224783381,-0.871929579443457,-0.753632469185273,-0.671608139275565,-0.559410994461601,-0.824908027810105,-0.503525522563404,-0.739404873848284,-0.497504213614667,0,0.732757852819509,0,0,0.799187446273312,0.793550956013087,0.799187446273312,0.802358998643709,0.566652054810792,-0.509973690063075,-0.748653508252748,-0.535950692258154,0.756364856696423
