"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.908833649392014,0.805437443911831,0.893954276283929,0.605182258688017,0.514461002410439,0.853729521228066,0.452177193283537,0.676778529421476,0.468190043398992,0,-0.670504833743689,0,0,-0.933065751871564,-0.924583172871992,-0.933065751871564,-0.731959117940431,-0.5186645160442,0.456794071363175,0.771761267259813,0.493517138212438,-0.896054419692957
"ZEB1",0.778319635235601,0.874570130001975,0.860657896249484,0.773781391171335,0.57702341275347,0.831050271434741,0.518988646437243,0.742486690772132,0.519767552306962,0,-0.833370511999837,0,0,-0.906494399809849,-0.69659965126516,-0.906494399809849,-0.905176593766625,-0.582457081506216,0.524508464194404,0.753730858282497,0.550656266831096,-0.863283773107516
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.79643115718984,0.790756028010487,0.6723864073388,0.685703778862761,0.657299508819045,0.664937467687672,0.606946044872368,0.748873247428526,0.476568680149346,0,-0.630976354174004,0,0,-0.73233595233044,-0.718975263881497,-0.73233595233044,-0.730055257006681,-0.579228271040437,0.528811660287854,0.597438970043999,0.519848715302754,-0.776934624274464
"TWIST1",0.795236214616143,0.789680586738446,0.767971578089464,0.681064503839783,0.534666590863425,0.663708515211306,0.58387696614345,0.745117557360584,0.393325115036471,0,-0.624463395029874,0,0,-0.731198793023966,-0.717183705045358,-0.731198793023966,-0.7289669396282,-0.559711209668189,0.509028786958556,0.596165871438852,0.599633609939544,-0.77170984345848
"TGFbeta",0.642969214226666,0.639383423743614,0.622738662156528,0.639890514020005,0.509675655534526,0.624520398501381,0.463222280918861,0.698180704850229,0.430602302942912,0,-0.576477905081083,0,0,-0.585854696162116,-0.671610479241073,-0.585854696162116,-0.584500295952801,-0.526527853032572,0.48036322660792,0.663377516317284,0.491906130349853,-0.627851653132246
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.750952453052112,0.745883729931404,0.830614983587317,0.842985931182902,0.633714306441711,0.809568764640682,0.579165500100112,0.809137267869321,0.473142170721561,0,-0.597569232836449,0,0,-0.681848232392882,-0.870580899635164,-0.681848232392882,-0.679892895439974,-0.745917814149393,0.691197075487313,0.736117126438198,0.507070261992018,-0.833883687249655
"SNAI1",0.557634143404803,0.562610929673055,0.543395560829323,0.469317397355318,0.341347323267408,0.473610209714247,0.309172898452961,0.517942869431566,0.20020845135039,0,-0.480405548679536,0,0,-0.52025779676866,-0.502506285642404,-0.52025779676866,-0.521929485562914,-0.432178994748226,0.399352868722329,0.428487400363781,0.402922879557385,-0.547980450935815
"miR9",-0.934400106440216,-0.731959117940431,-0.822312198588599,-0.533076899258714,-0.452177193283537,-0.771761267259813,-0.390715688281363,-0.607705027495245,-0.424192386593268,0,0.601673526428696,0,0,0.855394673302147,0.848496766333119,0.855394673302147,0.654595664435866,0.456794071363175,-0.394225765352246,-0.686094379403144,-0.435637172754752,0.724103875896354
"miR34a",-0.679655531191179,-0.775543087732145,-0.658791365285871,-0.775992773021023,-0.544137757360629,-0.653006996760819,-0.494804068216742,-0.738394966020271,-0.463233180857041,0,0.617117752872226,0,0,0.718234413683513,0.705712409094329,0.718234413683513,0.716646433012909,0.56952443459506,-0.520308273243479,-0.587448176727873,-0.524459541481598,0.663275432098483
"miR30c",-0.754997651359566,-0.644025253978917,-0.623758321933005,-0.632969025174681,-0.499412058333068,-0.630057135194859,-0.452172515758661,-0.700348287523532,-0.359789451182753,0,0.537090865714877,0,0,0.692839306017499,0.679773652243007,0.692839306017499,0.58810892525485,0.5244618391004,-0.477504938105198,-0.567833655412988,-0.466718448272984,0.628971847653308
"miR205",-0.918167957695259,-0.915223318879502,-0.803883049330386,-0.71529373065013,-0.531158833461969,-0.760568421288694,-0.470974551619151,-0.68810937794054,-0.494017400965327,0,0.780665285705859,0,0,0.841545648212677,0.833631584015909,0.841545648212677,0.840542513022941,0.535674266379174,-0.474752184038242,-0.677745184087094,-0.510683998448773,0.805923550001737
"miR200c",-0.86883455890432,-0.864993978608758,-0.751955396719623,-0.665278409786473,-0.553117012045221,-0.823264080282941,-0.498358307918323,-0.732071317355626,-0.49014211487963,0,0.724706486072713,0,0,0.798089580248602,0.787954846029947,0.798089580248602,0.796629669911644,0.560649274641044,-0.505065578558733,-0.74751323841699,-0.528663867360805,0.7543550607017
