"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.887366562487143,0.764728771372395,0.863817448983879,0.473564435563306,0.465885448190018,0.835549928466482,0.415387581902678,0.605360014871313,0.423673294873865,0,-0.404340423250922,0,0,-0.909679996730171,-0.89775945207226,-0.909679996730171,-0.700821758517236,-0.471227002746977,0.42089882150624,0.760066597670318,0.463464834802053,-0.861422660651601
"ZEB1",0.753166443796278,0.828171151030492,0.826113757403643,0.633547609437932,0.522345598139625,0.808559218173156,0.475529778795578,0.661854296729643,0.472336503813929,0,-0.560601462755859,0,0,-0.878767402730967,-0.865088171503501,-0.878767402730967,-0.868776585807652,-0.528617069845544,0.481916748706032,0.738497154061568,0.517994546712791,-0.823555886206229
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.736126439352406,0.704530779471394,0.600412863652101,0.494461965905387,0.559467176076267,0.610137260669533,0.522387696554644,0.618809260927991,0.39213824672675,0,-0.302947783399431,0,0,-0.670151896247719,-0.651628609908338,-0.670151896247719,-0.656941970422942,-0.483799488389686,0.44665490278775,0.554185317622568,0.448427235384724,-0.69883743738633
"TWIST1",0.735718796836432,0.705559480680016,0.697144339572506,0.493124935894028,0.437778155325303,0.610021552419913,0.500485204706678,0.613700704604235,0.311328465541066,0,-0.339420858360747,0,0,-0.670185042962972,-0.651571916217176,-0.670185042962972,-0.65769504278672,-0.464245098510341,0.426891371997156,0.55368399493943,0.527845037284337,-0.694929396468371
"TGFbeta",0.557480563770583,0.523788782730908,0.525622759487445,0.405600998792718,0.389879583390082,0.54663035086113,0.358844195775747,0.541313894855617,0.333138186593303,0,-0.147309725118819,0,0,-0.498288835072709,-0.5783061713616,-0.498288835072709,-0.484193101404055,-0.411728038164951,0.380678692148304,0.599884206446082,0.402024407720562,-0.524698781688924
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.708194885726355,0.679683037282088,0.777204591453381,0.676870428495782,0.556198008485257,0.771900061656149,0.513794335097355,0.703661062884531,0.40486244648841,0,-0.293991324725461,0,0,-0.637462852882184,-0.821439651484721,-0.637462852882184,-0.625703996699592,-0.670834970175345,0.628459403847683,0.708358100952342,0.453570758569005,-0.774985566176456
"SNAI1",0.407455571304606,0.373981385267765,0.380290633575759,0.177923769049988,0.17177667825915,0.331455111070533,0.154838937548169,0.288826352683294,0.0618599203430958,0,-0.123871152124078,0,0,-0.365701250310802,-0.342627109871603,-0.365701250310802,-0.352000774650594,-0.261511998813997,0.244492093434125,0.305870562115921,0.258255802002844,-0.379171959765602
"miR9",-0.920049959716487,-0.700821758517236,-0.800975337584537,-0.422124624391001,-0.415387581902678,-0.760066597670318,-0.362951831998574,-0.550456604501991,-0.387731082937544,0,0.369020668737002,0,0,0.839780792974475,0.830042598963879,0.839780792974475,0.632641387840209,0.42089882150624,-0.368132864059432,-0.680308039707692,-0.413368442623589,0.699217339479933
"miR34a",-0.615119734458369,-0.683251565674109,-0.582106472924697,-0.581809509716499,-0.445045766582502,-0.593717911524895,-0.409570267950742,-0.606063859387603,-0.379235234588232,0,0.285105633785777,0,0,0.651110403790807,0.633003017694252,0.651110403790807,0.637857285136417,0.473026952809203,-0.437521003091031,-0.540258013577475,-0.451288337040453,0.580595301564575
"miR30c",-0.668835504950415,-0.52895916399656,-0.527256556949188,-0.413527597119292,-0.380286212289327,-0.552425244044813,-0.348575756049313,-0.541469946235658,-0.260577008971086,0,0.195538480228277,0,0,0.605969070961562,0.585506755932773,0.605969070961562,0.488328278175919,0.407842125837232,-0.376089922167088,-0.504550951339507,-0.375181971751304,0.526705169505214
"miR205",-0.900608044986891,-0.879531820303492,-0.778679434399119,-0.597135735337824,-0.488443244622149,-0.745792122710206,-0.438204010172388,-0.62329299792599,-0.454121157856342,0,0.540546808152724,0,0,0.822464356664299,0.811410464275667,0.822464356664299,0.81441927554137,0.493992610443229,-0.44351551766391,-0.669508382498322,-0.485183312522214,0.77666277558618
"miR200c",-0.836785140355027,-0.809907643833328,-0.709812831858268,-0.50039618440021,-0.491332752956062,-0.794038739362127,-0.447113139888085,-0.642762742609286,-0.434240445479734,0,0.401305433959726,0,0,0.76357160077786,0.749153876169921,0.76357160077786,0.752682932636645,0.499419979844566,-0.454985312004707,-0.72716223877085,-0.48815708663155,0.706804666051061
"miR200b",-0.836785140355027,-0.809907643833328,-0.709812831858268,-0.50039618440021,-0.491332752956062,-0.794038739362127,-0.447113139888085,-0.642762742609286,-0.434240445479734,0,0.401305433959726,0,0,0.76357160077786,0.749153876169921,0.76357160077786,0.752682932636645,0.499419979844566,-0.454985312004707,-0.72716223877085,-0.48815708663155,0.706804666051061
"miR200a",-0.836785140355027,-0.809907643833328,-0.709812831858268,-0.50039618440021,-0.491332752956062,-0.794038739362127,-0.447113139888085,-0.642762742609286,-0.434240445479734,0,0.401305433959726,0,0,0.76357160077786,0.749153876169921,0.76357160077786,0.752682932636645,0.499419979844566,-0.454985312004707,-0.72716223877085,-0.48815708663155,0.706804666051061
"miR141",-0.836785140355027,-0.809907643833328,-0.709812831858268,-0.50039618440021,-0.491332752956062,-0.794038739362127,-0.447113139888085,-0.642762742609286,-0.434240445479734,0,0.401305433959726,0,0,0.76357160077786,0.749153876169921,0.76357160077786,0.752682932636645,0.499419979844566,-0.454985312004707,-0.72716223877085,-0.48815708663155,0.706804666051061
"miR101",-0.69452382004395,-0.662764701384883,-0.551484551678126,-0.338501198804488,-0.303680117317716,-0.575702474521173,-0.269614228140616,-0.455336688130056,-0.281289043975191,0,0.323067159457552,0,0,0.632260974331889,0.611596239613335,0.632260974331889,0.618955947203683,0.389124513581122,-0.454988279444888,-0.524160399537447,-0.386261753281141,0.545644637213045
