"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.906814607542197,0.792544894953763,0.886785623317237,0.597522147474754,0.510531594228736,0.849676409658121,0.448534707415304,0.671438048659887,0.462152580383563,0,-0.652393875166144,0,0,-0.927360276382709,-0.92207809416032,-0.927360276382709,-0.720941896576596,-0.514741532551358,0.453432060705002,0.768307091179121,0.491973718748018,-0.889165290491469
"ZEB1",0.771517220663246,0.753848736996283,0.74579643992207,0.757620401350964,0.566579438738497,0.722400175184138,0.508289862698046,0.730523464053415,0.505683453221847,0,-0.696889781654533,0,0,-0.795081193549436,-0.789265653510142,-0.795081193549436,-0.786561368539764,-0.571953621049944,0.514373351512281,0.645835072581393,0.542866577808737,-0.748607024178671
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.793255932669819,0.773137827295411,0.661557795494222,0.672837929966772,0.651726656971963,0.658065889064823,0.603158408464425,0.741571062099261,0.470638687907253,0,-0.598420596070302,0,0,-0.724965599456916,-0.716273618050255,-0.724965599456916,-0.715305231725149,-0.573655728693945,0.524940693613412,0.592630420047589,0.517150243718126,-0.76657567545458
"TWIST1",0.791735019353611,0.770751063572179,0.755238593796462,0.665923676352967,0.528731950899361,0.656337189706079,0.579832185508212,0.737154173957111,0.387110279722324,0,-0.58324859821942,0,0,-0.723346620774804,-0.71451770246147,-0.723346620774804,-0.713098256475573,-0.553679320220939,0.504803423077538,0.591065165129724,0.596673091887831,-0.759404731909258
"TGFbeta",0.641078769736545,0.623588248740453,0.614576495060542,0.630821343340079,0.505765594468564,0.618590289060289,0.460323130786789,0.692777244177088,0.425893685394538,0,-0.556471357629783,0,0,-0.579099935003242,-0.670342845086037,-0.579099935003242,-0.570882318506649,-0.522657449771584,0.47757807329001,0.658685638026418,0.490289272511718,-0.620117992892269
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.749033878799116,0.731490914820456,0.821847544385964,0.832946660981294,0.629813470406434,0.804808841373143,0.576027576014895,0.803403518348555,0.467838524489187,0,-0.571730173270607,0,0,-0.675810960897138,-0.86848251759808,-0.675810960897138,-0.667503074947739,-0.741959853152997,0.688146790219694,0.732230779852539,0.505666026296928,-0.825486294556301
"SNAI1",0.554409309405131,0.542795557104198,0.533533105172917,0.458927037080657,0.336053118542488,0.464750054466105,0.305275372169773,0.51123542414407,0.194779941866307,0,-0.460127028227747,0,0,-0.510177523552558,-0.501423624138744,-0.510177523552558,-0.504136608296338,-0.42702033235749,0.395520816965419,0.421221776648954,0.400062176081285,-0.538779521263246
"miR9",-0.932927837138113,-0.720941896576596,-0.817201819477908,-0.527312890697103,-0.448534707415304,-0.768307091179121,-0.389206349206349,-0.603978096340677,-0.420409796313414,0,0.587327354798568,0,0,0.85177667044303,0.847428656370369,0.85177667044303,0.646853984488684,0.453432060705002,-0.392730818922679,-0.684709700685179,-0.433926702473154,0.719220199022779
"miR34a",-0.676505018203037,-0.7575584561187,-0.647579915763003,-0.76305444146856,-0.538382822253213,-0.645894076485693,-0.490746800757564,-0.730638852392621,-0.457092957446813,0,0.584160423604388,0,0,0.710400777569541,0.70242602893343,0.710400777569541,0.701441063157196,0.563737854496893,-0.516169443891477,-0.582303962765311,-0.521729170695424,0.652433973274201
"miR30c",-0.753431184719321,-0.630169046161422,-0.616990318423819,-0.625035818128095,-0.496145879305865,-0.625215905180372,-0.450076591268667,-0.695935377258507,-0.355981903979059,0,0.517685955579536,0,0,0.688094835970794,0.67830151950711,0.688094835970794,0.576633119941518,0.521230087817173,-0.47544738663991,-0.564515265728698,-0.465431380396688,0.622297882264917
"miR205",-0.91462324346339,-0.80035712132909,-0.795462878764662,-0.705516087321547,-0.523431726958534,-0.754866726495913,-0.466651172608686,-0.681517410109701,-0.486211363921865,0,0.657439034558126,0,0,0.835747375341913,0.830835010977481,0.835747375341913,0.729577233454483,0.528415310461231,-0.470322937086498,-0.675074386711102,-0.505291323596735,0.797601297010998
"miR200c",-0.863974091901958,-0.744584603819452,-0.742186553286098,-0.654511524616436,-0.545400127918439,-0.814519675747229,-0.493483414774732,-0.724380673911292,-0.482408500465681,0,0.702817595590817,0,0,0.789009793315539,0.783083713189327,0.789009793315539,0.679802728584545,0.553509321407983,-0.500391417477852,-0.74165940449716,-0.523831914772355,0.744946430509879
"miR200b",-0.863974091901958,-0.744584603819452,-0.742186553286098,-0.654511524616436,-0.545400127918439,-0.814519675747229,-0.493483414774732,-0.724380673911292,-0.482408500465681,0,0.702817595590817,0,0,0.789009793315539,0.783083713189327,0.789009793315539,0.679802728584545,0.553509321407983,-0.500391417477852,-0.74165940449716,-0.523831914772355,0.744946430509879
