"","miR200c","miR200a","miR200b","miR141","miR34a","miR101","SNAI1","FOXC2","TWIST1","TWIST2","SNAI2","GSC","ZEB1","TGFbeta","ZEB2"
"miR200c",0.80421574097289,0.80421574097289,0.798145234052202,0.804831212976652,0.735541024312357,0.568373112789019,-0.500070501977427,-0.53812690097545,-0.561337015259025,-0.673376981502495,-0.741839972094774,-0.751019004910034,-0.875335580948079,-0.828237023294067,-0.873807985360872
"miR200b",0.80421574097289,0.80421574097289,0.798145234052202,0.804831212976652,0.735541024312357,0.568373112789019,-0.500070501977427,-0.53812690097545,-0.561337015259025,-0.673376981502495,-0.741839972094774,-0.751019004910034,-0.875335580948079,-0.828237023294067,-0.873807985360872
"miR200a",0.80421574097289,0.80421574097289,0.798145234052202,0.804831212976652,0.735541024312357,0.568373112789019,-0.500070501977427,-0.53812690097545,-0.561337015259025,-0.673376981502495,-0.741839972094774,-0.751019004910034,-0.875335580948079,-0.828237023294067,-0.873807985360872
"miR101",0.712093348261561,0.712093348261561,0.702611560871753,0.71241607669655,0.595691872485075,0.510020604062962,-0.388069018069179,-0.484908830381447,-0.426797537694597,-0.554145132739837,-0.617650117876563,-0.580797880201164,-0.772117394350126,-0.646389077167181,-0.771314721617239
"miR34a",0.726257535874286,0.726257535874286,0.718650363019376,0.727218969282674,0.628793541759335,0.578395135125268,-0.474512517193638,-0.535198090157291,-0.554079189309435,-0.785108706862718,-0.749282325940455,-0.592607050487484,-0.788349026201702,-0.659829347650236,-0.686056158145772
"miR141",0.788478731132881,0.788478731132881,0.78227491862357,0.789851686567346,0.716058089543985,0.553832142989948,-0.484271599300184,-0.521001356978054,-0.54638115945414,-0.657163910519769,-0.723943186914504,-0.740579175906412,-0.857936463315711,-0.815169379868452,-0.654470691848396
"SNAI1",-0.528042541397755,-0.528042541397755,-0.518760803774402,-0.532170815415045,-0.491299868737113,-0.43994923629545,0.20901106984514,0.411890556158007,0.349649467854734,0.477828681114707,0.527822239429594,0.43445361549754,0.574661664366222,0.481064307968311,0.563864492746974
"TGFbeta",-0.591538143052706,-0.591538143052706,-0.682979908797027,-0.592331342026832,-0.585328659138622,-0.532754927340819,0.438613861025349,0.499479593041382,0.516442383177671,0.646480350824723,0.706210843930445,0.666867157880971,0.64910152675498,0.629350820230537,0.647367988672106
"FOXC2",-0.837922747577987,-0.837922747577987,-0.833044194589889,-0.838679658381711,-0.77797254743526,-0.531960866510819,0.489227320971756,0.506187216035881,0.527344765206615,0.71219931105801,0.685500265389004,0.675203664913575,0.913743387442163,0.757549536803972,0.711894644604116
"SNAI2",-0.687194722205783,-0.687194722205783,-0.880222683200694,-0.687310545122046,-0.606440245173186,-0.752480768274561,0.481847162338202,0.515142992437788,0.641031022345797,0.849485448841764,0.817286153607337,0.739012220533919,0.755344377901528,0.813879838009314,0.755140463642484
"ZEB1",-0.91295411601394,-0.91295411601394,-0.907152279661729,-0.913743387442163,-0.844853346864239,-0.591818708359876,0.533000029515787,0.562578660340526,0.587450366167773,0.782415104275937,0.752765780087741,0.757549536803972,0.885340297516719,0.836422242114589,0.783581825777886
"GSC",-0.732521700284976,-0.732521700284976,-0.723583274776909,-0.733974814184337,-0.644487157340523,-0.567808263169562,0.480086581831211,0.616329382123891,0.62825845846738,0.587001647465,0.646009621954915,0.596189112755435,0.796221914403227,0.664651651463425,0.79262888294312
"TWIST1",-0.739084209728484,-0.739084209728484,-0.73073715054509,-0.739419437880066,-0.636034657021272,-0.56872673859455,0.404981106711648,0.610280120763234,0.544729549917226,0.690137180206978,0.756025119415129,0.601203447597633,0.802362875196451,0.67038155891189,0.801541910743368
"TWIST2",-0.739582588149659,-0.739582588149659,-0.731379193553887,-0.739736651841741,-0.641894492326881,-0.587521148521545,0.487145877321834,0.52975530132356,0.666457696125347,0.694185518752117,0.759100635084233,0.601957260620281,0.802587153772595,0.671012892694058,0.802211680041587
"ZEB2",-0.936971540233258,-0.936971540233258,-0.931928093199001,-0.737457574016092,-0.678276969317596,-0.52427065674472,0.476102445157371,0.500664125554501,0.520589408215029,0.610635717568303,0.68369925004757,0.773583368314159,0.812862415095668,0.856734732078713,0.911918102033281
