"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.853466590908814,0.755202870749662,0.860419073155995,0.586425223494945,0.485552116134209,0.827613845319507,0.431515843018989,0.656101151745208,0.414250298496174,0,-0.633190520817783,0,0,-0.893239019264409,-0.893541252100502,-0.893239019264409,-0.694072930620961,0.118159221548725,-0.102046581277711,0.754840211585301,0.462892198518737,-0.857525547711295
"ZEB1",0.710177879380445,0.812759406758393,0.81861053505912,0.749069784659817,0.54241890816439,0.795613529039994,0.493320993115701,0.716071765887393,0.458508635731333,0,-0.787285179842668,0,0,-0.855582622246349,-0.856456197650573,-0.855582622246349,-0.856771477357361,0.136348130041294,-0.121169251778055,0.729050089280572,0.514544992060433,-0.815290446116099
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.669775244858472,0.673351454730051,0.581304914998536,0.619580157632629,0.579637313051245,0.582423196930313,0.54229469987088,0.680455214995077,0.366647735314959,0,-0.534223082184099,0,0,-0.628746478189353,-0.630406134867975,-0.628746478189353,-0.630317654960484,0.17365025913974,-0.161588594872055,0.531558771638728,0.43680370176966,-0.678513537285648
"TWIST1",0.670370734564119,0.674268874954838,0.677975905924388,0.615707976172189,0.457999956516884,0.582364330843025,0.520045689786052,0.67739224010969,0.285761712448203,0,-0.529639077681829,0,0,-0.629251167615474,-0.63028860121714,-0.629251167615474,-0.630938212208489,0.198897072989035,-0.18695525015376,0.531137189360831,0.516435227229609,-0.674445260742504
"TGFbeta",0.49141005797454,0.500892509107882,0.514238404092031,0.558910550345746,0.419278080382204,0.523383174282276,0.38723429570684,0.613954755901635,0.314500034156714,0,-0.462638192228983,0,0,-0.460671781491812,-0.564579162562247,-0.460671781491812,-0.464802219847145,0.15271582247962,-0.143072540672248,0.580482935526388,0.398062948895117,-0.512767125219728
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.251916590854484,0.25116655908134,0.444823316381633,0.527806209310043,0.324862535915271,0.420244627568661,0.30669922986616,0.485552146244051,0.131235007868777,0,-0.194591399727295,0,0,-0.231035427988148,-0.464038883303916,-0.231035427988148,-0.230692443526558,0.33270035927067,-0.327200248381337,0.395956090526396,0.198123505971138,-0.436994906512818
"SNAI1",0.480847954427333,0.492456918295017,0.48925814545208,0.430833399320113,0.293580252928693,0.425658227979871,0.269218685409551,0.478343189392585,0.131269955862148,0,-0.42254355057877,0,0,-0.458311832192093,-0.455404036747189,-0.458311832192093,-0.462713753423434,0.077003557602871,-0.0677934745539351,0.390501231433439,0.353416825499861,-0.488929052547838
"miR9",-0.892274597118095,-0.694072930620961,-0.798971639537994,-0.521263933172364,-0.431515843018989,-0.754840211585301,-0.376548447545264,-0.594486288834983,-0.380888912704744,0,0.575323403500341,0,0,0.827502838475529,0.827518879094817,0.827502838475529,0.628236359701911,-0.102046581277711,0.0822897423719362,-0.677462999744718,-0.413218095884018,0.696728302700724
