"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.73525504362211,0.625942100502516,0.74754813330886,0.499831331194925,0.146218549553496,0.738788750202978,0.12223206306701,0.554602500179295,0.303502773113817,0,-0.52817967312433,0,0,-0.786399232291024,-0.790114194111242,-0.786399232291024,-0.5827138281105,-0.398306793059332,0.358155759111982,-0.684853600256259,0.0616416077107301,-0.751718306440003
"ZEB1",0.654992342472879,0.749264828515909,0.761438286879785,0.706121557172551,0.310195442287076,0.754224534373954,0.285630056063287,0.662342885213687,0.410612415085295,0,-0.738125468228221,0,0,-0.805331685584977,-0.807116719073725,-0.805331685584977,-0.803268728402121,-0.505713745866291,0.46385540275657,-0.697005262507552,0.233352840737638,-0.766287120122328
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.737372346728278,0.730627752105254,0.627265314275411,0.659745252861858,0.4918235767772,0.63618576309079,0.469187503783923,0.714688730548787,0.417320143772544,0,-0.587499599267798,0,0,-0.68828252435573,-0.684375924356116,-0.68828252435573,-0.685667374265519,-0.544335799833467,0.504564850462418,-0.580382088080745,0.320161814380515,-0.733113334994946
"TWIST1",0.733154298042081,0.726355829969463,0.720159729644248,0.653152294313743,0.362555340102228,0.632827293925569,0.439817553493103,0.708727964903848,0.331864455965958,0,-0.578290646842819,0,0,-0.684459777430216,-0.680607732019019,-0.684459777430216,-0.681808624103505,-0.522798967049451,0.483245139636785,-0.577536415944605,0.39228728436308,-0.725262607335397
"TGFbeta",0.153396791595331,0.143916445516229,0.234267171404764,0.321664379013019,0.08857799911846,0.232871135852421,0.0808257124188049,0.362338775454584,0.124869854256996,0,-0.181301411966517,0,0,-0.134845126794287,-0.271334220791034,-0.134845126794287,-0.130746124000364,-0.236223353798833,0.223964138578857,-0.316542168955603,0.0407471748881532,-0.249149189780445
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.679613744097247,0.673441980644852,0.775184317486186,0.808537176888502,0.449374593373858,0.771813035101557,0.424467426274636,0.765671307688293,0.403302314132432,0,-0.544221325222305,0,0,-0.627159256787108,-0.824925078555211,-0.627159256787108,-0.624888006293177,-0.70281080664099,0.65928832778917,-0.711427429449201,0.287291871042273,-0.780099869540458
"SNAI1",0.521705387092985,0.525847950507998,0.515943948086651,0.454355642865335,0.230693233712649,0.458064680395102,0.216638945016482,0.497668760102536,0.161463734698569,0,-0.454311329895853,0,0,-0.494058309498732,-0.487540208375494,-0.494058309498732,-0.495445385866417,-0.410603936935196,0.384455972146773,-0.42040652406865,0.267961361710278,-0.521396803308387
"miR9",-0.790754020501947,-0.5827138281105,-0.703326500501142,-0.452844706489968,-0.12223206306701,-0.684853600256259,-0.10132680798454,-0.510261270389189,-0.281257173843181,0,0.485522019473169,0,0,0.738088374832562,0.741696809185513,0.738088374832562,0.534888848809819,0.358155759111982,-0.317851807744201,0.625733375351347,-0.046742130982556,0.606916487508758
