"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.926845677423358,0.822884604098834,0.912222111707318,0.617250321297137,0.656750757859111,0.862084653939848,0.571853291031607,0.695537200653419,0.482850004191347,0,-0.685268449157367,0,0,-0.945399741537058,-0.940625185181512,-0.945399741537058,-0.744054098194085,-0.530392972329264,0.464746631845613,0.776272089573215,0.509444697311586,-0.913934927509476
"ZEB1",0.805502098493746,0.900927236994168,0.888046582713469,0.793490586505298,0.7398683872618,0.846102461733151,0.658413240506943,0.770138988961224,0.543282609077414,0,-0.856931542996869,0,0,-0.926777755030413,-0.921237777495503,-0.926777755030413,-0.925118593968272,-0.601953627653236,0.539020518067398,0.763683993844151,0.578193643985795,-0.890111641413019
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.830308194908504,0.82353298792781,0.705330714486578,0.709017702453326,0.77534112158937,0.685657004203955,0.703234984321593,0.781256374028531,0.501524057267265,0,-0.65846437838196,0,0,-0.758922898790239,-0.750934902353568,-0.758922898790239,-0.756137449161651,-0.601730454182795,0.546270639852385,0.612534993761649,0.529705809761879,-0.809758788765818
"TWIST1",0.830952788829612,0.82427987261706,0.801503691376826,0.704765482095917,0.675553582447046,0.685955647642381,0.703084204914146,0.777572364536627,0.424500444032691,0,-0.654038882700276,0,0,-0.759407735501441,-0.751196065785989,-0.759407735501441,-0.756648144768739,-0.584879905054074,0.529179608856286,0.612490412692627,0.55202537459979,-0.805266157932209
"TGFbeta",0.672152156126466,0.667677009403728,0.651386804562394,0.65920019821831,0.725325198649385,0.642011082156891,0.659596503595228,0.72618308036014,0.452287888011334,0,-0.599830519664183,0,0,-0.608372540182804,-0.699973000778032,-0.608372540182804,-0.606574448777247,-0.545541615262905,0.494924002351084,0.675457234186644,0.510722040665215,-0.656436040959544
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.776794537925204,0.770799833283476,0.856074429780943,0.860078410272995,0.815574243744388,0.823684967489178,0.738437540049081,0.83439277082465,0.491251710993627,0,-0.618094534306023,0,0,-0.701132881832714,-0.894404836215994,-0.701132881832714,-0.69878196696465,-0.762261861067295,0.702683382011381,0.745532061104342,0.52711978896524,-0.85905172940105
"SNAI1",0.567638630470298,0.578884576441357,0.557551484245757,0.475057396097002,0.453520108235773,0.480566202566218,0.406025307706373,0.529493580323238,0.226684360125576,0,-0.498383982239499,0,0,-0.530667706104855,-0.520805176829466,-0.530667706104855,-0.534017463858953,-0.445959216243203,0.409420251602816,0.432356657438537,0.358534739946314,-0.562067557482268
"miR9",-0.946987455613368,-0.744054098194085,-0.835322743286266,-0.54072069721051,-0.571853291031607,-0.776272089573215,-0.485350223546945,-0.621098461475727,-0.434778003866289,0,0.612199161883196,0,0,0.863504870559039,0.859627075154439,0.863504870559039,0.662500220556656,0.464746631845613,-0.398565676237345,-0.688262920114566,-0.445617948144523,0.736809993979878
"miR34a",-0.714693771209808,-0.809186996248861,-0.692474061861086,-0.800123873045521,-0.764117508582129,-0.674552043088303,-0.693645463051497,-0.771875030878442,-0.489406140229465,0,0.645100610303177,0,0,0.74568743978704,0.738209542577981,0.74568743978704,0.743467041402418,0.593006610192369,-0.538770923699873,-0.603138869951958,-0.550166622788818,0.69652184830396
"miR30c",-0.783878920739725,-0.671650419387805,-0.650152172510129,-0.649030938307092,-0.630036178913184,-0.646895934773467,-0.563468571186587,-0.726241671468089,-0.386812535303439,0,0.561093053889135,0,0,0.715037870305418,0.705811378880723,0.715037870305418,0.609675965514842,0.544882908494827,-0.493713494883435,-0.579459421031174,-0.415691426611011,0.656096156637733
"miR205",-0.935055913458142,-0.931546655117683,-0.821170741949836,-0.726511074683488,-0.662990140082309,-0.767994544832091,-0.578328624686161,-0.705793183497586,-0.508657055582162,0,0.795020607021086,0,0,0.853200371931097,0.848771540927793,0.853200371931097,0.851948278191478,0.546992106820724,-0.482171135442376,-0.681969490149251,-0.526809629163309,0.822827787306456
"miR200c",-0.894458555399558,-0.889987197787466,-0.778392076743882,-0.683884479614154,-0.730353081757772,-0.837164316396786,-0.651462899375157,-0.758816292465719,-0.510355233002658,0,0.74686391763492,0,0,0.817420831001575,0.811633199987101,0.817420831001575,0.815689049848509,0.578586771544186,-0.518035864091489,-0.756995692246922,-0.546232346505871,0.780377013545292
"miR200b",-0.894458555399558,-0.889987197787466,-0.778392076743882,-0.683884479614154,-0.730353081757772,-0.837164316396786,-0.651462899375157,-0.758816292465719,-0.510355233002658,0,0.74686391763492,0,0,0.817420831001575,0.811633199987101,0.817420831001575,0.815689049848509,0.578586771544186,-0.518035864091489,-0.756995692246922,-0.546232346505871,0.780377013545292
"miR200a",-0.894458555399558,-0.889987197787466,-0.778392076743882,-0.683884479614154,-0.730353081757772,-0.837164316396786,-0.651462899375157,-0.758816292465719,-0.510355233002658,0,0.74686391763492,0,0,0.817420831001575,0.811633199987101,0.817420831001575,0.815689049848509,0.578586771544186,-0.518035864091489,-0.756995692246922,-0.546232346505871,0.780377013545292
"miR141",-0.894458555399558,-0.889987197787466,-0.778392076743882,-0.683884479614154,-0.730353081757772,-0.837164316396786,-0.651462899375157,-0.758816292465719,-0.510355233002658,0,0.74686391763492,0,0,0.817420831001575,0.811633199987101,0.817420831001575,0.815689049848509,0.578586771544186,-0.518035864091489,-0.756995692246922,-0.546232346505871,0.780377013545292
"miR101",-0.80315566944071,-0.795250460610236,-0.668049663857401,-0.567056435944613,-0.552186657649209,-0.663339359425963,-0.483078279948946,-0.636241328220277,-0.410607345828357,0,0.615149155827924,0,0,0.73406816392678,0.724475550196277,0.73406816392678,0.730741179493445,0.525976634125544,-0.57289547841297,-0.593272019358623,-0.440411140102326,0.668108875320242
"KLF8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"GSC",0.822632162364561,0.81813692835803,0.699012719913187,0.602470959063114,0.670544710193489,0.680233072270711,0.598882443347944,0.667545490423501,0.493784773573458,0,-0.661878592012732,0,0,-0.753018660193858,-0.744183165344436,-0.753018660193858,-0.751196783646325,-0.581346408360838,0.52615521435029,0.607544592207779,0.617880736610738,-0.701784072412696
