"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.95976012155201,0.857408624143614,0.948533915636924,0.654592023136718,0.587302024365606,0.883685962611545,0.517323294496265,0.736455531156078,0.43584246606477,0,-0.731895454407862,0,0,-0.973114930807188,-0.969911726433894,-0.973114930807188,-0.772383709378337,-0.590687867864059,0.520384399655967,0.792181683819917,0.568063284720175,-0.949656826256538
"ZEB1",0.817291205273158,0.913222926261659,0.899591742722709,0.806513118643619,0.615304210254144,0.853799251611411,0.551421895529562,0.782833008538673,0.508421958012563,0,-0.874853275285459,0,0,-0.936759236845117,-0.931545427988739,-0.936759236845117,-0.935240523969864,-0.618715075671654,0.554628320194389,0.769564508182922,0.587184434892092,-0.900893411715541
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.815567768816603,0.809005043493923,0.688758345444815,0.697139813302907,0.666609511738299,0.674945031167653,0.611239253855478,0.764746823414498,0.454112621960506,0,-0.648009584520278,0,0,-0.746254633084204,-0.737726430118742,-0.746254633084204,-0.743580057938296,-0.586933925372446,0.532202519810893,0.604155549055108,0.525527587148409,-0.792317833153195
"TWIST1",0.816210229736121,0.809696700785998,0.785963911904911,0.693630622862882,0.544019050491705,0.674939763010052,0.587618831792963,0.762630877636908,0.364846197690106,0,-0.642615263461433,0,0,-0.746607187795986,-0.737951589692643,-0.746607187795986,-0.743956027773598,-0.568454855527268,0.512982175561961,0.603783335702384,0.60670742484458,-0.788662209903499
"TGFbeta",0.765333102315426,0.760431572677637,0.744667324915188,0.753585391219094,0.638433525770174,0.716452863482189,0.579806773804554,0.821799460253468,0.459491437979574,0,-0.617093098847612,0,0,-0.69215858524427,-0.784880721229403,-0.69215858524427,-0.690272608007855,-0.652463720033606,0.594263193962122,0.74053768453088,0.608048964665216,-0.747256956169557
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.770092789513266,0.764300255115853,0.847525563756941,0.855002500172096,0.641901096203122,0.819178757354794,0.584086431157735,0.825753696051766,0.448165629606222,0,-0.614413098290631,0,0,-0.695633616812003,-0.888502438163942,-0.695633616812003,-0.693303825491561,-0.754568270348973,0.696519184560606,0.742399840525058,0.512635964985586,-0.849824143135585
"SNAI1",0.572582138992336,0.576695743521436,0.555001633812352,0.477280409239789,0.347808090272786,0.482889878540346,0.312550035686289,0.528524326165558,0.187328745629813,0,-0.492721395348627,0,0,-0.531578423564338,-0.52170846503689,-0.531578423564338,-0.532849966237533,-0.436175071749725,0.400645163206022,0.435515328042726,0.405157800224467,-0.558937918506622
"miR9",-0.97397078253282,-0.772383709378337,-0.865572441892906,-0.570742543178788,-0.517323294496265,-0.792181683819917,-0.44173176274035,-0.656083599591486,-0.385112989400765,0,0.65246902049265,0,0,0.884475624748151,0.882199884122792,0.884475624748151,0.684145236755859,0.520384399655967,-0.445534100254769,-0.697361912613355,-0.502008984606372,0.766687354745472
"miR34a",-0.69880386263097,-0.793495217453254,-0.674490261918602,-0.786941831081845,-0.552679979412732,-0.663381337055255,-0.498996543734837,-0.753352157491376,-0.443760962064114,0,0.633314974961724,0,0,0.732299982651892,0.724194166248322,0.732299982651892,0.730184421870653,0.57649190379699,-0.523494066473186,-0.594790646066654,-0.529331305329624,0.677948092920194
