"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.918204064035805,0.814798612657907,0.90195909102996,0.611285697350435,0.521449424795452,0.858451158538495,0.457048996529927,0.684787407173169,0.477312577015096,0,-0.679420895403762,0,0,-0.939874835942562,-0.934555469993477,-0.939874835942562,-0.738736061317739,-0.525018827309916,0.461195818460358,0.774604236230034,0.479941203129983,-0.903630362604734
"ZEB1",0.794129325190746,0.890237899740783,0.87485355949063,0.785317851665674,0.590687694581179,0.840593867270304,0.529724316752683,0.756476495375782,0.53674090127991,0,-0.848794508777797,0,0,-0.918886482849272,-0.912721772070935,-0.918886482849272,-0.917482000271575,-0.594750532528761,0.534108966478893,0.760444415583312,0.546210873955243,-0.876831249268649
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.80988766585158,0.80337945401428,0.683022380416039,0.693708268984347,0.666480392634197,0.672838635390936,0.614203608717297,0.759254020152551,0.487525548171322,0,-0.641533405000009,0,0,-0.742714412637452,-0.734005539302771,-0.742714412637452,-0.740008321730091,-0.587416777852366,0.535136799971554,0.603272106407783,0.493192097565121,-0.787053037990121
"TWIST1",0.804052434287837,0.796753012534643,0.771311114049219,0.680948161610853,0.539390409893394,0.667698986959105,0.587466277125737,0.750352445850113,0.400158467623449,0,-0.613125624726262,0,0,-0.737146110919558,-0.728300573777834,-0.737146110919558,-0.734052495480303,-0.563630012961679,0.511788167821646,0.59894227461849,0.410420948089129,-0.774921355397734
"TGFbeta",0.654030605970075,0.649750794885817,0.631224541447011,0.646064635732043,0.516426496024262,0.630953459134686,0.468296810724212,0.70637372363747,0.438913163798627,0,-0.58477711177679,0,0,-0.59432978311927,-0.685309004572509,-0.59432978311927,-0.59258176218576,-0.532670515969943,0.484887829258744,0.668093140498154,0.438850969569302,-0.63589727181914
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.762220994828167,0.756866714432331,0.839588493137517,0.849617848845394,0.641445183282304,0.815871367653045,0.584660168244862,0.817884629044864,0.482542237940548,0,-0.606809328600376,0,0,-0.690342640208246,-0.882964339910033,-0.690342640208246,-0.688211798334693,-0.752787199853388,0.696028972167385,0.740303175954643,0.490089472332643,-0.842371880907166
"SNAI1",0.571704757059663,0.575877447221577,0.554320539831449,0.477833462478737,0.350013627224722,0.483544991666064,0.315811746205743,0.52839595758886,0.20957239544692,0,-0.490971720754618,0,0,-0.531612932309504,-0.521763379834255,-0.531612932309504,-0.532795007888438,-0.440221243695893,0.405521111281032,0.436226057775541,0.311727488081225,-0.558445074552547
"miR9",-0.941202348364031,-0.738736061317739,-0.828036471545341,-0.537225993494231,-0.457048996529927,-0.774604236230034,-0.394083187847638,-0.613516653248497,-0.431442827931363,0,0.608216070704181,0,0,0.859982710306126,0.855722995361393,0.859982710306126,0.659117814795577,0.461195818460358,-0.397227467882148,-0.687513901843077,-0.420633948679214,0.729476813103198
