"","miR200c","miR200a","miR200b","miR141","miR34a","miR101","SNAI1","FOXC2","TWIST1","TWIST2","SNAI2","GSC","ZEB1","TGFbeta","ZEB2"
"miR101",0.850348268858472,0.850348268858472,0.845692803348385,0.849207178132488,0.795529169670366,0.547731658953752,-0.506112527719689,-0.524433296753236,-0.544726706586761,-0.724587693763226,-0.701335555949747,-0.680747245803291,-0.928111954524334,-0.766105935028309,-0.931340390190341
"miR200c",0.813292577953169,0.813292577953169,0.807258531765193,0.811697253655772,0.747541453419329,0.579897356187336,-0.50863281689811,-0.549831403837705,-0.5744509452667,-0.681226144273379,-0.752806506596652,-0.75441741702512,-0.885367959286563,-0.834085155639384,-0.8895054505549
"miR200b",0.813292577953169,0.813292577953169,0.807258531765193,0.811697253655772,0.747541453419329,0.579897356187336,-0.50863281689811,-0.549831403837705,-0.5744509452667,-0.681226144273379,-0.752806506596652,-0.75441741702512,-0.885367959286563,-0.834085155639384,-0.8895054505549
"miR200a",0.813292577953169,0.813292577953169,0.807258531765193,0.811697253655772,0.747541453419329,0.579897356187336,-0.50863281689811,-0.549831403837705,-0.5744509452667,-0.681226144273379,-0.752806506596652,-0.75441741702512,-0.885367959286563,-0.834085155639384,-0.8895054505549
"miR141",0.813292577953169,0.813292577953169,0.807258531765193,0.811697253655772,0.747541453419329,0.579897356187336,-0.50863281689811,-0.549831403837705,-0.5744509452667,-0.681226144273379,-0.752806506596652,-0.75441741702512,-0.885367959286563,-0.834085155639384,-0.8895054505549
"miR34a",0.74047598269037,0.74047598269037,0.732887172268345,0.738512002236422,0.646738323394874,0.595344834061969,-0.487207126585308,-0.549568430254048,-0.573375536981453,-0.798261038977804,-0.765853856162434,-0.59935604864788,-0.803515750095765,-0.669829146283413,-0.708396482239953
"SNAI1",-0.54069410583648,-0.54069410583648,-0.531260448955763,-0.542025199231606,-0.507925073820743,-0.455294997616496,0.225940462523922,0.424037269459587,0.371332213548527,0.489073237068811,0.541256217589575,0.44076213561197,0.587662771870414,0.490267397407084,0.583501141597433
"TGFbeta",-0.604051952662631,-0.604051952662631,-0.695563293487171,-0.602432503965164,-0.602084969156107,-0.548259984344984,0.449687025554915,0.511827408295647,0.53455977918027,0.658372104213994,0.721006103455857,0.672404685511894,0.662842610857875,0.637948660173061,0.666904592427124
"FOXC2",-0.844745633136834,-0.844745633136834,-0.839868546029816,-0.843576138507795,-0.787283646588683,-0.539892758492112,0.494027893519782,0.514282022757709,0.536318639593392,0.717785890302197,0.693902360999127,0.677267511080877,0.921460975006899,0.761517755910649,0.724752287588715
"SNAI2",-0.719946051387411,-0.719946051387411,-0.913967576884186,-0.718105507825204,-0.651790903983108,-0.797564261635775,0.524193842757908,0.559458268368564,0.68966661495259,0.886066586016578,0.859635974283283,0.758557103567476,0.792975083663147,0.839936621899301,0.797795646424634
"ZEB1",-0.922969774070921,-0.922969774070921,-0.917207677070963,-0.921460975006899,-0.857730140219176,-0.603251768956233,0.54070903150029,0.574251300229684,0.600013905556398,0.791195774023127,0.764668122963028,0.761517755910649,0.896428949133834,0.842972000957304,0.800545915315145
"GSC",-0.746011823670816,-0.746011823670816,-0.737094603063087,-0.744431677833557,-0.66090746329691,-0.582838349218302,0.491712170221316,0.628719255888163,0.645329178851016,0.598971395955639,0.66122279511529,0.602770430509626,0.810285848065822,0.674223695159223,0.814219322046196
"TWIST2",-0.753435208648857,-0.753435208648857,-0.745355148688457,-0.750936279313535,-0.659887424015047,-0.604016502228635,0.499336407838373,0.543376321058593,0.685428480611866,0.707354475829704,0.775644240728978,0.608546400598734,0.817610525642452,0.680798444221185,0.823694300847237
"TWIST1",-0.753666250120069,-0.753666250120069,-0.745452246681882,-0.751178583115603,-0.655332665948116,-0.587073576853138,0.427631651594187,0.626939763920377,0.56758908071999,0.704280291905828,0.77338962575835,0.608375367613658,0.818008499129024,0.680773947509378,0.824049505140499
"ZEB2",-0.9424027801864,-0.9424027801864,-0.937381834120914,-0.741144458367645,-0.685828405708543,-0.531215398394962,0.480815962804362,0.507710901919098,0.52852548261296,0.615157661761368,0.690586686771264,0.77500525229198,0.819018972455093,0.859682799431894,0.922654138871518
