"","miR200c","miR200a","miR200b","miR141","miR34a","miR101","SNAI1","FOXC2","TWIST1","TWIST2","SNAI2","GSC","ZEB1","TGFbeta","ZEB2"
"miR200c",0.813846954534334,0.813846954534334,0.807683237542393,0.81229502241455,0.745415782127996,0.570002281257176,-0.470248274777882,-0.536694873419861,-0.559064442240494,-0.681460011897357,-0.751494383714535,-0.755948373802181,-0.884892994571949,-0.835075872555203,-0.8888298157927
"miR200b",0.813846954534334,0.813846954534334,0.807683237542393,0.81229502241455,0.745415782127996,0.570002281257176,-0.470248274777882,-0.536694873419861,-0.559064442240494,-0.681460011897357,-0.751494383714535,-0.755948373802181,-0.884892994571949,-0.835075872555203,-0.8888298157927
"miR200a",0.813846954534334,0.813846954534334,0.807683237542393,0.81229502241455,0.745415782127996,0.570002281257176,-0.470248274777882,-0.536694873419861,-0.559064442240494,-0.681460011897357,-0.751494383714535,-0.755948373802181,-0.884892994571949,-0.835075872555203,-0.8888298157927
"miR141",0.813846954534334,0.813846954534334,0.807683237542393,0.81229502241455,0.745415782127996,0.570002281257176,-0.470248274777882,-0.536694873419861,-0.559064442240494,-0.681460011897357,-0.751494383714535,-0.755948373802181,-0.884892994571949,-0.835075872555203,-0.8888298157927
"miR101",0.717807246219313,0.717807246219313,0.707810071666736,0.714837890913144,0.598103378785276,0.509952991507442,-0.384153989699599,-0.484252218380628,-0.427307071866774,-0.555537861007639,-0.619732684437256,-0.583883636485754,-0.775515693550462,-0.650287197423564,-0.782645269761712
"miR34a",0.731185961449561,0.731185961449561,0.723021400040372,0.729215115427061,0.630740598218759,0.578272145127722,-0.470597752052846,-0.534558026364957,-0.554311269026455,-0.786145213192636,-0.750944447988017,-0.595162818889279,-0.791209582815824,-0.663157142154635,-0.696168250578709
"SNAI1",-0.53228124271099,-0.53228124271099,-0.5224294224079,-0.533688694346686,-0.492471243275488,-0.439216626490052,0.204737746921696,0.410790453346777,0.349003276402507,0.478386511858209,0.528825199434462,0.436881447158156,0.576796077626425,0.48401197744375,0.57235839437369
"TGFbeta",-0.602250017221001,-0.602250017221001,-0.693304927795183,-0.600660320492317,-0.583388119796055,-0.529310355773343,0.352228009186514,0.500165489949734,0.498153251199856,0.651876043082634,0.715363770518903,0.673045695649391,0.659351833748644,0.637598199360471,0.663352457060321
"FOXC2",-0.84382148241604,-0.84382148241604,-0.838801092123272,-0.842657028151836,-0.78355919289791,-0.5345940138994,0.485614192597445,0.508091447386614,0.529919157089927,0.716244418081812,0.690721811991106,0.677391482221297,0.919368220943983,0.761147420633523,0.722593718694555
"SNAI2",-0.691111200311094,-0.691111200311094,-0.88379649469283,-0.688974454559576,-0.608572593861333,-0.752581095083811,0.47677119482505,0.514250531250773,0.641591410465185,0.850490128395586,0.81901208342402,0.7406504579653,0.757942919209129,0.816418623541348,0.763454321264224
"ZEB1",-0.920847320154797,-0.920847320154797,-0.914840996531081,-0.919368220943983,-0.852497856163622,-0.596316391171017,0.528860364752407,0.5662315317748,0.592323783614688,0.787791445184551,0.759706717065142,0.761147420633523,0.892885671353451,0.842000269008637,0.797071178127158
"TWIST2",-0.744186308790441,-0.744186308790441,-0.7355348381067,-0.741650998451126,-0.643885228667805,-0.587318681968457,0.482722677241387,0.528967558472998,0.666600185828853,0.695256149618977,0.760815937185913,0.604222947108951,0.805396190846452,0.674037472042091,0.811595061310075
"TWIST1",-0.744107921797905,-0.744107921797905,-0.735300034609067,-0.741579103977703,-0.63835025396287,-0.568798982323197,0.401125001743803,0.609744626183831,0.545293690312619,0.69145056759405,0.758025252494581,0.603712491391783,0.80548701259687,0.673708390790361,0.811652887045515
"GSC",-0.824239571873944,-0.824239571873944,-0.818273705365738,-0.822790368873636,-0.75841385134731,-0.583364184257138,0.487600947809965,0.734574093945148,0.674482724471886,0.69223808314439,0.763802811041112,0.662839324168897,0.89710343276875,0.744091789038026,0.900952561049548
"ZEB2",-0.943613621077512,-0.943613621077512,-0.938575901085075,-0.742457865603115,-0.686028747709962,-0.528328034452486,0.463299056444606,0.503679667409111,0.524158944245796,0.616096282634673,0.690915927809698,0.776056814450778,0.819854642075215,0.861206842606196,0.923427137380992
