"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","FOXC2","CDH1"
"ZEB2",0.783737627946951,0.792506919347728,0.860348961665979,0.60393798188978,0.514026643636173,0.817887819525737,0.453144709070028,0.67377820343734,0.46852070956966,0,-0.666901825580463,0,0,-0.878687843044851,-0.883787034372305,-0.878687843044851,-0.722977080746417,-0.518613214601698,0.457910271557023,0.744604214715263,0.494129046329155,-0.865089794500367
"ZEB1",0.515784392436056,0.821962613913325,0.770275570657645,0.749918957287764,0.55745235330484,0.733213619829158,0.504856618792623,0.713023599836195,0.504201456226123,0,-0.80167987539833,0,0,-0.776021368223683,-0.790284543712463,-0.776021368223683,-0.861199579621396,-0.564449507983828,0.511748262531329,0.66927734751487,0.533188473903034,-0.778723771536987
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.679459095636938,0.78194931179387,0.643025710570458,0.686537439096744,0.659172676642245,0.632469714251737,0.609873270008645,0.748313672167711,0.478943042308259,0,-0.629695333553214,0,0,-0.682715434461534,-0.684790803817939,-0.682715434461534,-0.724345902792911,-0.58111469775908,0.531543385411623,0.571739239511065,0.522486643643662,-0.750381620870703
"TWIST1",0.671599319887791,0.779760697875891,0.736296462761204,0.681481434207993,0.536516486662721,0.628714075640719,0.587055940533594,0.743980602928527,0.395870436928745,0,-0.622457153561403,0,0,-0.678237408698013,-0.680701044508256,-0.678237408698013,-0.722359412364214,-0.561479344413489,0.511877405174665,0.568163065053616,0.602091632907602,-0.743044463583595
"TGFbeta",0.555472692562741,0.636130723400578,0.603259893597805,0.642708423845519,0.512717818134022,0.603511827058556,0.466672683930993,0.700241897229616,0.433949327175582,0,-0.57837478168826,0,0,-0.551406364732436,-0.650494802348205,-0.551406364732436,-0.583354993816538,-0.529582178130955,0.483607148404439,0.64785428043663,0.495744551194306,-0.610396411481589
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"SNAI2",0.644620164798177,0.739096470955958,0.805176246716491,0.844494602871068,0.636138795966805,0.782040600488592,0.582116036933066,0.809649778033953,0.475950389012602,0,-0.597602467858906,0,0,-0.638335794387689,-0.840473598719912,-0.638335794387689,-0.675993485796351,-0.748282967016584,0.693944025851295,0.71561771734216,0.510240913432091,-0.810886249020368
"SNAI1",0.47790254187262,0.560287239516464,0.525601347261639,0.472471546005372,0.344524554777408,0.454053585393215,0.312587691478155,0.520300264567472,0.203258737657447,0,-0.482807524565616,0,0,-0.488360056771884,-0.486338674302546,-0.488360056771884,-0.521446954611247,-0.435450436661457,0.402826998406217,0.413227346212872,0.406771157180702,-0.532177139762752
"miR9",-0.827791770995614,-0.722977080746417,-0.795307718843396,-0.533379366626208,-0.453144709070028,-0.744604214715263,-0.39219342406811,-0.606634749353575,-0.425558369994655,0,0.600238123721528,0,0,0.811156660645072,0.815481514475001,0.811156660645072,0.648733401999841,0.457910271557023,-0.395721821708998,-0.66630092382722,-0.437459625600247,0.699218688648674
"miR34a",-0.562638093119491,-0.767686539518658,-0.630379239558489,-0.777328907644785,-0.546668946532877,-0.621020437386794,-0.498363025016247,-0.738401440103865,-0.466259421930071,0,0.616505318267439,0,0,0.669144477305437,0.672206503331819,0.669144477305437,0.711746499036076,0.57187106924011,-0.523456915173724,-0.562017421921156,-0.527799157348548,0.637707311298444
"miR30c",-0.67189388188167,-0.640207928327994,-0.604811473015171,-0.635090662882791,-0.501914485389645,-0.609674851576469,-0.455092188212297,-0.70171268190545,-0.362706677141398,0,0.538242221917257,0,0,0.659832902146539,0.65766882833872,0.659832902146539,0.586372783212391,0.526940336278602,-0.480183822036119,-0.552869529661803,-0.469901220236241,0.611889130681663
"miR205",-0.732941782930707,-0.881932059392338,-0.741212437007462,-0.70277320307305,-0.520823117170101,-0.695816380714412,-0.464201449364223,-0.671356940024452,-0.485270283965726,0,0.762286925820912,0,0,0.750838494305763,0.760142445095192,0.750838494305763,0.813905003176798,0.526485973524112,-0.468950614520254,-0.624043004390137,-0.501626949241093,0.747096723259191
"miR200c",-0.722189992912346,-0.846799009850992,-0.71006732946721,-0.661736553346521,-0.550355832699409,-0.777364747527544,-0.497320609117096,-0.726057411398404,-0.488131546729097,0,0.717963760601719,0,0,0.731156151094144,0.737185106679087,0.731156151094144,0.782844811095068,0.558614209015625,-0.504632686798291,-0.710043892742972,-0.527224796933659,0.715796631339925
"miR200b",-0.722189992912346,-0.846799009850992,-0.71006732946721,-0.661736553346521,-0.550355832699409,-0.777364747527544,-0.497320609117096,-0.726057411398404,-0.488131546729097,0,0.717963760601719,0,0,0.731156151094144,0.737185106679087,0.731156151094144,0.782844811095068,0.558614209015625,-0.504632686798291,-0.710043892742972,-0.527224796933659,0.715796631339925
"miR200a",-0.722189992912346,-0.846799009850992,-0.71006732946721,-0.661736553346521,-0.550355832699409,-0.777364747527544,-0.497320609117096,-0.726057411398404,-0.488131546729097,0,0.717963760601719,0,0,0.731156151094144,0.737185106679087,0.731156151094144,0.782844811095068,0.558614209015625,-0.504632686798291,-0.710043892742972,-0.527224796933659,0.715796631339925
"miR141",0.00334472928853133,-0.525313112868613,-0.301321219806136,-0.445883741136446,-0.357782405298989,-0.359049887877175,-0.33121066743572,-0.483991145524569,-0.315152039001089,0,0.464907597360556,0,0,0.236810092012387,0.288191770774965,0.236810092012387,0.493729878271457,0.376147058334138,-0.349169495641661,-0.325664792854658,-0.339218722379246,0.313602166651711
"miR101",-0.641387127181836,-0.748471197101744,-0.601602521818238,-0.544696319083969,-0.417891055642036,-0.603687340462583,-0.371198790369676,-0.604731092347365,-0.378341849887354,0,0.58120022835003,0,0,0.650414771039003,0.651630980737274,0.650414771039003,0.694320684105498,0.502116091431587,-0.555305032120527,-0.54655227475066,-0.476030931960899,0.605345702347739
"KLF8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
"GSC",0.659219347987181,0.77296001625644,0.631167668636388,0.578053002051844,0.619742730711795,0.621703415391333,0.571244574050074,0.633608416314203,0.470705226553464,0,-0.630509687087277,0,0,-0.670177946974072,-0.672236976176853,-0.670177946974072,-0.716399268225524,-0.560304230503888,0.511544958521867,0.562079476217279,0.607842566469366,-0.637348003684312
"FOXC2",0.466953188988751,0.861199579621396,0.71346849612501,0.688017465144623,0.504856618792623,0.66927734751487,0.450407398288356,0.654322663695337,0.466147203871542,0,-0.743656731498785,0,0,-0.716996255218051,-0.730563910432026,-0.716996255218051,-0.79629958923257,-0.511748262531329,0.45654606785545,0.600782301298011,0.483994365782421,-0.721228997726468
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
