"","miR200c","miR200a","miR200b","miR141","miR34a","miR101","SNAI1","FOXC2","TWIST1","TWIST2","SNAI2","GSC","ZEB1","TGFbeta","ZEB2"
"miR200c",0.807517491585993,0.807517491585993,0.800307507897158,0.805966302508826,0.736871309008862,0.560366429145453,-0.500150785953883,-0.538447815416107,-0.559557744827628,-0.669767035399922,-0.734180800047868,-0.752465815345063,-0.87688498744768,-0.830209402563812,-0.880917919032227
"miR200b",0.807517491585993,0.807517491585993,0.800307507897158,0.805966302508826,0.736871309008862,0.560366429145453,-0.500150785953883,-0.538447815416107,-0.559557744827628,-0.669767035399922,-0.734180800047868,-0.752465815345063,-0.87688498744768,-0.830209402563812,-0.880917919032227
"miR200a",0.807517491585993,0.807517491585993,0.800307507897158,0.805966302508826,0.736871309008862,0.560366429145453,-0.500150785953883,-0.538447815416107,-0.559557744827628,-0.669767035399922,-0.734180800047868,-0.752465815345063,-0.87688498744768,-0.830209402563812,-0.880917919032227
"miR141",0.807517491585993,0.807517491585993,0.800307507897158,0.805966302508826,0.736871309008862,0.560366429145453,-0.500150785953883,-0.538447815416107,-0.559557744827628,-0.669767035399922,-0.734180800047868,-0.752465815345063,-0.87688498744768,-0.830209402563812,-0.880917919032227
"miR101",0.717124440799294,0.717124440799294,0.706527154745528,0.714228993892898,0.597412200320885,0.502739283377899,-0.388517543762769,-0.485658969312621,-0.426143991449455,-0.552067027194643,-0.611842245788427,-0.583640793558855,-0.774435054884407,-0.649791511197049,-0.781429329961174
"miR34a",0.725161915811586,0.725161915811586,0.715206210675394,0.723334225842176,0.624789904630913,0.550581993630347,-0.467678315575105,-0.529783248093571,-0.544870054317793,-0.771720899136693,-0.728763460175014,-0.590874977732325,-0.78410992718533,-0.657731616089916,-0.688761073761271
"SNAI1",-0.530404550521538,-0.530404550521538,-0.519282325485114,-0.53190296934426,-0.490959912626102,-0.427330301801576,0.20738853932742,0.410754807710619,0.346853862412193,0.471703865748936,0.514948787053814,0.435388293007598,0.574569525781114,0.482270429836116,0.569936527942057
"TGFbeta",-0.592406315754237,-0.592406315754237,-0.681740354397476,-0.590947982692496,-0.584035761250967,-0.518862968935146,0.436075589196825,0.497304755589035,0.511016491070515,0.636689702569907,0.689818971609993,0.666666571287675,0.647663279414909,0.629132544065898,0.651435074821642
"FOXC2",-0.84158601832847,-0.84158601832847,-0.835762872039679,-0.840489262941768,-0.780344804550255,-0.524591058919478,0.490397428440964,0.507613730423137,0.526574230425989,0.709927110746041,0.679745642217233,0.676670270822864,0.916149210278745,0.759735547211952,0.719304629444071
"SNAI2",-0.685978275176861,-0.685978275176861,-0.877590881802096,-0.683952187974029,-0.603340978858633,-0.73286988590325,0.475968007798463,0.509299477337373,0.628801999723863,0.840065400966591,0.802030525517507,0.737310106726674,0.751772720282144,0.812055240237142,0.756991906841345
"ZEB1",-0.917591780979289,-0.917591780979289,-0.91068948280474,-0.916149210278745,-0.847842520455298,-0.583702659795808,0.534343934890169,0.564531918952199,0.586919356620627,0.780079992657944,0.746522339514048,0.759735547211952,0.888475318182325,0.839535629406275,0.792517142394635
"TWIST2",-0.729927283212673,-0.729927283212673,-0.719731635062642,-0.727800589939996,-0.631543625846993,-0.553702041129531,0.47395742603335,0.511156417087932,0.620653198933362,0.574523472400589,0.630965451245459,0.593519960378006,0.789532145936353,0.661411451002101,0.794791734683092
"GSC",-0.737012583398,-0.737012583398,-0.726920337478121,-0.735436445962756,-0.64592360683479,-0.560041683412936,0.480229986063404,0.616800310039292,0.627118290383914,0.583919010169647,0.638724119934364,0.598603533530253,0.798167331621686,0.667645433717069,0.802126726268441
"TWIST1",-0.742261346824537,-0.742261346824537,-0.73231164929901,-0.739827299039625,-0.636490126500524,-0.557834199184265,0.404058245382177,0.609715834164647,0.541681418261382,0.682581495902388,0.742737397500532,0.602630208787891,0.803043799480632,0.672137128901845,0.809018522267644
"ZEB2",-0.939301710554465,-0.939301710554465,-0.933423998033799,-0.738120874730733,-0.679100886359445,-0.517793621633755,0.475927853918865,0.500814920383819,0.519254655313459,0.607645699773206,0.677185883967557,0.774381585996806,0.813889111266517,0.858047774386305,0.917441220486404
