"","miR200c","miR200a","miR200b","miR141","miR34a","miR101","SNAI1","FOXC2","TWIST2","TWIST1","SNAI2","GSC","ZEB1","TGFbeta","ZEB2"
"miR200c",0.817420831001575,0.817420831001575,0.811633199987101,0.815689049848509,0.74686391763492,0.578586771544186,-0.510355233002658,-0.546232346505871,-0.683884479614154,-0.730353081757772,-0.758816292465719,-0.756995692246922,-0.889987197787466,-0.837164316396786,-0.894458555399558
"miR200b",0.817420831001575,0.817420831001575,0.811633199987101,0.815689049848509,0.74686391763492,0.578586771544186,-0.510355233002658,-0.546232346505871,-0.683884479614154,-0.730353081757772,-0.758816292465719,-0.756995692246922,-0.889987197787466,-0.837164316396786,-0.894458555399558
"miR200a",0.817420831001575,0.817420831001575,0.811633199987101,0.815689049848509,0.74686391763492,0.578586771544186,-0.510355233002658,-0.546232346505871,-0.683884479614154,-0.730353081757772,-0.758816292465719,-0.756995692246922,-0.889987197787466,-0.837164316396786,-0.894458555399558
"miR141",0.817420831001575,0.817420831001575,0.811633199987101,0.815689049848509,0.74686391763492,0.578586771544186,-0.510355233002658,-0.546232346505871,-0.683884479614154,-0.730353081757772,-0.758816292465719,-0.756995692246922,-0.889987197787466,-0.837164316396786,-0.894458555399558
"miR101",0.73406816392678,0.73406816392678,0.724475550196277,0.730741179493445,0.615149155827924,0.525976634125544,-0.410607345828357,-0.440411140102326,-0.567056435944613,-0.552186657649209,-0.636241328220277,-0.593272019358623,-0.795250460610236,-0.663339359425963,-0.80315566944071
"miR34a",0.74568743978704,0.74568743978704,0.738209542577981,0.743467041402418,0.645100610303177,0.593006610192369,-0.489406140229465,-0.550166622788818,-0.800123873045521,-0.764117508582129,-0.771875030878442,-0.603138869951958,-0.809186996248861,-0.674552043088303,-0.714693771209808
"SNAI1",-0.530667706104855,-0.530667706104855,-0.520805176829466,-0.534017463858953,-0.498383982239499,-0.445959216243203,0.226684360125576,0.358534739946314,0.475057396097002,0.453520108235773,0.529493580323238,0.432356657438537,0.578884576441357,0.480566202566218,0.567638630470298
"TGFbeta",-0.608372540182804,-0.608372540182804,-0.699973000778032,-0.606574448777247,-0.599830519664183,-0.545541615262905,0.452287888011334,0.510722040665215,0.65920019821831,0.725325198649385,0.72618308036014,0.675457234186644,0.667677009403728,0.642011082156891,0.672152156126466
"FOXC2",-0.847817528759764,-0.847817528759764,-0.843163034444386,-0.846522703557313,-0.786682192259341,-0.539020518067398,0.496700130124342,0.517186482035949,0.71976679262747,0.658413240506943,0.698505756646405,0.678673325815182,0.925118593968272,0.763683993844151,0.72874041806404
"SNAI2",-0.701132881832714,-0.701132881832714,-0.894404836215994,-0.69878196696465,-0.618094534306023,-0.762261861067295,0.491251710993627,0.52711978896524,0.860078410272995,0.815574243744388,0.83439277082465,0.745532061104342,0.770799833283476,0.823684967489178,0.776794537925204
"ZEB1",-0.926777755030413,-0.926777755030413,-0.921237777495503,-0.925118593968272,-0.856931542996869,-0.601953627653236,0.543282609077414,0.578193643985795,0.793490586505298,0.7398683872618,0.770138988961224,0.763683993844151,0.900927236994168,0.846102461733151,0.805502098493746
"GSC",-0.753018660193858,-0.753018660193858,-0.744183165344436,-0.751196783646325,-0.661878592012732,-0.581346408360838,0.493784773573458,0.617880736610738,0.602470959063114,0.670544710193489,0.667545490423501,0.607544592207779,0.81813692835803,0.680233072270711,0.822632162364561
"TWIST2",-0.758922898790239,-0.758922898790239,-0.750934902353568,-0.756137449161651,-0.65846437838196,-0.601730454182795,0.501524057267265,0.529705809761879,0.709017702453326,0.77534112158937,0.781256374028531,0.612534993761649,0.82353298792781,0.685657004203955,0.830308194908504
"TWIST1",-0.759407735501441,-0.759407735501441,-0.751196065785989,-0.756648144768739,-0.654038882700276,-0.584879905054074,0.424500444032691,0.55202537459979,0.704765482095917,0.675553582447046,0.777572364536627,0.612490412692627,0.82427987261706,0.685955647642381,0.830952788829612
"ZEB2",-0.945399741537058,-0.945399741537058,-0.940625185181512,-0.744054098194085,-0.685268449157367,-0.530392972329264,0.482850004191347,0.509444697311586,0.617250321297137,0.656750757859111,0.695537200653419,0.776272089573215,0.822884604098834,0.862084653939848,0.926845677423358
