"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0615178028787603,-0.00648327000101097,-1,-0.00648327000101097,1,-0.0615178028787603,-1,0.00648327000101097,0.00648327000101097,0.0615178028787603
"GRHL2",1,1,-0.0615178028787603,-0.00648327000101097,-1,-0.00648327000101097,1,-0.0615178028787603,-1,0.00648327000101097,0.00648327000101097,0.0615178028787603
"Iext",-0.0615178028787603,-0.0615178028787603,1,0.00109863698025146,0.0615178028787603,0.00109863698025146,-0.0615178028787603,1,0.0615178028787603,-0.0010986369802515,-0.0010986369802515,-1
"KEAP1",-0.00648327000101097,-0.00648327000101097,0.00109863698025146,1,0.00648327000101097,1,-0.00648327000101097,0.00109863698025146,0.00648327000101097,-1,-1,-0.0010986369802515
"NRF2",-1,-1,0.0615178028787603,0.00648327000101097,1,0.00648327000101097,-1,0.0615178028787603,1,-0.00648327000101097,-0.00648327000101097,-0.0615178028787603
"OCT4",-0.00648327000101097,-0.00648327000101097,0.00109863698025146,1,0.00648327000101097,1,-0.00648327000101097,0.00109863698025146,0.00648327000101097,-1,-1,-0.0010986369802515
"OVOL2",1,1,-0.0615178028787603,-0.00648327000101097,-1,-0.00648327000101097,1,-0.0615178028787603,-1,0.00648327000101097,0.00648327000101097,0.0615178028787603
"SNAIL",-0.0615178028787603,-0.0615178028787603,1,0.00109863698025146,0.0615178028787603,0.00109863698025146,-0.0615178028787603,1,0.0615178028787603,-0.0010986369802515,-0.0010986369802515,-1
"ZEB",-1,-1,0.0615178028787603,0.00648327000101097,1,0.00648327000101097,-1,0.0615178028787603,1,-0.00648327000101097,-0.00648327000101097,-0.0615178028787603
"miR145",0.00648327000101097,0.00648327000101097,-0.0010986369802515,-1,-0.00648327000101097,-1,0.00648327000101097,-0.0010986369802515,-0.00648327000101097,1,1,0.00109863698025146
"miR200",0.00648327000101097,0.00648327000101097,-0.0010986369802515,-1,-0.00648327000101097,-1,0.00648327000101097,-0.0010986369802515,-0.00648327000101097,1,1,0.00109863698025146
"miR34",0.0615178028787603,0.0615178028787603,-1,-0.0010986369802515,-0.0615178028787603,-0.0010986369802515,0.0615178028787603,-1,-0.0615178028787603,0.00109863698025146,0.00109863698025146,1
