"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0645554949896659,-0.323045597383008,0.328279606051185,-0.0848523076904089,0.000655401628050856,-0.0645554949896659,-1,0.0848523076904089,0.320655497324073,0.0645554949896659
"GRHL2",1,1,-0.0645554949896659,-0.323045597383008,0.328279606051185,-0.0848523076904089,0.000655401628050856,-0.0645554949896659,-1,0.0848523076904089,0.320655497324073,0.0645554949896659
"Iext",-0.0645554949896659,-0.0645554949896659,1,0.741531296466245,-0.736322704183849,-0.00243446451960224,-0.00559246268076955,1,0.0645554949896659,0.00243446451960224,-0.743935865326098,-1
"KEAP1",-0.323045597383008,-0.323045597383008,0.741531296466245,1,-0.907833514974353,0.256036032227113,0.0164518609300744,0.741531296466245,0.323045597383008,-0.256036032227113,-0.88659393190328,-0.741531296466245
"NRF2",0.328279606051185,0.328279606051185,-0.736322704183849,-0.907833514974353,1,-0.261230719962094,-0.00283749870158366,-0.736322704183849,-0.328279606051185,0.261230719962094,0.814860801038623,0.736322704183849
"OCT4",-0.0848523076904089,-0.0848523076904089,-0.00243446451960224,0.256036032227113,-0.261230719962094,1,-0.0049633512703673,-0.00243446451960224,0.0848523076904089,-1,-0.253622457260517,0.00243446451960224
"OVOL2",0.000655401628050856,0.000655401628050856,-0.00559246268076955,0.0164518609300744,-0.00283749870158366,-0.0049633512703673,1,-0.00559246268076955,-0.000655401628050856,0.0049633512703673,-0.0761673760748817,0.00559246268076955
"SNAIL",-0.0645554949896659,-0.0645554949896659,1,0.741531296466245,-0.736322704183849,-0.00243446451960224,-0.00559246268076955,1,0.0645554949896659,0.00243446451960224,-0.743935865326098,-1
"ZEB",-1,-1,0.0645554949896659,0.323045597383008,-0.328279606051185,0.0848523076904089,-0.000655401628050856,0.0645554949896659,1,-0.0848523076904089,-0.320655497324073,-0.0645554949896659
"miR145",0.0848523076904089,0.0848523076904089,0.00243446451960224,-0.256036032227113,0.261230719962094,-1,0.0049633512703673,0.00243446451960224,-0.0848523076904089,1,0.253622457260517,-0.00243446451960224
"miR200",0.320655497324073,0.320655497324073,-0.743935865326098,-0.88659393190328,0.814860801038623,-0.253622457260517,-0.0761673760748817,-0.743935865326098,-0.320655497324073,0.253622457260517,1,0.743935865326098
"miR34",0.0645554949896659,0.0645554949896659,-1,-0.741531296466245,0.736322704183849,0.00243446451960224,0.00559246268076955,-1,-0.0645554949896659,-0.00243446451960224,0.743935865326098,1
